SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date
Vacant/Abandoned Building,15-00540843,03/05/2015,,,,,,,,2751,W,GREENLEAF,AVE,60645.0,1156753.81257138,1946650.15708343,50.0,24.0,2.0,42.00938706480505,-87.69859931136467,"(42.00938706480505, -87.69859931136467)",2015-03-05
Vacant/Abandoned Building,15-00703484,03/13/2015,Front,,Open,,Vacant,False,False,731,N,LOREL,AVE,60644.0,1140542.14560179,1904331.63289699,37.0,15.0,25.0,41.89357542462442,-87.75929057580977,"(41.89357542462442, -87.75929057580976)",2015-03-13
Vacant/Abandoned Building,15-00703493,03/13/2015,Front,,Open,,Vacant,False,False,4343,W,MAYPOLE,AVE,60624.0,1147285.75006978,1901098.59567831,28.0,11.0,26.0,41.884577132816375,-87.73460623436456,"(41.884577132816375, -87.73460623436456)",2015-03-13
Vacant/Abandoned Building,15-00703500,03/13/2015,Front,,Open,,Vacant,False,False,4600,W,ADDISON,ST,60641.0,1144968.6437111,1923532.78487149,38.0,17.0,15.0,41.946182902046964,-87.74254757443916,"(41.94618290204696, -87.74254757443917)",2015-03-13
Vacant/Abandoned Building,15-00639792,03/10/2015,Front,,Open,,Vacant,False,False,839,N,LOREL,AVE,60651.0,1140519.58957279,1905076.3854683999,37.0,15.0,25.0,41.89561952980318,-87.75935511929201,"(41.89561952980318, -87.75935511929201)",2015-03-10
Vacant/Abandoned Building,15-00641287,03/10/2015,Front,,Boarded,WINDOWS,Vacant,True,True,1754,N,WHIPPLE,ST,60647.0,1155690.88012319,1911495.82622908,26.0,14.0,23.0,41.91294301203352,-87.70346095553869,"(41.91294301203352, -87.70346095553869)",2015-03-10
Vacant/Abandoned Building,15-00631973,03/10/2015,Front,,Open,,Vacant,False,False,1508,W,GARFIELD,BLVD,60609.0,1167188.7373985,1868261.89571413,16.0,9.0,61.0,41.79406574945453,-87.66246155767607,"(41.794065749454525, -87.66246155767607)",2015-03-10
Vacant/Abandoned Building,15-00635988,03/10/2015,Front,,Open,,Vacant,False,False,4307,W,MAYPOLE,AVE,60624.0,1147607.56430856,1901105.66450036,28.0,11.0,26.0,41.8845903631617,-87.7334242953952,"(41.8845903631617, -87.7334242953952)",2015-03-10
Vacant/Abandoned Building,15-00488903,03/02/2015,Front,,Open,SIDE WINDOW,Vacant,True,True,2311,S,ALBANY,AVE,60623.0,1156054.87907065,1888481.57117475,24.0,10.0,30.0,41.849782285602174,-87.70274494647934,"(41.84978228560217, -87.70274494647934)",2015-03-02
Vacant/Abandoned Building,15-00546063,03/05/2015,Rear,,Open,REAR DOOR BASEMENT,Vacant,False,True,2848,N,MERRIMAC,AVE,60634.0,1134249.52511735,1918270.97327831,29.0,25.0,19.0,41.93193989027904,-87.78207253690306,"(41.93193989027904, -87.78207253690307)",2015-03-05
Vacant/Abandoned Building,15-00553966,03/06/2015,Front,,Open,,Vacant,False,False,5954,N,OZANAM,AVE,60631.0,1123341.83001474,1938632.29710435,41.0,16.0,10.0,41.987999219019756,-87.82171087074991,"(41.98799921901976, -87.82171087074991)",2015-03-06
Vacant/Abandoned Building,15-00665031,03/11/2015,Front,,Open,,Vacant,False,False,1244,S,HOMAN,AVE,60623.0,1153900.2006936,1894029.22003161,24.0,10.0,29.0,41.86504881364226,-87.71050527644805,"(41.86504881364226, -87.71050527644803)",2015-03-11
Vacant/Abandoned Building,15-00671688,03/11/2015,Front,,Open,ALL THE WINDOW AND DOORS ARE OPEN,Vacant,False,False,7042,W,BERWYN,AVE,60656.0,1128350.37242719,1934699.54788669,41.0,16.0,10.0,41.97712378424421,-87.80337816137778,"(41.97712378424421, -87.80337816137778)",2015-03-11
Vacant/Abandoned Building,15-00516102,03/03/2015,Front,,Open,BACK DOOR,Vacant,False,True,5026,W,FLETCHER,ST,60641.0,1142308.87301377,1920475.80829217,30.0,25.0,19.0,41.93784415872844,-87.7524002884973,"(41.93784415872844, -87.7524002884973)",2015-03-03
Vacant/Abandoned Building,15-00641307,03/10/2015,Front,,Open,FRONT DOOR,Vacant,False,False,10125,S,DR MARTIN LUTHER KING JR,DR,60628.0,1180699.33638366,1837918.29049264,9.0,5.0,49.0,41.71049955016746,-87.61384969082893,"(41.71049955016746, -87.61384969082893)",2015-03-10
Vacant/Abandoned Building,15-00493931,03/02/2015,Front,,Open,,Occupied,False,True,27,E,122ND,ST,60628.0,1178608.14618285,1824076.4692815,9.0,5.0,53.0,41.672563292030134,-87.62192662290363,"(41.672563292030134, -87.62192662290362)",2015-03-02
Vacant/Abandoned Building,15-00494265,03/02/2015,Front,,Open,NONE,Vacant,False,False,10403,S,COTTAGE GROVE,AVE,60628.0,1182600.19051182,1836113.36998366,9.0,5.0,50.0,41.7055028227511,-87.60694422324984,"(41.7055028227511, -87.60694422324983)",2015-03-02
Vacant/Abandoned Building,15-00494267,03/02/2015,Front,,Boarded,NONE,Vacant,False,False,10334,S,CORLISS,AVE,60628.0,1183404.78090831,1836491.58999667,9.0,5.0,50.0,41.70652204474394,-87.60398618788996,"(41.70652204474394, -87.60398618788996)",2015-03-02
Vacant/Abandoned Building,15-00494271,03/02/2015,Front,,Boarded,NONE,Vacant,False,False,751,E,103RD,PL,60628.0,1183042.68090831,1836491.28999667,9.0,5.0,50.0,41.706529629656885,-87.6053121811561,"(41.70652962965688, -87.60531218115611)",2015-03-02
Vacant/Abandoned Building,15-00803764,03/18/2015,Front,,Open,,Vacant,False,False,2450,W,62ND,ST,60629.0,1161012.81946913,1863476.12740174,15.0,8.0,66.0,41.78106298192584,-87.6852407072972,"(41.78106298192584, -87.68524070729718)",2015-03-18
Vacant/Abandoned Building,15-00794786,03/17/2015,Front,,Open,,Vacant,False,False,10157,S,SANGAMON,ST,60643.0,1171774.40750028,1837470.67897452,34.0,22.0,73.0,41.70947123029615,-87.64654745395012,"(41.709471230296145, -87.64654745395012)",2015-03-17
Vacant/Abandoned Building,15-00730037,03/14/2015,Front,,Open,FRONT AND REAR,Vacant,False,True,11842,S,PRINCETON,AVE,60628.0,1176411.44966876,1826401.48110818,34.0,5.0,53.0,41.6789929734569,-87.62989710691966,"(41.6789929734569, -87.62989710691966)",2015-03-14
Vacant/Abandoned Building,15-00745786,03/15/2015,Front,,Boarded,,Vacant,True,False,2015,W,69TH,PL,60636.0,1164124.33231873,1858567.90010064,17.0,7.0,67.0,41.76752922667585,-87.67397117710148,"(41.76752922667584, -87.67397117710148)",2015-03-15
Vacant/Abandoned Building,15-00685134,03/12/2015,Front,,Boarded,FRONT,Vacant,False,False,10542,S,WENTWORTH,AVE,60628.0,1176818.32039594,1834934.63001526,34.0,5.0,49.0,41.70240007533093,-87.6281521041043,"(41.70240007533093, -87.62815210410432)",2015-03-12
Vacant/Abandoned Building,15-00598783,03/08/2015,Rear,,Open,REAR,Vacant,False,True,10155,S,SANGAMON,ST,60643.0,1171774.00750028,1837483.97897452,34.0,22.0,73.0,41.70950773624661,-87.64654853033177,"(41.709507736246614, -87.64654853033177)",2015-03-08
Vacant/Abandoned Building,15-00616118,03/09/2015,Front,,Open,ALL AROUND,Vacant,False,True,10433,S,NORMAL,AVE,60628.0,1174803.98819029,1835713.99249218,34.0,22.0,49.0,41.70458378514279,-87.63550489294474,"(41.70458378514279, -87.63550489294474)",2015-03-09
Vacant/Abandoned Building,15-00637487,03/10/2015,,,,,,,,11343,S,STEWART,AVE,60628.0,1175650.84910256,1829695.73781041,34.0,5.0,49.0,41.688049929309976,-87.63258312050114,"(41.688049929309976, -87.63258312050114)",2015-03-10
Vacant/Abandoned Building,15-00506518,03/03/2015,Front,,Open,FRONT DOOR,Vacant,False,True,1231,W,110TH,ST,60643.0,1170077.78920968,1831838.33746654,34.0,22.0,75.0,41.69405216431611,-87.6529236520818,"(41.69405216431611, -87.6529236520818)",2015-03-03
Vacant/Abandoned Building,15-00539282,03/05/2015,Garage,,Open,,Vacant,False,False,11050,S,MORGAN,ST,60643.0,1171626.77182686,1831451.88009337,34.0,22.0,75.0,41.69295794693812,-87.64726370167331,"(41.69295794693812, -87.64726370167332)",2015-03-05
Vacant/Abandoned Building,15-00555896,03/06/2015,Front,,Open,ALL ENTRIES OPEN,Vacant,False,False,11644,S,YALE,AVE,60628.0,1176698.1040805,1827724.29187315,34.0,5.0,53.0,41.682616542219016,-87.62880824717311,"(41.682616542219016, -87.62880824717311)",2015-03-06
Vacant/Abandoned Building,15-00819961,03/19/2015,Front,,Open,,Vacant,True,True,135,W,117TH,ST,60628.0,1177342.67671768,1827365.80019211,34.0,5.0,53.0,41.68161829814584,-87.62645949814356,"(41.68161829814584, -87.62645949814356)",2015-03-19
Vacant/Abandoned Building,15-00616702,03/09/2015,Front,,Open,,Vacant,False,True,56,E,CHICAGO,AVE,60611.0,1176805.1630147,1905743.18329635,42.0,18.0,8.0,41.89670580818929,-87.62606689546419,"(41.89670580818929, -87.62606689546418)",2015-03-09
Vacant/Abandoned Building,15-00823551,03/19/2015,Front,,Open,,Vacant,False,False,624,N,HOMAN,AVE,60624.0,1153600.94331278,1903953.28167064,27.0,11.0,23.0,41.89228742885247,-87.71133983644827,"(41.89228742885247, -87.71133983644827)",2015-03-19
Vacant/Abandoned Building,15-00788838,03/17/2015,Front,,Open,ALL,Vacant,False,True,4240,W,GLADYS,AVE,60624.0,1148178.47142235,1898017.1503168,28.0,11.0,26.0,41.876104157420734,-87.73140737064026,"(41.876104157420734, -87.73140737064027)",2015-03-17
Vacant/Abandoned Building,15-00617568,03/09/2015,Rear,,Open,REAR 1ST FLOOR,Occupied,False,True,1246,W,72ND,ST,60636.0,1169155.88518946,1857034.78428346,17.0,7.0,67.0,41.763214833812384,-87.65557260915115,"(41.763214833812384, -87.65557260915115)",2015-03-09
Vacant/Abandoned Building,15-00898987,03/24/2015,Front,,Open,,Vacant,False,False,1661,N,MOZART,ST,60647.0,1157166.77897018,1910991.48832633,1.0,14.0,24.0,41.91152919720981,-87.69805255934666,"(41.911529197209816, -87.69805255934665)",2015-03-24
Vacant/Abandoned Building,15-00833972,03/20/2015,Front,,Open,,Vacant,False,False,2142,N,CLYBOURN,AVE,60614.0,1166843.82053232,1914218.53048319,43.0,18.0,7.0,41.920182210261615,-87.6624095234222,"(41.92018221026162, -87.6624095234222)",2015-03-20
Vacant/Abandoned Building,15-00768761,03/16/2015,Front,,Open,,Vacant,False,False,3433,N,NAGLE,AVE,60634.0,1132762.81236558,1922140.97537153,36.0,16.0,17.0,41.94258571675827,-87.78744553008154,"(41.94258571675827, -87.78744553008153)",2015-03-16
Vacant/Abandoned Building,15-00771917,03/16/2015,Front,,Open,FRONT,Vacant,True,False,333,S,ALBANY,AVE,60612.0,1155762.37459478,1898348.75942202,28.0,11.0,27.0,41.876864803218155,-87.70355282866215,"(41.876864803218155, -87.70355282866214)",2015-03-16
Vacant/Abandoned Building,15-00778079,03/16/2015,Front,,Open,FRONT DOOR OPEN,Vacant,False,False,618,N,HOMAN,AVE,60624.0,1153602.14331278,1903912.88167064,27.0,11.0,23.0,41.8921765434234,-87.71133650490152,"(41.892176543423396, -87.71133650490152)",2015-03-16
Vacant/Abandoned Building,15-00687996,03/12/2015,Front,,Boarded,FRONT/GATES ARE OPEN,Vacant,False,True,721,N,TRUMBULL,AVE,60624.0,1153249.56289825,1904594.05092542,27.0,11.0,23.0,41.89405274508224,-87.7126132915195,"(41.89405274508224, -87.71261329151952)",2015-03-12
Vacant/Abandoned Building,15-00691205,03/12/2015,Front,,Boarded,,Vacant,False,False,1211,S,INDEPENDENCE,BLVD,60623.0,1151441.72708526,1894380.2189275,24.0,10.0,29.0,41.866060584688775,-87.71952122769609,"(41.866060584688775, -87.7195212276961)",2015-03-12
Vacant/Abandoned Building,15-00697728,03/12/2015,Front,,Open,FRONT AND REAR OPEN,Vacant,False,True,1618,S,DRAKE,AVE,60623.0,1152971.13160555,1891692.81631363,24.0,10.0,29.0,41.85865590137225,-87.71397780238361,"(41.85865590137225, -87.71397780238361)",2015-03-12
Vacant/Abandoned Building,15-00707462,03/13/2015,Rear,,Open,ALL,Vacant,False,False,3235,W,DOUGLAS,BLVD,60623.0,1154894.45001933,1893270.43832224,24.0,10.0,29.0,41.862946781872175,-87.70687567612106,"(41.862946781872175, -87.70687567612107)",2015-03-13
Vacant/Abandoned Building,15-00577191,03/07/2015,Front,,Open,ALL ENTRIES OPEN,Vacant,False,True,1038,W,18TH,ST,60608.0,1169572.98991074,1891579.95487874,25.0,12.0,31.0,41.858001401367346,-87.65304156502467,"(41.85800140136735, -87.65304156502465)",2015-03-07
Vacant/Abandoned Building,15-00607600,03/09/2015,Front,,Open,FRONT AND REAR,Vacant,True,False,3313,W,FLOURNOY,ST,60624.0,1154388.36769443,1896839.26279828,24.0,11.0,27.0,41.87275014125479,-87.70863812617144,"(41.87275014125479, -87.70863812617144)",2015-03-09
Vacant/Abandoned Building,15-00617679,03/09/2015,Front,,Open,FRONT AND BACK,Vacant,False,True,8534,S,BURLEY,AVE,60617.0,1199293.20636819,1849004.92701318,10.0,4.0,46.0,41.74047565641385,-87.54538507642282,"(41.74047565641384, -87.54538507642283)",2015-03-09
Vacant/Abandoned Building,15-00617722,03/09/2015,Front,,Open,FRONT AND BACK,Vacant,False,True,8526,S,BURLEY,AVE,60617.0,1199291.90636819,1849058.42701318,10.0,4.0,46.0,41.74062249696589,-87.54538804461994,"(41.740622496965884, -87.54538804461993)",2015-03-09
Vacant/Abandoned Building,15-00647909,03/10/2015,Front,,Open,FRONT DOOR,Vacant,False,False,8450,S,BURLEY,AVE,60617.0,1199270.58892865,1849894.05682269,10.0,4.0,46.0,41.74291606103668,-87.54543811615153,"(41.74291606103668, -87.54543811615153)",2015-03-10
Vacant/Abandoned Building,15-00681047,03/12/2015,Front,,Open,,Vacant,False,True,1928,S,SAWYER,AVE,60623.0,1155001.34558733,1890335.8607721,24.0,10.0,29.0,41.854891832953705,-87.70656191158767,"(41.854891832953705, -87.70656191158767)",2015-03-12
Vacant/Abandoned Building,15-00520609,03/04/2015,Front,,Open,REAR DOOR,Vacant,False,False,2903,E,99TH,ST,60617.0,1197128.9664196998,1839865.4629671,10.0,4.0,51.0,41.71545030323561,-87.5536177640573,"(41.71545030323562, -87.5536177640573)",2015-03-04
Vacant/Abandoned Building,15-00528440,03/04/2015,Rear,,Boarded,,Vacant,False,True,2952,E,100TH,ST,60617.0,1197583.63377733,1839116.05260248,10.0,4.0,51.0,41.71338254313047,-87.55197750248222,"(41.71338254313047, -87.55197750248222)",2015-03-04
Vacant/Abandoned Building,15-00540810,03/05/2015,Front,,Open,DOOR,Vacant,False,True,1930,S,SAWYER,AVE,60623.0,1155001.74558733,1890322.4607721001,24.0,10.0,29.0,41.85485505382199,-87.70656080242289,"(41.85485505382199, -87.70656080242289)",2015-03-05
Vacant/Abandoned Building,15-00544381,03/05/2015,Front,,Boarded,,Vacant,False,False,1322,S,HEATH,AVE,60608.0,1161024.28987642,1893904.12430431,25.0,12.0,28.0,41.86456073219011,-87.68435603214546,"(41.8645607321901, -87.68435603214547)",2015-03-05
Vacant/Abandoned Building,15-00840178,03/20/2015,Rear,,Open,REAR,Vacant,False,False,3354,N,ALBANY,AVE,60618.0,1155126.98811508,1922072.30849203,33.0,17.0,21.0,41.94197704898453,-87.70524794856419,"(41.94197704898453, -87.70524794856418)",2015-03-20
Vacant/Abandoned Building,15-00829629,03/19/2015,Front,,Open,FRONT,Vacant,False,False,5718,W,64TH,ST,60638.0,1139395.88707956,1861546.15897583,13.0,8.0,64.0,41.77618655828608,-87.76454095511782,"(41.77618655828608, -87.76454095511782)",2015-03-19
Vacant/Abandoned Building,15-00767655,03/16/2015,Front,,Open,THE FRONT DOOR,Vacant,False,False,3358,N,MARSHFIELD,AVE,60657.0,1164725.55610483,1922358.42549782,32.0,19.0,6.0,41.9425637583114,-87.66996097944983,"(41.9425637583114, -87.66996097944983)",2015-03-16
Vacant/Abandoned Building,15-00768404,03/16/2015,Front,,Boarded,,Occupied,False,True,1064,N,PAULINA,ST,60622.0,1164860.99461027,1907354.74699304,1.0,12.0,24.0,41.90138986774823,-87.66988982263581,"(41.90138986774823, -87.66988982263581)",2015-03-16
Vacant/Abandoned Building,15-00789452,03/17/2015,Front,,Open,FRONT,Vacant,False,False,1939,W,CHICAGO,AVE,60622.0,1163219.48996634,1905352.12721887,1.0,12.0,24.0,41.895929203912594,-87.6759755853605,"(41.89592920391259, -87.6759755853605)",2015-03-17
Vacant/Abandoned Building,15-00804438,03/18/2015,Front,,Boarded,,Vacant,False,False,1630,N,ARTESIAN,AVE,60647.0,1159780.99531871,1910765.88491339,1.0,14.0,24.0,41.9108565895321,-87.68845497675281,"(41.9108565895321, -87.68845497675282)",2015-03-18
Vacant/Abandoned Building,15-00895472,03/24/2015,Front,,Open,,Vacant,False,True,4943,W,CRYSTAL,ST,60651.0,1143182.29809025,1907865.93477207,37.0,25.0,25.0,41.90322507272877,-87.74950575420151,"(41.903225072728766, -87.74950575420152)",2015-03-24
Vacant/Abandoned Building,15-00915927,03/25/2015,Front,,Open,WINDOWS AND DOORS,Vacant,False,False,7259,S,WINCHESTER,AVE,60636.0,1164612.24808964,1856525.59089017,17.0,7.0,67.0,41.761914570260046,-87.67224028219826,"(41.761914570260046, -87.67224028219826)",2015-03-25
Vacant/Abandoned Building,15-00849585,03/21/2015,Front,,Open,FRONT GLASS BROKEN AND ALL OVER THE SIDEWALK,Vacant,False,False,1355,N,WELLS,ST,60610.0,1174455.44002847,1909481.60001908,43.0,18.0,8.0,41.907017043184155,-87.63458510531778,"(41.90701704318416, -87.63458510531778)",2015-03-21
Vacant/Abandoned Building,15-00880546,03/23/2015,,,,,,,,5800,W,WASHINGTON,BLVD,60644.0,1137700.92220202,1900157.60458988,29.0,15.0,25.0,41.88217304060157,-87.76982623462786,"(41.88217304060157, -87.76982623462786)",2015-03-23
Vacant/Abandoned Building,15-00808723,03/18/2015,Rear,,Boarded,FRONT/REAR,Vacant,False,True,3044,W,FLOURNOY,ST,60612.0,1156175.75970933,1896876.46252795,28.0,11.0,27.0,41.872816337548336,-87.70207475618281,"(41.872816337548336, -87.7020747561828)",2015-03-18
Vacant/Abandoned Building,15-00825720,03/19/2015,Front,,Open,,Vacant,False,True,2035,N,PULASKI,RD,60639.0,1149381.79237381,1913346.17012026,30.0,25.0,20.0,41.91814533352657,-87.72659112201218,"(41.91814533352657, -87.72659112201217)",2015-03-19
Vacant/Abandoned Building,15-00827256,03/19/2015,,,,,,,,2415,W,FILLMORE,ST,60612.0,1160441.50688806,1895309.04992447,28.0,11.0,28.0,41.86842805385896,-87.68645656165742,"(41.868428053858956, -87.68645656165744)",2015-03-19
Vacant/Abandoned Building,15-00766775,03/16/2015,Front,,Boarded,2ND FL BOARDED UP AND BOARDS REMOVED FROM 1ST FL,Occupied,False,True,2703,S,CHRISTIANA,AVE,60623.0,1154467.6415253,1885847.60811935,22.0,10.0,30.0,41.842586214455956,-87.7086406867105,"(41.84258621445595, -87.70864068671048)",2015-03-16
Vacant/Abandoned Building,15-00965743,03/27/2015,Front,,Boarded,,Vacant,True,True,1426,N,MENARD,AVE,60651.0,1137419.70012646,1908899.6204223,29.0,25.0,25.0,41.906167300648505,-87.77064837727177,"(41.906167300648505, -87.77064837727177)",2015-03-27
Vacant/Abandoned Building,15-00991695,03/29/2015,Front,,Open,OPEN BACK YARD,Vacant,False,False,2920,W,ADAMS,ST,60612.0,1156953.81088319,1898883.23956822,2.0,11.0,27.0,41.87830739630096,-87.69916372185044,"(41.87830739630096, -87.69916372185043)",2015-03-29
Vacant/Abandoned Building,15-00833946,03/20/2015,Front,,Open,,Vacant,False,False,2154,N,CLYBOURN,AVE,60614.0,1166747.12053232,1914310.33048319,43.0,18.0,7.0,41.92043619026135,-87.66276217752913,"(41.92043619026135, -87.66276217752913)",2015-03-20
Vacant/Abandoned Building,15-00873160,03/22/2015,Front,,Open,IN THE REAR OF THE BUILDING,Vacant,False,False,3025,W,FIFTH,AVE,60612.0,1156139.84438512,1899294.90779265,28.0,11.0,27.0,41.879453520077426,-87.70214132053968,"(41.87945352007743, -87.70214132053968)",2015-03-22
Vacant/Abandoned Building,15-00688847,03/12/2015,Garage,,Open,FRONT DOOR,Vacant,False,True,2355,N,MOODY,AVE,60639.0,1135017.6901091002,1914951.52718892,29.0,25.0,19.0,41.92281736190378,-87.77932840986679,"(41.92281736190378, -87.77932840986678)",2015-03-12
Vacant/Abandoned Building,15-00985160,03/28/2015,Front,,Open,FRONT DOOR,Vacant,False,True,6651,S,MARSHFIELD,AVE,60636.0,1166476.19751037,1860600.89200743,15.0,7.0,67.0,41.77305822570299,-87.66529266726316,"(41.77305822570299, -87.66529266726317)",2015-03-28
Vacant/Abandoned Building,15-00985344,03/28/2015,Front,,Open,FRONT & REAR,Vacant,False,False,4112,W,POTOMAC,AVE,60651.0,1148730.67790159,1908344.40698647,37.0,25.0,23.0,41.90443262153276,-87.729112834076,"(41.904432621532756, -87.729112834076)",2015-03-28
Vacant/Abandoned Building,15-01004568,03/29/2015,Rear,,Open,REAR,Vacant,False,False,5044,W,STRONG,ST,60630.0,1141850.31227235,1932443.04157974,45.0,16.0,11.0,41.970691834627424,-87.7537881794067,"(41.97069183462742, -87.75378817940671)",2015-03-29
Vacant/Abandoned Building,15-01020842,03/30/2015,Front,,Open,,Vacant,True,False,7332,S,PAULINA,ST,60636.0,1166282.00120637,1856080.07101043,17.0,7.0,67.0,41.76065662593816,-87.66613309446363,"(41.760656625938154, -87.66613309446362)",2015-03-30
Vacant/Abandoned Building,15-01025717,03/30/2015,Front,,Boarded,,Vacant,False,False,3233,W,POTOMAC,AVE,60651.0,1154569.21742865,1908467.84986804,26.0,14.0,23.0,41.904656508173645,-87.70766283941019,"(41.90465650817364, -87.70766283941018)",2015-03-30
Vacant/Abandoned Building,15-00940020,03/26/2015,Rear,,Open,,Vacant,False,True,1000,N,LOCKWOOD,AVE,60651.0,1140841.40919731,1906152.25189713,37.0,15.0,25.0,41.898565921460275,-87.7581466419982,"(41.89856592146027, -87.75814664199818)",2015-03-26
Vacant/Abandoned Building,15-00963009,03/27/2015,Front,,Open,FRONT AND REAR DOORS. AND FENCE WAS STOLEN..,Vacant,False,True,5046,N,LAWNDALE,AVE,60625.0,1150810.77380233,1933277.87501351,39.0,17.0,14.0,41.972811613794704,-87.72081760996419,"(41.9728116137947, -87.72081760996419)",2015-03-27
Vacant/Abandoned Building,15-00963045,03/27/2015,Front,,Open,FRONT AND REAR,Vacant,False,True,5040,N,LAWNDALE,AVE,60625.0,1150811.77380233,1933237.67501351,39.0,17.0,14.0,41.97270128279183,-87.72081498965403,"(41.972701282791824, -87.72081498965403)",2015-03-27
Vacant/Abandoned Building,15-00884803,03/23/2015,Front,,Open,,Vacant,False,True,1617,N,DRAKE,AVE,60647.0,1152572.83480889,1910519.34403431,26.0,14.0,23.0,41.910325720563044,-87.71494184243545,"(41.91032572056305, -87.71494184243545)",2015-03-23
