,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,date
28441,07/01/2010,Completed,01/04/2011,10-00990425,Abandoned Vehicle Complaint,,,,,,,11320 S FRONT AVE,60628.0,1181340.94998767,1830000.570021,9.0,5.0,49.0,,41.68850181072351,-87.61195092611813,"(41.68850181072351, -87.61195092611813)",2010-07-01
28442,07/01/2010,Completed,01/04/2011,10-00991042,Abandoned Vehicle Complaint,,,,,,,8623 S RACINE AVE,60620.0,1169828.71861419,1847607.9130176997,21.0,6.0,71.0,,41.73704483698498,-87.65322630300903,"(41.73704483698498, -87.65322630300903)",2010-07-01
28443,07/01/2010,Completed,04/14/2011,10-00990725,Abandoned Vehicle Complaint,,,,FVI - Outcome,Redeemed,,5840 N KENMORE AVE,60660.0,1168188.09148045,1938967.70493097,48.0,20.0,77.0,,41.98847555132689,-87.65691256114474,"(41.988475551326886, -87.65691256114474)",2010-07-01
28863,07/06/2010,Completed,01/06/2011,10-01010944,Abandoned Vehicle Complaint,CES4981,Ford,White,Place 7 Day Sticker,Follow on Activity was created,8.0,4006 N LEAVITT ST,60618.0,1160977.98199412,1926594.96259371,47.0,19.0,5.0,38.0,41.95432611319704,-87.68376528901561,"(41.954326113197034, -87.68376528901562)",2010-07-06
29002,07/07/2010,Completed,04/14/2011,10-01026953,Abandoned Vehicle Complaint,X535102,Oldsmobile,Blue,FVI - Outcome,Redeemed,60.0,8103 S LOOMIS BLVD,60620.0,1168406.69353152,1851021.95311252,21.0,6.0,71.0,,41.74664084681468,-87.65834279571277,"(41.74664084681468, -87.65834279571278)",2010-07-07
29118,07/08/2010,Completed,03/03/2011,10-01034120,Abandoned Vehicle Complaint,5XHC791,Honda,Silver,,,7.0,5135 S WOODLAWN AVE,60615.0,1185097.95988874,1871247.29629274,4.0,21.0,41.0,,41.80124439543098,-87.59653777670763,"(41.80124439543098, -87.59653777670762)",2010-07-08
29800,07/14/2010,Completed,07/29/2011,10-01072762,Abandoned Vehicle Complaint,755JGW,Hyundai,Silver,Place 7 Day Sticker,Follow on Activity was created,60.0,5479 N MASON AVE,60630.0,1135549.7049942,1936024.199925,45.0,16.0,11.0,,41.98081163181025,-87.77671905516434,"(41.98081163181025, -87.77671905516434)",2010-07-14
29994,07/16/2010,Completed,04/14/2011,10-01092162,Abandoned Vehicle Complaint,8832377,Toyota,Red,FVI - Outcome,Redeemed,21.0,5552 S KENWOOD AVE,60637.0,1186055.1353986,1868389.37839468,5.0,21.0,41.0,,41.793525978612905,-87.59341113615244,"(41.793525978612905, -87.59341113615243)",2010-07-16
30458,07/20/2010,Completed,01/22/2013,10-01116542,Abandoned Vehicle Complaint,,,,,,,12250 S HALSTED ST,60628.0,1173199.5071336,1823957.53861533,34.0,5.0,53.0,,41.67085340346703,-87.6418219851977,"(41.67085340346703, -87.64182198519771)",2010-07-20
30459,07/20/2010,Completed,04/14/2011,10-01118885,Abandoned Vehicle Complaint,D389319,Lexus,Black,FVI - Outcome,Redeemed,30.0,3976 S ELLIS AVE,60653.0,1183010.44800736,1878716.0482939,4.0,21.0,36.0,,41.82232229198925,-87.60420785698389,"(41.822322291989245, -87.60420785698389)",2010-07-20
30578,07/21/2010,Completed,03/11/2011,10-01126365,Abandoned Vehicle Complaint,CD55501,Chevrolet,Blue,Place 7 Day Sticker,Follow on Activity was created,7.0,4921 N MCCUTCHEON TER,60640.0,1168973.79848795,1933189.81477802,48.0,20.0,3.0,,41.972311195611354,-87.65393081121803,"(41.972311195611354, -87.65393081121803)",2010-07-21
30662,07/22/2010,Completed,04/14/2011,10-01130410,Abandoned Vehicle Complaint,PA7453,Volkswagen,White,FVI - Outcome,Redeemed,7.0,1925 N DRAKE AVE,60647.0,1152511.81967323,1912566.45652324,26.0,14.0,22.0,,41.91621771883443,-87.71497396943356,"(41.91621771883443, -87.71497396943356)",2010-07-22
30663,07/22/2010,Completed,08/30/2012,10-01129211,Abandoned Vehicle Complaint,X617681,Buick,Green,FVI - Outcome,Redeemed,45.0,6148 S CHAMPLAIN AVE,60637.0,1181624.39466713,1864385.46138898,20.0,3.0,42.0,,41.78254027879093,-87.60977507874388,"(41.78254027879093, -87.60977507874387)",2010-07-22
