,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
28857,05/01/2011,Completed - Dup,05/01/2011,11-01290273,Alley Light Out,4035 N TROY ST,60618.0,1154667.31181916,1926658.08767347,33.0,17.0,16.0,41.954569972354896,-87.70681425906771,"(41.954569972354896, -87.7068142590677)",2011-05-01
28858,05/01/2011,Completed - Dup,05/02/2011,11-01302296,Alley Light Out,3828 N HAMILTON AVE,60618.0,1161342.18991147,1925399.01359601,47.0,19.0,5.0,41.950978479333344,-87.68231152136404,"(41.950978479333344, -87.68231152136403)",2011-05-01
28859,05/01/2011,Completed - Dup,05/02/2011,11-01307355,Alley Light Out,1138 S MENARD AVE,60644.0,1137893.80996632,1894503.68999215,29.0,15.0,25.0,41.866654456488405,-87.76925437943018,"(41.86665445648841, -87.76925437943017)",2011-05-01
28860,05/01/2011,Completed - Dup,05/02/2011,11-01314604,Alley Light Out,9309 S CALUMET AVE,60619.0,1180219.26653206,1843328.93811423,6.0,6.0,49.0,41.72535805264883,-87.61544256134813,"(41.72535805264883, -87.61544256134813)",2011-05-01
28861,05/01/2011,Completed - Dup,05/02/2011,11-01315332,Alley Light Out,3113 S RACINE AVE,60608.0,1168823.35010985,1884115.02766877,11.0,9.0,60.0,41.83753324162701,-87.65600930351059,"(41.837533241627014, -87.65600930351059)",2011-05-01
28862,05/01/2011,Completed - Dup,05/02/2011,11-01315346,Alley Light Out,3744 N RICHMOND ST,60618.0,1156051.8055032,1924747.15933432,33.0,17.0,16.0,41.94929837499952,-87.70177639643377,"(41.94929837499952, -87.70177639643376)",2011-05-01
28863,05/01/2011,Completed - Dup,05/02/2011,11-01316430,Alley Light Out,1226 W HOOD AVE,60660.0,1167007.59001749,1940981.95001626,48.0,24.0,77.0,41.993618584343054,-87.66103636063076,"(41.993618584343054, -87.66103636063076)",2011-05-01
28864,05/01/2011,Completed - Dup,05/06/2011,11-01314022,Alley Light Out,8349 S KINGSTON AVE,60617.0,1194622.25968565,1850104.9072678,7.0,4.0,46.0,41.743610179171704,-87.56246246425361,"(41.7436101791717, -87.56246246425361)",2011-05-01
28865,05/01/2011,Completed - Dup,05/19/2011,11-01318492,Alley Light Out,2534 W HADDON AVE,60622.0,1159299.43668161,1907554.91477943,26.0,13.0,24.0,41.90205535224025,-87.69031247901572,"(41.90205535224025, -87.69031247901572)",2011-05-01
28866,05/01/2011,Completed - Dup,06/14/2011,11-01318881,Alley Light Out,131 E 103RD PL,60628.0,1179084.63328105,1836380.43892362,9.0,5.0,49.0,41.70631634964244,-87.61980966474108,"(41.706316349642435, -87.61980966474108)",2011-05-01
