,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,date
2266,05/12/2011,Completed,06/14/2011,11-01665131,Abandoned Vehicle Complaint,,,,,,,400 E LOWER WACKER DR,60601.0,1179182.06297533,1902386.82172984,42.0,1.0,32.0,,41.88755113170046,-87.61735600828747,"(41.88755113170046, -87.61735600828747)",2011-05-12
14236,05/15/2011,Completed,06/10/2011,11-01763565,Abandoned Vehicle Complaint,6600,Buick,Red,FVI - Outcome,Need Vehicle Tow Report,11.0,5541 N LUNA AVE,60630.0,,,45.0,16.0,11.0,,41.982345475462715,-87.76698759044075,"(41.98234547546272, -87.76698759044075)",2011-05-15
20966,05/01/2011,Completed - Dup,05/12/2011,11-01302269,Abandoned Vehicle Complaint,L205967,Saturn,Black,FVI - Outcome,Create Work Order,15.0,4132 W ROSCOE ST,60641.0,1148099.59997368,1922279.85797066,30.0,17.0,16.0,,41.94279349347368,-87.73116660510233,"(41.94279349347368, -87.73116660510233)",2011-05-01
20967,05/01/2011,Completed,05/02/2011,11-01301408,Abandoned Vehicle Complaint,K551987,Pontiac,Black,FVI - Outcome,Vehicle was moved from original address requested,30.0,205 N FRANCISCO AVE,60612.0,,,2.0,13.0,27.0,,41.884349546590975,-87.69869164248676,"(41.88434954659098, -87.69869164248676)",2011-05-01
20968,05/01/2011,Completed,05/02/2011,11-01302129,Abandoned Vehicle Complaint,8921665,Jaguar,Gold,FVI - Outcome,Return to Owner - Vehicle,30.0,4836 S KEELER AVE,60632.0,,,23.0,8.0,57.0,,41.804865457809576,-87.72854378751158,"(41.804865457809576, -87.72854378751158)",2011-05-01
20969,05/01/2011,Completed,05/02/2011,11-01302823,Abandoned Vehicle Complaint,"NONE-  TRAILER, NO PLATES , NO STICKER",Factory Outlet Trailers,Black,FVI - Outcome,Vehicle was moved from original address requested,,6024 S AUSTIN AVE,60638.0,,,23.0,8.0,64.0,,41.7825897568508,-87.77182283166718,"(41.782589756850804, -87.77182283166717)",2011-05-01
20970,05/01/2011,Completed,05/02/2011,11-01304734,Abandoned Vehicle Complaint,K596298,General Motors Corp.,White,FVI - Outcome,Vehicle was moved from original address requested,21.0,6745 S KEELER AVE,60629.0,,,13.0,8.0,65.0,,41.769982253331506,-87.72727195349295,"(41.76998225333151, -87.72727195349293)",2011-05-01
20971,05/01/2011,Completed,05/02/2011,11-01310414,Abandoned Vehicle Complaint,9708391,Toyota,Green,FVI - Outcome,Vehicle was moved from original address requested,90.0,3800 W BERTEAU AVE,60618.0,,,39.0,17.0,16.0,,41.95747400389646,-87.72288363783375,"(41.95747400389646, -87.72288363783375)",2011-05-01
20972,05/01/2011,Completed,05/02/2011,11-01311218,Abandoned Vehicle Complaint,UNKNOWN,Dodge,Red,FVI - Outcome,Vehicle was moved from original address requested,7.0,7159 S LAWNDALE AVE,60629.0,,,13.0,8.0,65.0,,41.76247092067774,-87.71484623681131,"(41.76247092067774, -87.71484623681131)",2011-05-01
20973,05/01/2011,Completed,05/02/2011,11-01315321,Abandoned Vehicle Complaint,254-800,Cadillac,Silver,FVI - Outcome,Vehicle was moved from original address requested,,1250 S MICHIGAN AVE,60605.0,,,2.0,1.0,33.0,,41.86607358683167,-87.62426767322485,"(41.86607358683167, -87.62426767322484)",2011-05-01
20974,05/01/2011,Completed,05/03/2011,11-01301356,Abandoned Vehicle Complaint,TEM PLATES ON REAR,Chevrolet,Green,FVI - Outcome,Vehicle was moved from original address requested,30.0,4951 W FULTON ST,60644.0,,,28.0,15.0,25.0,,41.88557965661784,-87.74993755841473,"(41.885579656617836, -87.74993755841474)",2011-05-01
20975,05/01/2011,Completed,05/03/2011,11-01308971,Abandoned Vehicle Complaint,X531664,Toyota,Gold,FVI - Outcome,Vehicle was moved from original address requested,21.0,2614 N HAMLIN AVE,60647.0,,,35.0,25.0,22.0,,41.928689535719,-87.72214958657585,"(41.928689535718995, -87.72214958657584)",2011-05-01
