,CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION,date
311096,12/01/2014,Completed,12/01/2014,14-02060277,Pothole in Street,Final Outcome,Pothole Patched,13.0,3700 N WESTERN AVE,60618.0,1159717.70128832,1924500.8728902,47.0,19.0,5.0,38.0,41.94863688380228,-87.68845750645744,"(41.94863688380228, -87.68845750645744)",2014-12-01
311097,12/01/2014,Completed,12/01/2014,14-02060286,Pothole in Street,Final Outcome,Pothole Patched,6.0,3853 N WESTERN AVE,60618.0,1159685.23998116,1925604.95997801,47.0,19.0,5.0,38.0,41.95197659089494,-87.6882620226952,"(41.95197659089494, -87.68826202269521)",2014-12-01
311098,12/01/2014,Completed,12/01/2014,14-02060302,Pothole in Street,Final Outcome,Pothole Patched,12.0,3911 N WESTERN AVE,60618.0,1159675.20706991,1925948.95670735,47.0,19.0,5.0,38.0,41.952528571028964,-87.68827657452185,"(41.95252857102897, -87.68827657452185)",2014-12-01
311099,12/01/2014,Completed,12/01/2014,14-02060327,Pothole in Street,Final Outcome,Pothole Patched,23.0,4010 N WESTERN AVE,60618.0,1159656.24501828,1926607.95129768,47.0,19.0,5.0,38.0,41.954376063153155,-87.6886228782468,"(41.95437606315316, -87.68862287824679)",2014-12-01
311100,12/01/2014,Completed,12/01/2014,14-02060338,Pothole in Street,Final Outcome,Pothole Patched,10.0,4118 N WESTERN AVE,60618.0,1159633.92662471,1927358.94998883,47.0,19.0,5.0,38.0,41.95645617015215,-87.688685527434,"(41.956456170152144, -87.688685527434)",2014-12-01
311101,12/01/2014,Completed,12/01/2014,14-02060344,Pothole in Street,Final Outcome,Pothole Patched,3.0,4230 N WESTERN AVE,60618.0,1159610.43260344,1928155.25998314,47.0,19.0,5.0,38.0,41.95852984111278,-87.68874681918487,"(41.958529841112764, -87.68874681918487)",2014-12-01
311102,12/01/2014,Completed,12/01/2014,14-02060356,Pothole in Street,Final Outcome,Pothole Patched,10.0,4300 N WESTERN AVE,60618.0,1159600.15617349,1928488.27113384,47.0,19.0,5.0,38.0,41.959535235203,-87.68877787767809,"(41.959535235203, -87.68877787767809)",2014-12-01
311103,12/01/2014,Completed,12/01/2014,14-02060364,Pothole in Street,Final Outcome,Pothole Patched,16.0,4400 N WESTERN AVE,60625.0,1159580.67319811,1929151.7929048,47.0,19.0,4.0,21.0,41.96140184627851,-87.6888326227788,"(41.961401846278505, -87.6888326227788)",2014-12-01
311104,12/01/2014,Completed,12/01/2014,14-02060378,Pothole in Street,Final Outcome,Pothole Patched,5.0,4500 N WESTERN AVE,60625.0,1159561.23809922,1929817.27003421,47.0,19.0,4.0,21.0,41.96322287738524,-87.68888611106037,"(41.963222877385235, -87.68888611106037)",2014-12-01
311105,12/01/2014,Completed,12/01/2014,14-02060393,Pothole in Street,Final Outcome,Pothole Patched,4.0,4600 N WESTERN AVE,60625.0,1159541.47998903,1930446.9879043,47.0,19.0,4.0,21.0,41.96490816322269,-87.68893991099799,"(41.96490816322269, -87.68893991099799)",2014-12-01
311106,12/01/2014,Completed,12/01/2014,14-02060406,Pothole in Street,Final Outcome,Pothole Patched,14.0,4800 N WESTERN AVE,60625.0,1159499.84859227,1931812.24239508,47.0,20.0,4.0,21.0,41.96864072747715,-87.68905424083741,"(41.96864072747715, -87.6890542408374)",2014-12-01
311107,12/01/2014,Completed,12/01/2014,14-02060411,Pothole in Street,Final Outcome,Pothole Patched,21.0,4900 N WESTERN AVE,60625.0,1159479.14101209,1932467.07110456,47.0,20.0,4.0,21.0,41.97050147459425,-87.6891157840376,"(41.97050147459425, -87.6891157840376)",2014-12-01
311108,12/01/2014,Completed,12/01/2014,14-02060422,Pothole in Street,Final Outcome,Pothole Patched,18.0,5000 N WESTERN AVE,60625.0,1159456.3482213998,1933136.56999679,47.0,20.0,4.0,21.0,41.97228597390744,-87.6891779893232,"(41.97228597390744, -87.68917798932318)",2014-12-01
311109,12/01/2014,Completed,12/01/2014,14-02060573,Pothole in Street,Final Outcome,Pothole Patched,12.0,4100 W CORTLAND ST,60639.0,1148747.94400713,1912308.9084196999,30.0,25.0,20.0,,41.915421278783406,-87.7290068587439,"(41.915421278783406, -87.72900685874389)",2014-12-01
311110,12/01/2014,Completed,12/01/2014,14-02060604,Pothole in Street,Final Outcome,Pothole Patched,2.0,1900 N KEDVALE AVE,60639.0,1148416.80789261,1912301.13858226,30.0,25.0,20.0,,41.9153853764267,-87.73031473604303,"(41.9153853764267, -87.73031473604303)",2014-12-01
311111,12/01/2014,Completed,12/01/2014,14-02060617,Pothole in Street,Final Outcome,Pothole Patched,3.0,4116 W NORTH AVE,60639.0,1148754.86928954,1910318.66908028,30.0,25.0,23.0,,41.909951000037296,-87.72961452399186,"(41.909951000037296, -87.72961452399186)",2014-12-01
311112,12/01/2014,Completed,12/01/2014,14-02060879,Pothole in Street,Final Outcome,Pothole Patched,23.0,5200 N WESTERN AVE,60625.0,1159413.52287456,1934463.3749828998,40.0,20.0,4.0,,41.97593337199358,-87.6892995891816,"(41.97593337199358, -87.6892995891816)",2014-12-01
311113,12/01/2014,Completed,12/01/2014,14-02060895,Pothole in Street,Final Outcome,Pothole Patched,23.0,5300 N WESTERN AVE,60625.0,1159389.34993214,1935124.97762998,40.0,20.0,4.0,,41.97779526574659,-87.6893717826126,"(41.97779526574659, -87.6893717826126)",2014-12-01
311114,12/01/2014,Completed,12/01/2014,14-02060909,Pothole in Street,Final Outcome,Pothole Patched,21.0,5400 N WESTERN AVE,60625.0,1159364.4210923,1935786.95998239,40.0,20.0,4.0,,41.9796135254313,-87.68944583164604,"(41.979613525431304, -87.68944583164604)",2014-12-01
311115,12/01/2014,Completed,12/01/2014,14-02060915,Pothole in Street,Final Outcome,Pothole Patched,10.0,5500 N WESTERN AVE,60625.0,1159340.11127134,1936462.12999969,40.0,20.0,4.0,,41.98146433325496,-87.68951565645295,"(41.98146433325496, -87.68951565645295)",2014-12-01
311116,12/01/2014,Completed,12/01/2014,14-02061074,Pothole in Street,Final Outcome,Pothole Patched,10.0,7100 S ST LOUIS AVE,60629.0,1154262.62000981,1857308.49021678,18.0,8.0,66.0,3.0,41.76422623075892,-87.71029718950193,"(41.764226230758915, -87.71029718950193)",2014-12-01
311117,12/01/2014,Completed,12/01/2014,14-02061242,Pothole in Street,Final Outcome,Pothole Patched,15.0,317 W 112TH ST,60628.0,1176190.37743222,1830658.74426621,34.0,5.0,49.0,,41.69056622553556,-87.63094597208588,"(41.690566225535555, -87.63094597208587)",2014-12-01
311118,12/01/2014,Completed,12/01/2014,14-02061262,Pothole in Street,Final Outcome,Pothole Patched,12.0,335 W 107TH ST,60628.0,1175903.65840823,1833969.48691117,34.0,5.0,49.0,,41.69965767702273,-87.63192049539866,"(41.69965767702273, -87.63192049539865)",2014-12-01
311119,12/01/2014,Completed,12/01/2014,14-02061292,Pothole in Street,Final Outcome,Pothole Patched,2.0,500 W 106TH ST,60628.0,1174835.62626851,1834607.72839493,34.0,22.0,49.0,,41.701656189384884,-87.63548452731318,"(41.701656189384884, -87.63548452731317)",2014-12-01
311120,12/01/2014,Completed,12/01/2014,14-02061300,Pothole in Street,Final Outcome,Pothole Patched,2.0,142 W 110TH ST,60628.0,1177275.08372385,1832010.12077874,34.0,5.0,49.0,,41.694466674696216,-87.627234765037,"(41.694466674696216, -87.627234765037)",2014-12-01
311121,12/01/2014,Completed,12/01/2014,14-02061392,Pothole in Street,Final Outcome,Pothole Patched,30.0,3600 W 24TH ST,60623.0,1152749.38122162,1887820.07100137,22.0,10.0,30.0,,41.84814251377436,-87.71495606658344,"(41.84814251377436, -87.71495606658343)",2014-12-01
311122,12/01/2014,Completed,12/01/2014,14-02061400,Pothole in Street,Final Outcome,Pothole Patched,10.0,3600 W 25TH ST,60623.0,1152768.59388428,1887159.75316637,22.0,10.0,30.0,,41.84633072657928,-87.71490105382286,"(41.84633072657928, -87.71490105382286)",2014-12-01
311123,12/01/2014,Completed,12/01/2014,14-02061464,Pothole in Street,Final Outcome,Pothole Patched,2.0,5103 N WESTERN AVE,60625.0,1159434.42190394,1933845.00009542,47.0,20.0,4.0,,41.97421080615978,-87.68894438202244,"(41.97421080615978, -87.68894438202243)",2014-12-01
311124,12/01/2014,Completed,12/01/2014,14-02061626,Pothole in Street,Final Outcome,Completed Upon Arrival,0.0,5437 S ELSDON AVE,60632.0,1153151.70069569,1868123.70690178,23.0,8.0,62.0,,41.7940516841448,-87.71379442774061,"(41.794051684144804, -87.71379442774061)",2014-12-01
311127,12/01/2014,Completed - Dup,12/01/2014,14-02057732,Pothole in Street,,,,5736 S CENTRAL AVE,60638.0,1140021.31922829,1866003.12058549,23.0,8.0,56.0,,41.788318361346064,-87.7622824849888,"(41.78831836134606, -87.7622824849888)",2014-12-01
311128,12/01/2014,Completed,12/01/2014,14-02057206,Pothole in Street,Final Outcome,Pothole Patched,52.0,4100 S PULASKI RD,60632.0,1150358.00186824,1877013.87000051,14.0,8.0,57.0,,41.818349016984655,-87.7240964054689,"(41.818349016984655, -87.7240964054689)",2014-12-01
311129,12/01/2014,Completed,12/01/2014,14-02057234,Pothole in Street,Final Outcome,Pothole Patched,4.0,5100 S SAWYER AVE,60632.0,1155574.25992872,1870629.7608915002,14.0,8.0,63.0,,41.800711639272386,-87.70513342156694,"(41.80071163927238, -87.70513342156694)",2014-12-01
311130,12/01/2014,Completed,12/01/2014,14-02057242,Pothole in Street,Final Outcome,Pothole Patched,1.0,4440 S SAWYER AVE,60632.0,1155439.01982732,1874963.00699981,14.0,8.0,58.0,39.0,41.812241601926786,-87.70549895784357,"(41.81224160192679, -87.70549895784357)",2014-12-01
311131,12/01/2014,Completed,12/01/2014,14-02057531,Pothole in Street,Final Outcome,Pothole Patched,6.0,2001 S ASHLAND AVE,60608.0,1166031.32502244,1890478.911875,25.0,12.0,31.0,,41.85502231559781,-87.6659253069957,"(41.85502231559781, -87.6659253069957)",2014-12-01
311132,12/01/2014,Completed,12/01/2014,14-02057551,Pothole in Street,Final Outcome,Pothole Patched,15.0,699 W 21ST ST,60616.0,1171941.48901969,1890222.48130439,25.0,12.0,31.0,,41.85411526971385,-87.64435002149914,"(41.85411526971385, -87.64435002149914)",2014-12-01
311133,12/01/2014,Completed,12/01/2014,14-02058716,Pothole in Street,Final Outcome,Pothole Patched,7.0,3732 E 105TH ST,60617.0,1202831.09608284,1835948.38931905,10.0,4.0,52.0,,41.70466755881474,-87.53280675875739,"(41.70466755881474, -87.53280675875739)",2014-12-01
311134,12/01/2014,Completed,12/01/2014,14-02058738,Pothole in Street,Final Outcome,Pothole Patched,38.0,3800 E 105TH ST,60617.0,1203161.64541761,1835950.04639665,10.0,4.0,52.0,,41.704663587326095,-87.53159629421768,"(41.70466358732609, -87.53159629421768)",2014-12-01
311135,12/01/2014,Completed,12/01/2014,14-02058752,Pothole in Street,Final Outcome,Pothole Patched,7.0,3900 E 105TH ST,60617.0,1203821.48118116,1835952.92229254,10.0,4.0,52.0,,41.704654463545815,-87.52910223074488,"(41.704654463545815, -87.52910223074487)",2014-12-01
311136,12/01/2014,Completed,12/01/2014,14-02059364,Pothole in Street,Final Outcome,Pothole Patched,65.0,3000 W 27TH ST,60623.0,1156798.3150816,1885928.2598671,12.0,10.0,30.0,,41.84286969088927,-87.7001492100475,"(41.84286969088927, -87.70014921004748)",2014-12-01
311137,12/01/2014,Completed,12/01/2014,14-02059376,Pothole in Street,Final Outcome,Pothole Patched,30.0,3100 W 27TH ST,60623.0,1156133.57649008,1885912.21649022,12.0,10.0,30.0,25.0,41.842839059076304,-87.70258991957417,"(41.842839059076304, -87.70258991957415)",2014-12-01
311138,12/01/2014,Completed,12/01/2014,14-02059459,Pothole in Street,Final Outcome,Pothole Patched,12.0,5230 W BELDEN AVE,60639.0,1141008.15260515,1914789.93529245,37.0,25.0,19.0,,41.92237472670786,-87.75738470264834,"(41.92237472670786, -87.75738470264834)",2014-12-01
311139,12/01/2014,Completed,12/01/2014,14-02059470,Pothole in Street,Final Outcome,Pothole Patched,47.0,1900 W 68TH ST,60636.0,1164860.03853261,1859578.54972142,15.0,7.0,67.0,,41.770396080798996,-87.67130902062884,"(41.770396080799, -87.67130902062883)",2014-12-01
