,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,date
49103,05/14/2013,Completed - Dup,05/15/2013,13-00580905,Abandoned Vehicle Complaint,N15 5343,Nissan,Green,,,4.0,7018 W ADDISON ST,60634.0,1128903.67960261,1923131.41542125,36.0,16.0,17.0,,41.94547821302026,-87.80167557194845,"(41.94547821302026, -87.80167557194845)",2013-05-14
49327,05/16/2013,Completed - Dup,05/16/2013,13-00587860,Abandoned Vehicle Complaint,NONE,Ford,White,,,14.0,2133 W PRATT BLVD,60645.0,1160593.87970808,1945127.15460867,50.0,24.0,2.0,,42.00500659239488,-87.68512132447361,"(42.00500659239488, -87.68512132447361)",2013-05-16
50006,05/16/2013,Completed - Dup,05/16/2013,13-00587995,Abandoned Vehicle Complaint,N757218,Chrysler,Red,,,60.0,2257 S OAKLEY AVE,60608.0,1161389.06299644,1888895.78011692,25.0,10.0,31.0,,41.85035703892071,-87.68299738095739,"(41.850357038920706, -87.68299738095739)",2013-05-16
50270,05/16/2013,Completed - Dup,05/16/2013,13-00588193,Abandoned Vehicle Complaint,P985334,Ford,White,,,30.0,3100 N LECLAIRE AVE,60641.0,1141828.99548432,1920131.6719807999,30.0,25.0,19.0,,41.93695112338153,-87.75432121998409,"(41.936951123381526, -87.7543212199841)",2013-05-16
50352,05/25/2013,Completed - Dup,05/28/2013,13-00637265,Abandoned Vehicle Complaint,133DPM,Subaru,Silver,,,9.0,4135 N OAKLEY AVE,60618.0,1160292.84423328,1927411.84341096,47.0,19.0,5.0,,41.956934381911715,-87.68597808824677,"(41.95693438191172, -87.68597808824676)",2013-05-25
50703,05/01/2013,Completed - Dup,05/01/2013,13-00514234,Abandoned Vehicle Complaint,179708,(Unlisted Make),Silver,FVI - Outcome,Create Work Order,13.0,1908 S CARPENTER ST,60608.0,1169544.22611124,1890991.55722754,25.0,12.0,31.0,,41.85632448526564,-87.65330879251869,"(41.85632448526564, -87.65330879251869)",2013-05-01
50704,05/01/2013,Completed - Dup,05/01/2013,13-00514468,Abandoned Vehicle Complaint,N837945,Nissan,Silver,,,30.0,2315 N ST LOUIS AVE,60647.0,1152877.87578911,1915245.21020534,26.0,14.0,22.0,,41.92327501535531,-87.71354956190166,"(41.92327501535531, -87.71354956190167)",2013-05-01
50705,05/01/2013,Completed - Dup,05/01/2013,13-00516895,Abandoned Vehicle Complaint,179708,(Unlisted Make),Silver,FVI - Outcome,Create Work Order,14.0,1908 S CARPENTER ST,60608.0,1169544.22611124,1890991.55722754,25.0,12.0,31.0,,41.85632448526564,-87.65330879251869,"(41.85632448526564, -87.65330879251869)",2013-05-01
50706,05/01/2013,Completed - Dup,05/01/2013,13-00517206,Abandoned Vehicle Complaint,N150814,Toyota,Red,,,30.0,5807 W HIGGINS AVE,60630.0,1136435.70208116,1932871.13838882,45.0,16.0,11.0,,41.97186954792707,-87.77376635593193,"(41.97186954792707, -87.77376635593194)",2013-05-01
50707,05/01/2013,Completed - Dup,05/01/2013,13-00517299,Abandoned Vehicle Complaint,2AYR40,Chevrolet,Black,,,60.0,1538 W MELROSE ST,60657.0,1165484.36748565,1921659.5031312,44.0,19.0,6.0,27.0,41.940730256518826,-87.66781231439356,"(41.94073025651883, -87.66781231439357)",2013-05-01
50720,05/06/2013,Completed,05/28/2013,13-00536440,Abandoned Vehicle Complaint,R315799,Dodge,Tan,FVI - Outcome,Need Vehicle Tow Report,7.0,341 W 59TH PL,60621.0,,,20.0,7.0,68.0,,41.78619046174814,-87.63423116303976,"(41.78619046174814, -87.63423116303977)",2013-05-06
50972,05/03/2013,Completed - Dup,05/03/2013,13-00527128,Abandoned Vehicle Complaint,482 6028,Toyota,Black,,,120.0,6148 N KEDVALE AVE,60646.0,1147577.95532259,1940531.38597146,39.0,17.0,12.0,,41.99332767332134,-87.73267005426649,"(41.99332767332134, -87.7326700542665)",2013-05-03
50973,05/03/2013,Completed - Dup,05/03/2013,13-00527167,Abandoned Vehicle Complaint,482 6028,Toyota,Black,,,120.0,6157 N KEDVALE AVE,60646.0,1147577.1445092,1940590.1339293,39.0,17.0,12.0,,41.9935493808204,-87.73237805076543,"(41.993549380820404, -87.73237805076543)",2013-05-03
50974,05/03/2013,Completed - Dup,05/03/2013,13-00527329,Abandoned Vehicle Complaint,X438018,Infiniti/M30,Black,,,30.0,5401 W PENSACOLA AVE,60641.0,1139559.77920277,1928396.18200641,38.0,16.0,15.0,,41.95951817422602,-87.76240607663526,"(41.95951817422602, -87.76240607663526)",2013-05-03
50975,05/03/2013,Completed - Dup,05/03/2013,13-00528985,Abandoned Vehicle Complaint,296ZRY,(Unlisted Make),Silver,,,60.0,2539 W WALTON ST,60622.0,1159300.66438461,1906235.57708497,26.0,12.0,24.0,,41.89832005398775,-87.69094871796511,"(41.89832005398775, -87.69094871796511)",2013-05-03
50976,05/03/2013,Completed - Dup,05/03/2013,13-00529304,Abandoned Vehicle Complaint,P985334,Ford,White,,,25.0,3713 N LECLAIRE AVE,60641.0,1141698.64100576,1924270.06602565,45.0,16.0,15.0,,41.94828535657677,-87.75440266380892,"(41.948285356576775, -87.75440266380892)",2013-05-03
