Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Location of Trees,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
12/01/2011,Completed - Dup,01/02/2013,11-04194867,Tree Trim,Parkway,1357 N MASON AVE,60651.0,1136444.33721887,1908421.73716777,29.0,25.0,25.0,41.904873431280066,-87.77424275144728,"(41.90487343128007, -87.77424275144728)",2011-12-01
12/01/2011,Completed - Dup,01/07/2013,11-04196378,Tree Trim,Parkway,2831 N MERRIMAC AVE,60634.0,1134253.12511735,1918156.57327831,29.0,25.0,19.0,41.93162590014633,-87.78206201031782,"(41.93162590014633, -87.78206201031782)",2011-12-01
12/01/2011,Completed - Dup,01/20/2012,11-04197433,Tree Trim,Vacant Lot,6001 S LAFLIN ST,60636.0,1167360.79301954,1864939.48883006,16.0,7.0,67.0,41.784944978588,-87.6619257804873,"(41.784944978588, -87.6619257804873)",2011-12-01
12/01/2011,Completed - Dup,01/20/2012,11-04197449,Tree Trim,Vacant Lot,6001 S LAFLIN ST,60636.0,1167360.79301954,1864939.48883006,16.0,7.0,67.0,41.784944978588,-87.6619257804873,"(41.784944978588, -87.6619257804873)",2011-12-01
12/01/2011,Completed - Dup,02/01/2012,11-04195129,Tree Trim,Parkway,2804 W 81ST ST,60652.0,1159073.26540969,1850795.94377299,18.0,8.0,70.0,41.74630655499542,-87.69269779126205,"(41.74630655499542, -87.69269779126205)",2011-12-01
12/01/2011,Completed - Dup,02/04/2013,11-04196202,Tree Trim,Parkway,4056 N PARKSIDE AVE,60634.0,1137954.73593242,1926407.12001869,38.0,16.0,15.0,41.95420012594428,-87.76825910585993,"(41.954200125944276, -87.76825910585993)",2011-12-01
12/01/2011,Completed - Dup,04/30/2012,11-04196132,Tree Trim,Parkway,4447 W SUNNYSIDE AVE,60630.0,1145586.40732003,1929532.12041481,45.0,17.0,16.0,41.962633869154295,-87.74012421285653,"(41.9626338691543, -87.74012421285651)",2011-12-01
12/01/2011,Completed - Dup,12/01/2011,11-04196667,Tree Trim,,2314 W FARWELL AVE,60645.0,1159558.79052603,1945541.52652152,50.0,24.0,2.0,42.00628741658532,-87.68830965338799,"(42.006287416585316, -87.68830965338798)",2011-12-01
12/01/2011,Completed - Dup,12/01/2011,11-04196676,Tree Trim,,2118 W FARWELL AVE,60645.0,1160666.61097802,1945579.20569252,50.0,24.0,2.0,42.00636783389413,-87.68423278711138,"(42.006367833894124, -87.68423278711137)",2011-12-01
12/01/2011,Completed - Dup,12/01/2011,11-04196679,Tree Trim,,2114 W FARWELL AVE,60645.0,1160689.41097802,1945579.90569252,50.0,24.0,2.0,42.00636928033673,-87.68414888333739,"(42.00636928033673, -87.68414888333737)",2011-12-01
12/01/2011,Completed - Dup,12/01/2011,11-04196687,Tree Trim,,2073 W FARWELL AVE,60645.0,1160955.11097802,1945588.90569252,50.0,24.0,2.0,42.006388443908655,-87.68317108620697,"(42.00638844390866, -87.68317108620697)",2011-12-01
12/01/2011,Completed - Dup,12/01/2011,11-04196885,Tree Trim,,2228 S WOOD ST,60608.0,1164723.13009008,1889131.73997647,25.0,10.0,31.0,41.85138733604865,-87.67091280688496,"(41.851387336048646, -87.67091280688496)",2011-12-01
12/01/2011,Completed,01/10/2012,11-04193263,Tree Trim,Parkway,3101 S PARNELL AVE,60616.0,1173130.93341882,1884357.80229036,11.0,9.0,60.0,41.83810513754528,-87.64019579114758,"(41.83810513754528, -87.64019579114758)",2011-12-01
12/01/2011,Completed,01/12/2012,11-04196040,Tree Trim,Parkway,5905 N MELVINA AVE,60646.0,1133924.9763331,1938908.21037179,45.0,16.0,10.0,41.988576263991376,-87.78277796024494,"(41.988576263991376, -87.78277796024493)",2011-12-01
12/01/2011,Completed,01/12/2012,11-04196046,Tree Trim,Parkway,5929 N MELVINA AVE,60646.0,1133926.64962616,1939156.02001173,45.0,16.0,10.0,41.98925624560867,-87.78276594595903,"(41.98925624560867, -87.78276594595903)",2011-12-01
12/01/2011,Completed,01/18/2013,11-04196359,Tree Trim,,2335 W FARWELL AVE,60645.0,1159438.69052603,1945537.52652152,50.0,24.0,2.0,42.006278922556106,-87.68875162796276,"(42.00627892255611, -87.68875162796276)",2011-12-01
12/01/2011,Completed,01/19/2012,11-04197724,Tree Trim,Parkway,3609 S WASHTENAW AVE,60632.0,1158954.62552694,1880583.85400104,12.0,9.0,58.0,41.82805112937556,-87.6923187478988,"(41.82805112937556, -87.6923187478988)",2011-12-01
12/01/2011,Completed,01/20/2012,11-04198190,Tree Trim,Parkway,11211 S AVENUE G,60617.0,1203202.99740249,1831239.5142178002,10.0,4.0,52.0,41.69162690109205,-87.53166645581395,"(41.69162690109205, -87.53166645581393)",2011-12-01
12/01/2011,Completed,01/25/2012,11-04194726,Tree Trim,Parkway,911 N HERMITAGE AVE,60622.0,1164557.47638255,1906349.02669145,1.0,13.0,24.0,41.898636533958815,-87.67103319142545,"(41.898636533958815, -87.67103319142545)",2011-12-01
12/01/2011,Completed,01/27/2012,11-04195546,Tree Trim,Parkway,2114 W HADDON AVE,60622.0,1162100.93140728,1907632.70792728,32.0,13.0,24.0,41.902210739003074,-87.68002002489979,"(41.90221073900308, -87.68002002489978)",2011-12-01
12/01/2011,Completed,01/31/2013,11-04197548,Tree Trim,Parkway,3942 W 66TH ST,60629.0,1151222.82328697,1860543.79801989,13.0,8.0,65.0,41.77321308000411,-87.72120976215622,"(41.77321308000412, -87.72120976215622)",2011-12-01
12/01/2011,Completed,02/07/2012,11-04196072,Tree Trim,Parkway,4515 S KEDVALE AVE,60632.0,1149442.00449001,1874377.3639786998,14.0,8.0,57.0,41.81120911573793,-87.72738047227028,"(41.81120911573793, -87.72738047227028)",2011-12-01
12/01/2011,Completed,02/07/2012,11-04196107,Tree Trim,Parkway,4501 S KOMENSKY AVE,60632.0,1150104.78603426,1874488.21461573,14.0,8.0,57.0,41.81150045601865,-87.7249465283427,"(41.81150045601865, -87.72494652834271)",2011-12-01
12/01/2011,Completed,02/10/2012,11-04195439,Tree Trim,Parkway,8150 S SCOTTSDALE AVE,60652.0,1147118.56720766,1850227.53778606,13.0,8.0,70.0,41.744982638392266,-87.73651755942088,"(41.744982638392266, -87.73651755942088)",2011-12-01
12/01/2011,Completed,02/14/2012,11-04193811,Tree Trim,Parkway,2205 W ARMITAGE AVE,60647.0,1161344.54819973,1913255.75628073,32.0,14.0,22.0,41.917656574240276,-87.6826416443161,"(41.91765657424027, -87.6826416443161)",2011-12-01
12/01/2011,Completed,02/14/2012,11-04196759,Tree Trim,Parkway,4534 W MONTANA ST,60639.0,1145753.70507574,1915937.75769408,31.0,25.0,20.0,41.925326567164866,-87.73985517421734,"(41.92532656716487, -87.73985517421734)",2011-12-01
12/01/2011,Completed,02/16/2012,11-04196972,Tree Trim,Parkway,3839 W 80TH ST,60652.0,1152183.79239105,1851265.64556997,18.0,8.0,70.0,41.74773348018161,-87.71793035372082,"(41.74773348018161, -87.71793035372082)",2011-12-01
12/01/2011,Completed,02/24/2012,11-04196637,Tree Trim,Parkway,5516 S MAPLEWOOD AVE,60629.0,1160309.0100152001,1868005.94041787,16.0,8.0,63.0,41.79350793131325,-87.68769632461212,"(41.79350793131325, -87.68769632461213)",2011-12-01
12/01/2011,Completed,02/24/2012,11-04197801,Tree Trim,Parkway,5700 S MAYFIELD AVE,60638.0,1138016.80596947,1866178.35033355,23.0,8.0,56.0,41.78892304181369,-87.76948532017022,"(41.78892304181369, -87.76948532017022)",2011-12-01
12/01/2011,Completed,03/15/2012,11-04198236,Tree Trim,Parkway,2710 N KEDZIE AVE,60647.0,1154576.20131523,1917858.38231893,35.0,14.0,22.0,41.930424776781344,-87.70738542015671,"(41.930424776781344, -87.70738542015671)",2011-12-01
12/01/2011,Completed,04/10/2012,11-04193384,Tree Trim,Alley,8374 S KIMBARK AVE,60619.0,1186518.10280779,1849662.07338002,8.0,4.0,45.0,41.742590381825316,-87.59217020557054,"(41.74259038182532, -87.59217020557055)",2011-12-01
12/01/2011,Completed,04/30/2012,11-04195161,Tree Trim,Parkway,6154 N MOODY AVE,60646.0,1134185.97402035,1940603.62827366,45.0,16.0,10.0,41.99322402724487,-87.781777802343,"(41.99322402724487, -87.78177780234302)",2011-12-01
