,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,date
32723,12/22/2011,Completed,02/09/2012,11-04288843,Abandoned Vehicle Complaint,NLP,Buick,Tan,FVI - Outcome,Need Vehicle Tow Report,21.0,5232 N DAMEN AVE,60625.0,,,40.0,20.0,4.0,,41.97698485506307,-87.67957802365153,"(41.97698485506308, -87.67957802365153)",2011-12-22
45037,12/01/2011,Completed,01/04/2012,11-04195001,Abandoned Vehicle Complaint,212N279,Bmw,Green,FVI - Outcome,Vehicle was moved from original address requested,10.0,7204 W COYLE AVE,60631.0,,,41.0,16.0,9.0,,42.0072899918303,-87.80696695933545,"(42.0072899918303, -87.80696695933547)",2011-12-01
45073,12/01/2011,Completed - Dup,01/23/2012,11-04192261,Abandoned Vehicle Complaint,4728864,Jeep - Year Greater 1988,Silver,FVI - Outcome,Need Vehicle Tow Report,60.0,2943 N KILBOURN AVE,60641.0,,,31.0,25.0,20.0,,41.93473814075329,-87.73920689275562,"(41.93473814075329, -87.73920689275563)",2011-12-01
45074,12/01/2011,Completed - Dup,12/12/2011,11-04193507,Abandoned Vehicle Complaint,L709223,Buick,Red,FVI - Outcome,Need Vehicle Tow Report,20.0,3749 E 103RD ST,60617.0,,,10.0,4.0,52.0,,41.70810824263813,-87.53213868511067,"(41.70810824263813, -87.53213868511067)",2011-12-01
45075,12/01/2011,Completed,01/03/2012,11-04196289,Abandoned Vehicle Complaint,L656640,Buick,Turquoise,FVI - Outcome,Vehicle was moved from original address requested,20.0,7538 N OAKLEY AVE,60645.0,,,49.0,24.0,2.0,,42.0185790367046,-87.68788784553833,"(42.0185790367046, -87.68788784553833)",2011-12-01
45076,12/01/2011,Completed,01/03/2012,11-04196369,Abandoned Vehicle Complaint,8795902,Honda,Gray,FVI - Outcome,Vehicle was moved from original address requested,30.0,1511 N NORTH PARK AVE,60610.0,,,27.0,18.0,8.0,48.0,41.909733285765206,-87.63647268441143,"(41.909733285765206, -87.63647268441142)",2011-12-01
45077,12/01/2011,Completed,01/03/2012,11-04196377,Abandoned Vehicle Complaint,K484488,Honda,Purple,FVI - Outcome,Vehicle was moved from original address requested,30.0,1516 N NORTH PARK AVE,60610.0,,,27.0,18.0,8.0,48.0,41.909893664195565,-87.6367713848291,"(41.90989366419556, -87.6367713848291)",2011-12-01
45078,12/01/2011,Completed,01/03/2012,11-04198095,Abandoned Vehicle Complaint,331551RV,Ford,White,FVI - Outcome,Return to Owner - Vehicle,365.0,3514 N SPAULDING AVE,60618.0,,,35.0,17.0,21.0,,41.945290995730964,-87.70995028789464,"(41.94529099573097, -87.70995028789464)",2011-12-01
45079,12/01/2011,Completed,01/04/2012,11-04195026,Abandoned Vehicle Complaint,426LKB,Legacy Unknown,Black,FVI - Outcome,Vehicle was moved from original address requested,30.0,6400 W BALMORAL AVE,60656.0,,,41.0,16.0,10.0,,41.97938141609343,-87.78786796799255,"(41.97938141609344, -87.78786796799254)",2011-12-01
45080,12/01/2011,Completed,01/04/2012,11-04195530,Abandoned Vehicle Complaint,K794750,Pontiac,Black,FVI - Outcome,Vehicle was moved from original address requested,30.0,3040 N NAGLE AVE,60634.0,,,36.0,25.0,19.0,,41.93586846264368,-87.78722004197914,"(41.935868462643676, -87.78722004197914)",2011-12-01
45081,12/01/2011,Completed,01/04/2012,11-04196894,Abandoned Vehicle Complaint,IOWA PLATES EARLY 2000 FORD EXLPORER PARKED ON SIDE ON MY HOME ON MELVINA AVE.,Ford,Red,FVI - Outcome,Vehicle was moved from original address requested,,3182 N MOBILE AVE,60634.0,,,36.0,25.0,19.0,,41.93830559803319,-87.78365103657211,"(41.93830559803319, -87.78365103657211)",2011-12-01
45082,12/01/2011,Completed,01/05/2012,11-04195824,Abandoned Vehicle Complaint,K792612,Acura,Black,FVI - Outcome,Vehicle was moved from original address requested,14.0,1341 W CATALPA AVE,60640.0,,,48.0,20.0,77.0,,41.98162436467687,-87.66412188218621,"(41.98162436467687, -87.6641218821862)",2011-12-01
45083,12/01/2011,Completed,01/05/2012,11-04196654,Abandoned Vehicle Complaint,11G201,(Unlisted Make),Red,FVI - Outcome,Vehicle was moved from original address requested,40.0,6812 N ASHLAND BLVD,60626.0,,,49.0,24.0,1.0,24.0,42.00579448215874,-87.67010945832445,"(42.00579448215874, -87.67010945832446)",2011-12-01
45084,12/01/2011,Completed,01/06/2012,11-04194650,Abandoned Vehicle Complaint,6336511,(Unlisted Make),White,FVI - Outcome,Vehicle was moved from original address requested,14.0,2840 N LOTUS AVE,60641.0,,,31.0,25.0,19.0,,41.93254204271574,-87.76274955075813,"(41.93254204271574, -87.76274955075812)",2011-12-01
45085,12/01/2011,Completed,01/06/2012,11-04197671,Abandoned Vehicle Complaint,5951927,Honda,Green,FVI - Outcome,Vehicle was moved from original address requested,7.0,1910 N FRANCISCO AVE,60647.0,,,35.0,14.0,22.0,,41.9160239076674,-87.69940937239633,"(41.916023907667395, -87.69940937239633)",2011-12-01
45086,12/01/2011,Completed,01/09/2012,11-04197282,Abandoned Vehicle Complaint,6781HJ,Mercury,Silver,FVI - Outcome,Vehicle was moved from original address requested,17.0,2241 N WAYNE AVE,60614.0,,,32.0,18.0,7.0,,41.922842836480505,-87.66187654815556,"(41.92284283648051, -87.66187654815556)",2011-12-01
45087,12/01/2011,Completed,01/10/2012,11-04192083,Abandoned Vehicle Complaint,H371345,Buick,Gold,FVI - Outcome,Need Vehicle Tow Report,14.0,4111 N BERNARD ST,60618.0,,,33.0,17.0,16.0,,41.956034213996354,-87.71405837089806,"(41.95603421399635, -87.71405837089806)",2011-12-01
45088,12/01/2011,Completed,01/10/2012,11-04193060,Abandoned Vehicle Complaint,X704265,Pontiac,Gray,FVI - Outcome,Need Vehicle Tow Report,30.0,2217 W 23RD ST,60608.0,,,25.0,10.0,31.0,,41.85016820035583,-87.68138094039855,"(41.850168200355824, -87.68138094039857)",2011-12-01
45089,12/01/2011,Completed,01/10/2012,11-04193209,Abandoned Vehicle Complaint,H674342,Pontiac,Purple,FVI - Outcome,Need Vehicle Tow Report,10.0,1517 E 76TH PL,60619.0,,,5.0,4.0,43.0,42.0,41.75589804220928,-87.58759085145088,"(41.755898042209274, -87.58759085145088)",2011-12-01
45090,12/01/2011,Completed,01/10/2012,11-04195592,Abandoned Vehicle Complaint,L202009,Nissan,Gold,FVI - Outcome,Vehicle was moved from original address requested,7.0,4132 W ROSCOE ST,60641.0,,,30.0,17.0,16.0,,41.94279349347368,-87.73116660510233,"(41.94279349347368, -87.73116660510233)",2011-12-01
45091,12/01/2011,Completed,01/10/2012,11-04197518,Abandoned Vehicle Complaint,2138624,Chevrolet,Silver,FVI - Outcome,Need Vehicle Tow Report,14.0,4045 W MAYPOLE AVE,60624.0,,,28.0,11.0,26.0,,41.88454804675735,-87.72755323354534,"(41.884548046757345, -87.72755323354534)",2011-12-01
45092,12/01/2011,Completed,01/11/2012,11-04197882,Abandoned Vehicle Complaint,6269KC,,Silver,FVI - Outcome,Vehicle was moved from original address requested,120.0,3710 N HARLEM AVE,60634.0,,,36.0,16.0,17.0,,41.94706169209828,-87.80721456417406,"(41.94706169209828, -87.80721456417407)",2011-12-01
45093,12/01/2011,Completed,01/13/2012,11-04197378,Abandoned Vehicle Complaint,DHV9283,Saturn,Gold,FVI - Outcome,Vehicle was moved from original address requested,21.0,3035 N SOUTHPORT AVE,60657.0,,,32.0,19.0,6.0,27.0,41.93714139935182,-87.66358387362021,"(41.93714139935182, -87.6635838736202)",2011-12-01
45094,12/01/2011,Completed,01/20/2012,11-04192037,Abandoned Vehicle Complaint,H 25 9631,Dodge,Gray,FVI - Outcome,Vehicle was moved from original address requested,,3311 N LAVERGNE AVE,60641.0,,,38.0,16.0,15.0,,41.940929692421996,-87.75170917902877,"(41.94092969242199, -87.75170917902875)",2011-12-01
45095,12/01/2011,Completed,01/20/2012,11-04192040,Abandoned Vehicle Complaint,L858219,Toyota,Gray,FVI - Outcome,Vehicle was moved from original address requested,,3305 N LAVERGNE AVE,60641.0,,,38.0,16.0,15.0,,41.940753461917744,-87.7517032869605,"(41.940753461917744, -87.75170328696052)",2011-12-01
45096,12/01/2011,Completed,01/20/2012,11-04193197,Abandoned Vehicle Complaint,7959542,Cadillac,Burgundy,FVI - Outcome,Vehicle was moved from original address requested,30.0,4415 N MARMORA AVE,60630.0,,,38.0,16.0,15.0,,41.960887646762906,-87.77444454706564,"(41.96088764676291, -87.77444454706564)",2011-12-01
45097,12/01/2011,Completed,01/24/2012,11-04195503,Abandoned Vehicle Complaint,B738665,Chevrolet,White,FVI - Outcome,Vehicle was moved from original address requested,90.0,5065 N KOLMAR AVE,60630.0,,,39.0,17.0,14.0,,41.973291599782144,-87.74170586217623,"(41.97329159978214, -87.74170586217622)",2011-12-01
