,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
9609,03/01/2011,Completed - Dup,03/02/2011,11-00340528,Street Light - 1/Out,8000 S LA SALLE ST,60620.0,1176666.9209701,1851938.1018955002,17.0,6.0,44.0,41.749063242575694,-87.62819646720263,"(41.749063242575694,-87.62819646720263)",2011-03-01
9610,03/01/2011,Completed - Dup,03/02/2011,11-00345526,Street Light - 1/Out,8014 S LA SALLE ST,60620.0,1176669.4209701,1851844.1018955002,17.0,6.0,44.0,41.74880523903077,-87.62819012916697,"(41.74880523903077,-87.62819012916697)",2011-03-01
9611,03/01/2011,Completed - Dup,03/02/2011,11-00346088,Street Light - 1/Out,5425 W GIDDINGS ST,60630.0,1139195.37007215,1930883.32640405,45.0,16.0,15.0,41.96646070760833,-87.76358889298989,"(41.96646070760833,-87.76358889298987)",2011-03-01
9612,03/01/2011,Completed - Dup,03/02/2011,11-00346283,Street Light - 1/Out,2222 N BISSELL ST,60614.0,1169592.44920141,1914962.63630194,43.0,18.0,7.0,41.92216462223403,-87.65228891725937,"(41.92216462223402,-87.65228891725938)",2011-03-01
9613,03/01/2011,Completed - Dup,03/02/2011,11-00346883,Street Light - 1/Out,6425 S RICHMOND ST,60629.0,1157819.51447579,1861890.7894189998,15.0,8.0,66.0,41.77677803363183,-87.69699111859438,"(41.77677803363183,-87.69699111859437)",2011-03-01
9614,03/01/2011,Completed - Dup,03/02/2011,11-00347050,Street Light - 1/Out,5504 W GIDDINGS ST,60630.0,1138770.57106954,1930873.58882971,45.0,16.0,15.0,41.96644172764174,-87.76515107032736,"(41.96644172764174,-87.76515107032736)",2011-03-01
9615,03/01/2011,Completed - Dup,03/02/2011,11-00347101,Street Light - 1/Out,4431 S ST LOUIS AVE,60632.0,1153813.81787677,1875043.45710352,14.0,8.0,58.0,41.81295125728299,-87.71132712001953,"(41.81295125728299,-87.71132712001953)",2011-03-01
9616,03/01/2011,Completed - Dup,03/03/2011,11-00343458,Street Light - 1/Out,5246 W CORNELIA AVE,60641.0,1140768.52346884,1922767.48549789,38.0,16.0,15.0,41.944161249393744,-87.75800491828484,"(41.94416124939374,-87.75800491828483)",2011-03-01
9617,03/01/2011,Completed - Dup,03/03/2011,11-00345222,Street Light - 1/Out,117 N WALLER AVE,60644.0,1138141.63678425,1900292.1628995,29.0,15.0,25.0,41.88253433391953,-87.76820465143813,"(41.88253433391953,-87.76820465143813)",2011-03-01
9618,03/01/2011,Completed - Dup,03/03/2011,11-00346205,Street Light - 1/Out,100 N WALLER AVE,60644.0,1138146.23678425,1900167.5628995,29.0,15.0,25.0,41.88219233207512,-87.76819077287041,"(41.882192332075114,-87.76819077287041)",2011-03-01
9619,03/01/2011,Completed - Dup,03/03/2011,11-00346744,Street Light - 1/Out,6535 N MOZART ST,60645.0,1156144.95113287,1943227.25282968,50.0,24.0,2.0,42.00000684927126,-87.70093253202629,"(42.00000684927126,-87.7009325320263)",2011-03-01
