,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,date
2037,03/03/2011,Completed,05/23/2011,11-00356881,Abandoned Vehicle Complaint,,,,,,,609 S FEDERAL ST,60605.0,1175892.15009247,1897617.00779418,2.0,1.0,32.0,,41.87437360508704,-87.6295151587632,"(41.87437360508704, -87.6295151587632)",2011-03-03
2184,03/03/2011,Completed,10/06/2011,11-00357018,Abandoned Vehicle Complaint,,,,,,,4242 W MONROE ST,60624.0,1148121.96639719,1899323.45312293,28.0,11.0,26.0,,41.87979126996232,-87.73226376942344,"(41.87979126996232, -87.73226376942345)",2011-03-03
11474,03/01/2011,Completed - Dup,03/02/2011,11-00340221,Abandoned Vehicle Complaint,9440583,Oldsmobile,Gray,,,60.0,2833 S SAWYER AVE,60623.0,1155158.00600882,1885001.15528265,12.0,10.0,30.0,,41.839863037210634,-87.70597338125894,"(41.83986303721063, -87.70597338125894)",2011-03-01
11475,03/01/2011,Completed - Dup,03/02/2011,11-00342166,Abandoned Vehicle Complaint,52055V,General Motors Corp.,Blue,,,32.0,3536 S ROCKWELL ST,60632.0,1159610.813309,1881001.40001725,12.0,9.0,58.0,,41.82909917360745,-87.69004175212362,"(41.82909917360745, -87.69004175212362)",2011-03-01
11476,03/01/2011,Completed - Dup,03/03/2011,11-00345064,Abandoned Vehicle Complaint,241 MLZ,Jeep/Cherokee,Black,,,,3910 N CENTRAL PARK AVE,60618.0,1151690.89449108,1925888.90061269,33.0,17.0,16.0,,41.95229518863994,-87.71791695264379,"(41.95229518863994, -87.7179169526438)",2011-03-01
11477,03/01/2011,Completed - Dup,03/03/2011,11-00345216,Abandoned Vehicle Complaint,68 950 T B TRUCK,Ford,White,,,,3910 N CENTRAL PARK AVE,60618.0,1151690.89449108,1925888.90061269,33.0,17.0,16.0,,41.95229518863994,-87.71791695264379,"(41.95229518863994, -87.7179169526438)",2011-03-01
11478,03/01/2011,Completed - Dup,03/03/2011,11-00346246,Abandoned Vehicle Complaint,G28 3071,Mitsubishi,Gray,,,,2143 N KILDARE AVE,60639.0,1147365.97003143,1914005.99001695,30.0,25.0,20.0,,41.92022286893655,-87.73383935235029,"(41.92022286893655, -87.73383935235029)",2011-03-01
11479,03/01/2011,Completed - Dup,03/04/2011,11-00339871,Abandoned Vehicle Complaint,154822,Cadillac,White,,,20.0,8341 S PEORIA ST,60620.0,1171755.16002367,1849530.21450595,21.0,6.0,71.0,,41.74209688503343,-87.64613230629112,"(41.74209688503344, -87.64613230629112)",2011-03-01
11480,03/01/2011,Completed - Dup,03/04/2011,11-00346284,Abandoned Vehicle Complaint,,Chevrolet,Blue,,,,2434 W 24TH PL,60608.0,1160582.87640106,1887677.27802839,25.0,10.0,31.0,,41.84758297454967,-87.68689563407473,"(41.84758297454967, -87.68689563407473)",2011-03-01
11481,03/01/2011,Completed - Dup,03/08/2011,11-00345660,Abandoned Vehicle Complaint,L209495,Ford,White,,,30.0,9213 S STATE ST,60619.0,1177912.24588692,1843898.73989955,6.0,6.0,49.0,,41.72678467695346,-87.62372373914455,"(41.72678467695346, -87.62372373914455)",2011-03-01
11482,03/01/2011,Completed - Dup,03/08/2011,11-00346177,Abandoned Vehicle Complaint,L209495,Ford,White,,,10.0,9213 S STATE ST,60619.0,1177912.24588692,1843898.73989955,6.0,6.0,49.0,,41.72678467695346,-87.62372373914455,"(41.72678467695346, -87.62372373914455)",2011-03-01
11483,03/01/2011,Completed - Dup,03/08/2011,11-00346255,Abandoned Vehicle Complaint,?,Ford,White,,,99.0,9213 S STATE ST,60619.0,1177912.24588692,1843898.73989955,6.0,6.0,49.0,,41.72678467695346,-87.62372373914455,"(41.72678467695346, -87.62372373914455)",2011-03-01
11484,03/01/2011,Completed - Dup,03/10/2011,11-00341407,Abandoned Vehicle Complaint,A949784,Chevrolet,Silver,,,180.0,4205 N MONITOR AVE,60634.0,1136594.56267029,1927361.06261345,38.0,16.0,15.0,,41.95695743932416,-87.77309327287655,"(41.95695743932416, -87.77309327287654)",2011-03-01
