SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date
Vacant/Abandoned Building,14-01169422,07/22/2014,,,,,,,,2204,W,WARREN,BLVD,60612.0,1161714.97649219,1900319.87748988,2.0,12.0,28.0,41.88215178871139,-87.68164170941685,"(41.88215178871139, -87.68164170941685)",2014-07-22
Vacant/Abandoned Building,14-01169464,07/22/2014,,,,,,,,739,W,MONTROSE,AVE,60613.0,1170513.47397423,1929438.0138294997,46.0,19.0,3.0,41.96186551279735,-87.64847989559155,"(41.96186551279735, -87.64847989559155)",2014-07-22
Vacant/Abandoned Building,14-01034269,07/02/2014,Front,,Open,,Vacant,False,True,1331,S,KOSTNER,AVE,60623.0,1147261.27689988,1893466.43990056,24.0,10.0,29.0,41.86363406022002,-87.73489150850115,"(41.86363406022002, -87.73489150850116)",2014-07-02
Vacant/Abandoned Building,14-01041530,07/03/2014,Front,,Open,,Vacant,True,True,6519,S,EMERALD,AVE,60621.0,1172354.70003004,1861527.70998302,20.0,7.0,68.0,41.77547419851779,-87.64371633299865,"(41.77547419851779, -87.64371633299865)",2014-07-03
Vacant/Abandoned Building,14-01066595,07/08/2014,Front,,Open,,Vacant,False,True,1808,N,HARDING,AVE,60647.0,1149760.31997337,1911809.51847445,30.0,25.0,20.0,41.91392126019312,-87.72524040771425,"(41.91392126019312, -87.72524040771425)",2014-07-08
Vacant/Abandoned Building,14-01057151,07/07/2014,Front,,Open,FRONT AND BACK,Vacant,False,True,9119,S,BRANDON,AVE,60617.0,1198909.29366586,1845101.38309542,10.0,4.0,46.0,41.729773671614424,-87.54692234051586,"(41.72977367161442, -87.54692234051586)",2014-07-07
Vacant/Abandoned Building,14-01063564,07/08/2014,Front,,Open,,Vacant,False,False,1331,S,KOSTNER,AVE,60623.0,1147261.27689988,1893466.43990056,24.0,10.0,29.0,41.86363406022002,-87.73489150850115,"(41.86363406022002, -87.73489150850116)",2014-07-08
Vacant/Abandoned Building,14-01040664,07/03/2014,Front,,Open,UNSECURED WINDOWS AND DOORS,Vacant,False,False,5010,S,WESTERN,AVE,60609.0,1161218.58558209,1871391.72401249,14.0,9.0,63.0,41.80278016346818,-87.68426722289944,"(41.80278016346818, -87.68426722289944)",2014-07-03
Vacant/Abandoned Building,14-01029442,07/02/2014,Front,,Open,,Vacant,False,False,6539,S,ABERDEEN,ST,60621.0,1170107.00849554,1861442.41409576,17.0,7.0,68.0,41.77528930134626,-87.65195858328049,"(41.77528930134626, -87.65195858328048)",2014-07-02
Vacant/Abandoned Building,14-01040171,07/03/2014,Front,,Open,UNSECURED WINDOWS AND DOORS,Vacant,False,False,4806,S,AVERS,AVE,60632.0,1151522.1910668998,1872496.37768996,14.0,8.0,57.0,41.806006918750526,-87.71979966080042,"(41.80600691875052, -87.71979966080042)",2014-07-03
Vacant/Abandoned Building,14-01083508,07/10/2014,Front,,Open,,Vacant,False,False,3019,S,CHRISTIANA,AVE,60623.0,1154507.8270068998,1884437.2931861999,22.0,10.0,30.0,41.838715337127184,-87.70853086512409,"(41.83871533712718, -87.7085308651241)",2014-07-10
Vacant/Abandoned Building,14-01077665,07/09/2014,Front,,Open,,Vacant,False,False,1543,N,KEATING,AVE,60651.0,1144443.6707304,1909839.94738338,37.0,25.0,25.0,41.90861832702459,-87.74482267116417,"(41.90861832702459, -87.74482267116417)",2014-07-09
Vacant/Abandoned Building,14-01063435,07/08/2014,Front,,Open,,Vacant,False,False,11415,S,CALUMET,AVE,60628.0,1180617.41107985,1829273.3339181999,9.0,5.0,49.0,41.68677848945917,-87.61441398041359,"(41.686778489459165, -87.61441398041359)",2014-07-08
Vacant/Abandoned Building,14-01043542,07/03/2014,Rear,,Open,REAR AND FRONT,Vacant,False,True,3022,W,WASHINGTON,BLVD,60612.0,1156223.57421991,1900530.00018945,2.0,12.0,27.0,41.882841044828076,-87.7018005043405,"(41.88284104482808, -87.7018005043405)",2014-07-03
Vacant/Abandoned Building,14-01035044,07/02/2014,Rear,,Open,"BROKEN, OPEN WINDOWS",Vacant,False,True,926,N,LAWNDALE,AVE,60651.0,1151547.7007937,1905924.8464314,27.0,11.0,23.0,41.897738196672975,-87.71882872105913,"(41.897738196672975, -87.71882872105914)",2014-07-02
Vacant/Abandoned Building,14-01039274,07/03/2014,Front,,Open,REAR DOOR,Vacant,False,False,3326,W,WASHINGTON,BLVD,60624.0,1154160.80308932,1900485.41567747,28.0,11.0,27.0,41.882760105340736,-87.7093763042153,"(41.882760105340736, -87.7093763042153)",2014-07-03
Vacant/Abandoned Building,14-01089192,07/10/2014,Front,,Open,,Vacant,False,False,2750,S,SPAULDING,AVE,60623.0,1154799.13530737,1885876.4311916,22.0,10.0,30.0,41.84265868557629,-87.7074234155245,"(41.84265868557629, -87.7074234155245)",2014-07-10
Vacant/Abandoned Building,14-01090266,07/10/2014,Front,,Open,FRONT WINDOWS,Vacant,False,False,5816,S,TRUMBULL,AVE,60629.0,1154374.05522469,1865836.50961273,14.0,8.0,63.0,41.787674948952066,-87.70951722542179,"(41.787674948952066, -87.7095172254218)",2014-07-10
Vacant/Abandoned Building,14-01074132,07/09/2014,Front,,Open,,Vacant,False,False,6527,S,ABERDEEN,ST,60621.0,1170104.80849554,1861522.71409576,17.0,7.0,68.0,41.7755097021411,-87.65196431589365,"(41.7755097021411, -87.65196431589364)",2014-07-09
Vacant/Abandoned Building,14-01045732,07/04/2014,Rear,,Open,,Vacant,False,False,4749,S,PAULINA,ST,60609.0,1165810.64247895,1873212.19456932,20.0,9.0,61.0,41.80767935439607,-87.66737432780631,"(41.80767935439607, -87.66737432780633)",2014-07-04
Vacant/Abandoned Building,14-01055969,07/07/2014,Front,,Open,,Occupied,False,True,1801,W,19TH,ST,60608.0,1164667.0059256,1890776.68070926,25.0,12.0,31.0,41.85590239728924,-87.6710722319968,"(41.855902397289235, -87.6710722319968)",2014-07-07
Vacant/Abandoned Building,14-01042002,07/03/2014,Front,,Open,,Vacant,False,True,1338,W,CULLERTON,ST,60608.0,1167756.81683169,1890536.56988266,25.0,12.0,31.0,41.85517755619402,-87.65973805158858,"(41.85517755619402, -87.65973805158858)",2014-07-03
Vacant/Abandoned Building,14-01107597,07/14/2014,Front,,Open,,Vacant,False,False,5929,S,CARPENTER,ST,60621.0,1170327.20741233,1865494.82026718,16.0,7.0,68.0,41.78640479357429,-87.65103348676006,"(41.78640479357429, -87.65103348676007)",2014-07-14
Vacant/Abandoned Building,14-01113805,07/14/2014,Front,,Open,,Vacant,False,False,4130,W,POTOMAC,AVE,60651.0,1148608.97790159,1908341.00698647,37.0,25.0,23.0,41.90442564297458,-87.7295599634963,"(41.90442564297458, -87.72955996349629)",2014-07-14
Vacant/Abandoned Building,14-01120744,07/15/2014,Front,,Boarded,,Vacant,False,False,1411,S,MICHIGAN,AVE,60605.0,1177446.6761087,1893782.1164796,2.0,1.0,33.0,41.863869447698434,-87.62407380843212,"(41.86386944769844, -87.62407380843212)",2014-07-15
Vacant/Abandoned Building,14-01116847,07/15/2014,Front,,Open,,Vacant,False,False,4130,W,POTOMAC,AVE,60651.0,1148608.97790159,1908341.00698647,37.0,25.0,23.0,41.90442564297458,-87.7295599634963,"(41.90442564297458, -87.72955996349629)",2014-07-15
Vacant/Abandoned Building,14-01073925,07/09/2014,Front,,Open,,Vacant,False,True,1549,N,KOLIN,AVE,60651.0,1147097.60248913,1909855.20439179,37.0,25.0,23.0,41.908609813555934,-87.73507292126776,"(41.90860981355594, -87.73507292126776)",2014-07-09
Vacant/Abandoned Building,14-01076495,07/09/2014,Front,,Open,,Vacant,True,False,5400,W,WASHINGTON,BLVD,60644.0,1140324.58140074,1900223.83568423,28.0,15.0,25.0,41.882307109305245,-87.76019039142133,"(41.88230710930525, -87.76019039142135)",2014-07-09
Vacant/Abandoned Building,14-01077271,07/09/2014,Front,,Open,,Vacant,False,True,5062,W,MONROE,ST,60644.0,1142569.58888744,1899185.83117348,28.0,15.0,25.0,41.87941725753028,-87.75197241706898,"(41.87941725753028, -87.75197241706897)",2014-07-09
Vacant/Abandoned Building,14-01084154,07/10/2014,Front,,Open,NOT BOARDED,Vacant,False,True,923,N,KEELER,AVE,60651.0,1148210.99251961,1905926.84011076,37.0,11.0,23.0,41.89780859580267,-87.73108414092212,"(41.89780859580267, -87.73108414092212)",2014-07-10
Vacant/Abandoned Building,14-01084731,07/10/2014,Front,,Open,WEEDS AND TREES FRONT YARD AND PARKWAY,Vacant,False,False,6440,S,EVANS,AVE,60637.0,1182325.97592862,1862471.95278791,20.0,3.0,42.0,41.77784005731847,-87.6071338297843,"(41.77784005731847, -87.6071338297843)",2014-07-10
