,CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION,date
142746,12/01/2012,Completed - Dup,12/18/2012,12-01952505,Pot Hole in Street,,,,3501 W 63RD ST,60629.0,1154143.11039086,1862620.11319285,15.0,8.0,66.0,3.0,41.778742106033896,-87.710523012264,"(41.77874210603389, -87.710523012264)",2012-12-01
142747,12/01/2012,Completed,01/10/2013,12-01953142,Pot Hole in Street,Final Outcome,Pothole Patched,3.0,4800 N SB OUTER LAKE SHORE DR,60640.0,1170579.80280838,1932168.50746628,48.0,20.0,3.0,,41.96940861791894,-87.64831726369918,"(41.96940861791894, -87.64831726369918)",2012-12-01
142748,12/01/2012,Completed,12/06/2012,12-01951903,Pot Hole in Street,Final Outcome,Pothole Patched,15.0,1031 W 104TH ST,60643.0,1171280.64340738,1835854.49961987,34.0,22.0,73.0,,41.704932309451436,-87.64889246485235,"(41.70493230945144, -87.64889246485235)",2012-12-01
142749,12/01/2012,Completed,12/10/2012,12-01952737,Pot Hole in Street,Final Outcome,No Potholes Found,0.0,9800 S MARQUETTE AVE,60617.0,1195949.2784291,1840520.64247637,10.0,4.0,51.0,,41.71718351561565,-87.55805592520483,"(41.71718351561565, -87.55805592520483)",2012-12-01
142750,12/01/2012,Completed,12/17/2012,12-01953101,Pot Hole in Street,Final Outcome,Pothole Patched,8.0,4000 W BELMONT AVE,60641.0,1149166.09367639,1920979.16587567,31.0,17.0,16.0,,41.939203749865534,-87.72731013414392,"(41.93920374986553, -87.72731013414392)",2012-12-01
142751,12/01/2012,Completed,12/26/2012,12-01953082,Pot Hole in Street,Final Outcome,Pothole Patched,1.0,4800 W HURON ST,60644.0,1144230.91221174,1904206.09116635,28.0,15.0,25.0,,41.893270297436814,-87.74587130511225,"(41.893270297436814, -87.74587130511225)",2012-12-01
142892,12/02/2012,Completed - Dup,12/02/2012,12-01953544,Pot Hole in Street,Final Outcome,CDOT Pavement Cave-In Survey Transfer Outcome,,3920 W 68TH ST,60629.0,1151405.90859136,1859222.85539474,13.0,8.0,65.0,3.0,41.769688260272886,-87.72096426297972,"(41.769688260272886, -87.72096426297972)",2012-12-02
142893,12/02/2012,Completed,12/02/2012,12-01953253,Pot Hole in Street,Final Outcome,CDOT Pavement Cave-In Survey Transfer Outcome,,900 E 42ND PL,60653.0,1183007.5277105,1877104.18992622,4.0,2.0,36.0,,41.81808731283918,-87.6040677485589,"(41.81808731283918, -87.6040677485589)",2012-12-02
142894,12/02/2012,Completed,12/02/2012,12-01953499,Pot Hole in Street,Final Outcome,CDOT Street Cut Complaints Transfer Outcome,,2838 E 106TH ST,60617.0,1196827.97012219,1835240.75646969,10.0,4.0,51.0,,41.702876759138064,-87.55475151103245,"(41.702876759138064, -87.55475151103245)",2012-12-02
142895,12/02/2012,Completed,12/02/2012,12-01953540,Pot Hole in Street,Final Outcome,CDOT Pavement Cave-In Survey Transfer Outcome,,2152 W ROSCOE ST,60618.0,1161325.78051354,1922552.3994842,32.0,19.0,5.0,,41.943271893320116,-87.68299071690457,"(41.943271893320116, -87.68299071690457)",2012-12-02
142896,12/02/2012,Completed,12/02/2012,12-01953543,Pot Hole in Street,Final Outcome,CDOT Pavement Cave-In Survey Transfer Outcome,,3921 W 68TH ST,60629.0,1151399.20859136,1859222.75539474,13.0,8.0,65.0,3.0,41.76946878173281,-87.72095740930331,"(41.769468781732805, -87.7209574093033)",2012-12-02
142897,12/02/2012,Completed,12/02/2012,12-01953613,Pot Hole in Street,Final Outcome,CDOT Pavement Cave-In Survey Transfer Outcome,,4807 N ST LOUIS AVE,60625.0,1152183.30150515,1931718.26207304,39.0,17.0,14.0,,41.96863909875532,-87.71566903264879,"(41.96863909875532, -87.7156690326488)",2012-12-02
142898,12/02/2012,Completed,12/02/2012,12-01954267,Pot Hole in Street,Final Outcome,CDOT Pavement Cave-In Survey Transfer Outcome,,1045 W DIVISION ST,60642.0,1169139.54759998,1908175.89913287,32.0,18.0,8.0,,41.90343987324909,-87.65425270702556,"(41.903439873249084, -87.65425270702556)",2012-12-02
142899,12/02/2012,Completed,12/03/2012,12-01953647,Pot Hole in Street,Final Outcome,Pothole Patched,15.0,4737 N LONG AVE,60630.0,1139480.3995198,1930922.43828353,45.0,16.0,15.0,,41.96664934617089,-87.76239366956457,"(41.96664934617089, -87.76239366956457)",2012-12-02
142900,12/02/2012,Completed,12/03/2012,12-01953648,Pot Hole in Street,Final Outcome,Pothole Patched,7.0,4713 N LONG AVE,60630.0,1139488.34100611,1930697.40331308,45.0,16.0,15.0,,41.96599019520344,-87.76236981090649,"(41.96599019520344, -87.76236981090648)",2012-12-02
142901,12/02/2012,Completed,12/03/2012,12-01953651,Pot Hole in Street,Final Outcome,Pothole Patched,17.0,4610 N LONG AVE,60630.0,1139500.41480016,1930247.8769278,45.0,16.0,15.0,,41.964989329068686,-87.76263603543806,"(41.964989329068686, -87.76263603543806)",2012-12-02
142902,12/02/2012,Completed,12/03/2012,12-01953653,Pot Hole in Street,Final Outcome,Pothole Patched,12.0,4545 N LONG AVE,60630.0,1139512.33733099,1929848.27419153,45.0,16.0,15.0,,41.963806026551325,-87.76230847472358,"(41.96380602655133, -87.76230847472358)",2012-12-02
142903,12/02/2012,Completed,12/03/2012,12-01953812,Pot Hole in Street,Final Outcome,No Potholes Found,0.0,8700 S STATE ST,60619.0,1177806.56787586,1847296.13788419,21.0,6.0,44.0,,41.7362094694489,-87.624305519124,"(41.73620946944891, -87.624305519124)",2012-12-02
142904,12/02/2012,Completed,12/03/2012,12-01954298,Pot Hole in Street,Final Outcome,Pothole Patched,46.0,6150 N SACRAMENTO AVE,60659.0,1155233.18672813,1940766.6198708,50.0,24.0,2.0,,41.993660472410944,-87.70451370326401,"(41.993660472410944, -87.70451370326401)",2012-12-02
142905,12/02/2012,Completed,12/04/2012,12-01954114,Pot Hole in Street,Final Outcome,Pothole Patched,60.0,11300 S ST LAWRENCE AVE,60628.0,1182269.13489562,1830158.23771862,9.0,5.0,50.0,,41.68907654796265,-87.60848455509633,"(41.68907654796265, -87.60848455509631)",2012-12-02
142906,12/02/2012,Completed,12/04/2012,12-01954387,Pot Hole in Street,Final Outcome,Pothole Patched,24.0,7448 W BARRY AVE,60707.0,1125801.85499593,1919774.43310487,36.0,25.0,17.0,,41.93631088523735,-87.81353395088993,"(41.93631088523735, -87.81353395088992)",2012-12-02
142907,12/02/2012,Completed,12/10/2012,12-01953322,Pot Hole in Street,Final Outcome,Pothole Patched,15.0,10604 S AVENUE M,60617.0,1201517.02183089,1835248.4996661998,10.0,4.0,52.0,,41.70254078811865,-87.53784977129835,"(41.70254078811865, -87.53784977129835)",2012-12-02
142908,12/02/2012,Completed,12/10/2012,12-01953765,Pot Hole in Street,Final Outcome,No Potholes Found,0.0,116 N WELLS ST,60606.0,1174719.17910194,1900969.37098525,42.0,1.0,32.0,,41.88365624876198,-87.6340169858727,"(41.88365624876198, -87.6340169858727)",2012-12-02
142909,12/02/2012,Completed,12/10/2012,12-01953785,Pot Hole in Street,Final Outcome,No Potholes Found,0.0,9754 S AVENUE L,60617.0,1201793.959799,1841035.83449175,10.0,4.0,52.0,,41.717927367503975,-87.53663647278026,"(41.71792736750398, -87.53663647278027)",2012-12-02
