Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Location of Trees,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
12/01/2010,Completed - Dup,01/14/2011,10-01942692,Tree Trim,Parkway,5746 N MULLIGAN AVE,60646.0,1132928.60003355,1937842.62078956,45.0,16.0,10.0,41.985669708901476,-87.78646783491973,"(41.98566970890148, -87.78646783491973)",2010-12-01
12/01/2010,Completed - Dup,01/23/2012,10-01941584,Tree Trim,Parkway,4100 N PONTIAC AVE,60634.0,1119671.23908304,1926182.80589814,36.0,16.0,17.0,41.953895718161796,-87.83547802988373,"(41.953895718161796, -87.83547802988372)",2010-12-01
12/01/2010,Completed - Dup,05/12/2011,10-01943037,Tree Trim,Parkway,4349 S SACRAMENTO AVE,60632.0,1157085.32962754,1875657.60800447,14.0,9.0,58.0,41.81457096080652,-87.69931040609148,"(41.81457096080652, -87.69931040609148)",2010-12-01
12/01/2010,Completed - Dup,05/31/2011,10-01937769,Tree Trim,Parkway,1358 W GREENLEAF AVE,60626.0,1166035.21217771,1947078.42572782,49.0,24.0,1.0,42.01036832786635,-87.66443794571101,"(42.01036832786635, -87.66443794571101)",2010-12-01
12/01/2010,Completed - Dup,08/23/2011,10-01941851,Tree Trim,Parkway,10427 S CLAREMONT AVE,60643.0,1162564.0991089,1835428.22240205,19.0,22.0,72.0,41.70406301541768,-87.68033366925431,"(41.704063015417674, -87.6803336692543)",2010-12-01
12/01/2010,Completed - Dup,10/17/2012,10-01943330,Tree Trim,Parkway,5400 N SAYRE AVE,60656.0,1128989.67999188,1935274.92059243,41.0,16.0,10.0,41.97869178737221,-87.80101394107331,"(41.978691787372206, -87.80101394107331)",2010-12-01
12/01/2010,Completed - Dup,10/29/2012,10-01941913,Tree Trim,,6244 S PARKSIDE AVE,60638.0,1139812.70936597,1862591.66909107,13.0,8.0,64.0,41.7790480494058,-87.76298746305409,"(41.779048049405795, -87.7629874630541)",2010-12-01
12/01/2010,Completed - Dup,10/29/2012,10-01941923,Tree Trim,,6240 S PARKSIDE AVE,60638.0,1139811.70936597,1862618.66909107,13.0,8.0,64.0,41.779122160412896,-87.76299047270014,"(41.779122160412896, -87.76299047270014)",2010-12-01
12/01/2010,Completed - Dup,11/30/2011,10-01939478,Tree Trim,Parkway,4552 W CARROLL AVE,60624.0,1146010.95608702,1901909.8497956002,28.0,11.0,26.0,41.88682761855424,-87.73926687864481,"(41.88682761855424, -87.73926687864481)",2010-12-01
12/01/2010,Completed,01/18/2011,10-01940136,Tree Trim,Parkway,933 S MAYFIELD AVE,60644.0,1137183.79998168,1895671.17002042,29.0,15.0,25.0,41.86987095722093,-87.77183291311438,"(41.869870957220925, -87.77183291311437)",2010-12-01
12/01/2010,Completed,01/18/2011,10-01942736,Tree Trim,Parkway,2507 N FRANCISCO AVE,60647.0,1156617.37929178,1916559.86699876,35.0,14.0,22.0,41.92682041733277,-87.69991979254908,"(41.92682041733277, -87.69991979254908)",2010-12-01
12/01/2010,Completed,02/02/2012,10-01938917,Tree Trim,Parkway,7709 S LAFLIN ST,60620.0,1167452.53420737,1853609.43170793,17.0,6.0,71.0,41.75385186260887,-87.66191370416965,"(41.75385186260887, -87.66191370416965)",2010-12-01
12/01/2010,Completed,03/09/2011,10-01941930,Tree Trim,Parkway,5400 W HENDERSON ST,60641.0,1139773.50173091,1921746.09376663,38.0,16.0,15.0,41.94137671774429,-87.76168726395535,"(41.941376717744284, -87.76168726395535)",2010-12-01
12/01/2010,Completed,03/10/2011,10-01942470,Tree Trim,Parkway,2214 N ST LOUIS AVE,60647.0,1152903.94698626,1914405.71531178,26.0,14.0,22.0,41.92098370809247,-87.71362229432606,"(41.92098370809247, -87.71362229432607)",2010-12-01
12/01/2010,Completed,08/15/2011,10-01940856,Tree Trim,Parkway,4942 W HUTCHINSON ST,60641.0,1142608.53000768,1927800.27998193,45.0,16.0,15.0,41.95793760096577,-87.75111612067431,"(41.95793760096577, -87.75111612067431)",2010-12-01
12/01/2010,Completed,10/29/2012,10-01941934,Tree Trim,,6227 S PARKSIDE AVE,60638.0,1139808.50936597,1862706.56909107,13.0,8.0,64.0,41.779363431895774,-87.76300006713457,"(41.77936343189577, -87.76300006713458)",2010-12-01
12/01/2010,Completed,10/31/2011,10-01942975,Tree Trim,Parkway,817 W 34TH ST,60608.0,1171348.89998874,1882408.72999449,11.0,9.0,60.0,41.832795983697316,-87.64679203841614,"(41.832795983697316, -87.64679203841614)",2010-12-01
12/01/2010,Completed,11/11/2011,10-01942879,Tree Trim,Parkway,4648 W ALTGELD ST,60639.0,1144924.56002656,1916277.41000428,31.0,25.0,19.0,41.92627431334954,-87.74289328556934,"(41.92627431334954, -87.74289328556934)",2010-12-01
12/01/2010,Completed,11/15/2012,10-01940172,Tree Trim,Parkway,4043 W MELROSE ST,60641.0,1148866.93533398,1921303.32989248,31.0,17.0,16.0,41.93999046861049,-87.72827644884079,"(41.93999046861049, -87.72827644884079)",2010-12-01
12/01/2010,Completed,11/19/2012,10-01941178,Tree Trim,,4327 N MOBILE AVE,60634.0,1133576.46559153,1928114.79550163,38.0,16.0,15.0,41.9589642531062,-87.78431426897583,"(41.9589642531062, -87.78431426897583)",2010-12-01
12/01/2010,Completed,12/12/2011,10-01942108,Tree Trim,Parkway,1907 N SAWYER AVE,60647.0,1154280.6831008,1912486.95709442,35.0,14.0,22.0,41.91569106200497,-87.70861518684795,"(41.91569106200497, -87.70861518684796)",2010-12-01
12/01/2010,Completed,12/12/2011,10-01942799,Tree Trim,Parkway,2850 N FRANCISCO AVE,60618.0,1156561.49482297,1918475.90598826,35.0,14.0,21.0,41.93207930318053,-87.70007314384956,"(41.93207930318053, -87.70007314384956)",2010-12-01
12/01/2010,Completed,12/15/2011,10-01942568,Tree Trim,Parkway,6151 N HAMLIN AVE,60659.0,1149913.97998124,1940728.48001092,39.0,17.0,13.0,41.993274075389536,-87.72392039324308,"(41.993274075389536, -87.72392039324308)",2010-12-01
12/01/2010,Completed,12/19/2011,10-01943314,Tree Trim,Parkway,5219 S MASSASOIT AVE,60638.0,1138914.7022663,1869427.27428487,23.0,8.0,56.0,41.79782244382201,-87.76611437571528,"(41.79782244382201, -87.76611437571528)",2010-12-01
12/01/2010,Completed,12/21/2011,10-01939686,Tree Trim,Parkway,4935 W MONROE ST,60644.0,1143613.23506969,1899210.68592265,28.0,15.0,25.0,41.879465998651256,-87.7481396432425,"(41.879465998651256, -87.74813964324248)",2010-12-01
12/02/2010,Completed - Dup,02/06/2013,10-01948384,Tree Trim,Parkway,800 N AUSTIN BLVD,0.0,1136227.07157322,1904717.31610491,0.0,0.0,0.0,41.894711916617176,-87.77512938577374,"(41.89471191661718, -87.77512938577374)",2010-12-02
12/02/2010,Completed - Dup,03/15/2011,10-01945219,Tree Trim,Parkway,9416 S RHODES AVE,60619.0,1181559.0916137,1842657.29067428,9.0,6.0,49.0,41.72348420373346,-87.61055543543884,"(41.72348420373346, -87.61055543543884)",2010-12-02
12/02/2010,Completed - Dup,04/06/2012,10-01948831,Tree Trim,Parkway,8747 S BISHOP ST,60620.0,1168194.23942437,1846738.31722046,21.0,22.0,71.0,41.734980642338364,-87.65939281717856,"(41.73498064233837, -87.65939281717857)",2010-12-02
12/02/2010,Completed - Dup,08/17/2011,10-01946177,Tree Trim,,4851 N TRIPP AVE,60630.0,1147174.03579307,1931903.96719554,39.0,17.0,14.0,41.96911208402349,-87.73422607806678,"(41.96911208402349, -87.73422607806678)",2010-12-02
12/02/2010,Completed - Dup,11/30/2011,10-01947571,Tree Trim,Parkway,4552 W CARROLL AVE,60624.0,1146010.95608702,1901909.8497956002,28.0,11.0,26.0,41.88682761855424,-87.73926687864481,"(41.88682761855424, -87.73926687864481)",2010-12-02
12/02/2010,Completed - Dup,12/09/2011,10-01947525,Tree Trim,Parkway,73 E CEDAR ST,60611.0,1176937.23330667,1907826.92827112,42.0,18.0,8.0,41.90242071308038,-87.62551868648426,"(41.90242071308038, -87.62551868648426)",2010-12-02
12/02/2010,Completed,01/10/2012,10-01947878,Tree Trim,Parkway,2717 S PRINCETON AVE,60616.0,1174735.42190072,1886443.08408678,11.0,21.0,34.0,41.84379163651803,-87.63424592858458,"(41.843791636518034, -87.63424592858458)",2010-12-02
