,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,date
85572,11/03/2014,Completed - Dup,11/03/2014,14-01891897,Abandoned Vehicle Complaint,S237922,Chevrolet,Brown,FVI - Outcome,Create Work Order,17.0,5620 S ARTESIAN AVE,60629.0,1160988.61996633,1867332.20998708,16.0,8.0,63.0,,41.791464490077736,-87.68536999913948,"(41.791464490077736, -87.68536999913948)",2014-11-03
85573,11/03/2014,Completed - Dup,11/03/2014,14-01893537,Abandoned Vehicle Complaint,156675,Dodge,Green,FVI - Outcome,Create Work Order,21.0,3248 S KARLOV AVE,60623.0,1149560.98953202,1882745.11479838,22.0,10.0,30.0,,41.83361561786147,-87.72685465534863,"(41.83361561786147, -87.72685465534862)",2014-11-03
85574,11/03/2014,Completed - Dup,11/03/2014,14-01893882,Abandoned Vehicle Complaint,737LIL,Volvo,Gray,FVI - Outcome,Create Work Order,10.0,750 W ALDINE AVE,60657.0,1170967.85407923,1922140.95197196,44.0,19.0,6.0,18.0,41.94190669265647,-87.64892670789064,"(41.94190669265647, -87.64892670789064)",2014-11-03
85576,11/03/2014,Completed,11/03/2014,14-01891921,Abandoned Vehicle Complaint,V901907,Chevrolet,Black,FVI - Outcome,Vehicle was moved from original address requested,17.0,5600 S ARTESIAN AVE,60629.0,,,16.0,8.0,63.0,,41.79191936357218,-87.68538118169441,"(41.79191936357218, -87.6853811816944)",2014-11-03
85577,11/01/2014,Completed - Dup,11/03/2014,14-01885391,Abandoned Vehicle Complaint,8461396,Lincoln,Green,FVI - Outcome,Create Work Order,25.0,5319 W PENSACOLA AVE,60641.0,1140108.26591109,1928408.76030295,38.0,16.0,15.0,,41.95953922274932,-87.7606291749984,"(41.95953922274932, -87.76062917499839)",2014-11-01
85578,11/01/2014,Completed - Dup,11/03/2014,14-01886345,Abandoned Vehicle Complaint,796 ERG,Ford,Black,FVI - Outcome,Create Work Order,56.0,124 N HERMITAGE AVE,60612.0,1164716.81572461,1900992.49600917,27.0,12.0,28.0,,41.88402178437907,-87.67074927582945,"(41.88402178437907, -87.67074927582945)",2014-11-01
85579,11/01/2014,Completed - Dup,11/03/2014,14-01886572,Abandoned Vehicle Complaint,K524830,Toyota,Blue,FVI - Outcome,Create Work Order,21.0,5718 N MOBILE AVE,60646.0,1133257.50749381,1937612.78999223,45.0,16.0,10.0,,41.98529990579205,-87.78540878271605,"(41.985299905792054, -87.78540878271605)",2014-11-01
85580,11/01/2014,Completed - Dup,11/03/2014,14-01887500,Abandoned Vehicle Complaint,N93 1483,Chevrolet,Burgundy,FVI - Outcome,Create Work Order,14.0,5131 S MASSASOIT AVE,60638.0,1138898.57000391,1870014.06002574,23.0,8.0,56.0,,41.79906270991378,-87.76599908373049,"(41.799062709913784, -87.76599908373049)",2014-11-01
85581,11/01/2014,Completed,11/03/2014,14-01884956,Abandoned Vehicle Complaint,V519920,Nissan,Tan,FVI - Outcome,Vehicle was moved from original address requested,7.0,5340 S NEVA AVE,60638.0,,,23.0,8.0,56.0,,41.79456115749967,-87.80048397048199,"(41.79456115749967, -87.80048397048199)",2014-11-01
85582,11/01/2014,Completed,11/03/2014,14-01885081,Abandoned Vehicle Complaint,RYC810,Chevrolet,Gray,FVI - Outcome,Vehicle was moved from original address requested,7.0,4200 W ADAMS ST,60624.0,,,28.0,11.0,26.0,,41.87802644167631,-87.73060659068695,"(41.87802644167631, -87.73060659068696)",2014-11-01
