,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
142199,11/02/2014,Completed - Dup,11/02/2014,14-01887819,Street Light Out,9053 S UNION AVE,60620.0,1173228.37186662,1844790.00412725,21.0,22.0,71.0,41.72952455302459,-87.64100730342925,"(41.72952455302459,-87.64100730342923)",2014-11-02
142200,11/02/2014,Completed - Dup,11/02/2014,14-01889453,Street Light Out,9059 S UNION AVE,60620.0,1173229.37186662,1844755.50412725,21.0,22.0,71.0,41.72942985821656,-87.6410046566983,"(41.729429858216555,-87.64100465669831)",2014-11-02
142201,11/02/2014,Completed - Dup,11/02/2014,14-01889468,Street Light Out,300 S CENTRAL PARK BLVD,60624.0,1152433.21660173,1898450.93066592,28.0,11.0,27.0,41.87721155495535,-87.71577385438705,"(41.87721155495535,-87.71577385438707)",2014-11-02
142202,11/02/2014,Completed - Dup,11/02/2014,14-01889978,Street Light Out,10700 S ROCKWELL ST,60655.0,1160988.43980637,1833586.65488075,19.0,22.0,75.0,41.6990420713239,-87.68615417122993,"(41.699042071323895,-87.68615417122994)",2014-11-02
142439,11/01/2014,Completed - Dup,11/03/2014,14-01884758,Street Light Out,841 S LOOMIS ST,60607.0,1167180.42501094,1896272.25252112,25.0,12.0,28.0,41.87092914603407,-87.66168896195666,"(41.87092914603407,-87.66168896195666)",2014-11-01
142440,11/01/2014,Completed - Dup,11/03/2014,14-01884814,Street Light Out,12300 S LA SALLE ST,60628.0,1177488.14383015,1823387.22892331,9.0,5.0,53.0,41.67069720941309,-87.62604655722929,"(41.670697209413085,-87.62604655722929)",2014-11-01
142441,11/01/2014,Completed - Dup,11/03/2014,14-01884818,Street Light Out,12700 S WENTWORTH AVE,60628.0,1177253.42021728,1820721.62592514,9.0,5.0,53.0,41.663387654544465,-87.62698558606165,"(41.66338765454447,-87.62698558606165)",2014-11-01
142442,11/01/2014,Completed - Dup,11/03/2014,14-01884874,Street Light Out,5355 W MADISON ST,60644.0,1140586.6498802,1899500.98209539,29.0,15.0,25.0,41.880318700297046,-87.75924581607569,"(41.880318700297046,-87.75924581607568)",2014-11-01
142443,11/01/2014,Completed - Dup,11/03/2014,14-01887044,Street Light Out,500 W 18TH ST,60616.0,1173416.67068376,1891488.30673029,25.0,12.0,31.0,41.85766547559628,-87.63893572324803,"(41.85766547559627,-87.63893572324801)",2014-11-01
142444,11/01/2014,Completed - Dup,11/03/2014,14-01887046,Street Light Out,4200 N MONTICELLO AVE,60618.0,1151305.01431224,1927674.25227313,33.0,17.0,16.0,41.957425186236364,-87.71914788206873,"(41.95742518623637,-87.71914788206873)",2014-11-01
142445,11/01/2014,Completed - Dup,11/03/2014,14-01887129,Street Light Out,8542 S KOLMAR AVE,60652.0,1147585.53988222,1847509.88263347,18.0,8.0,70.0,41.737515996525346,-87.73487572467194,"(41.73751599652534,-87.73487572467194)",2014-11-01
142446,11/01/2014,Completed - Dup,11/03/2014,14-01887207,Street Light Out,7452 S LUELLA AVE,60649.0,1192503.59581099,1855989.90427084,7.0,3.0,43.0,41.759810921553175,-87.57003395671602,"(41.75981092155318,-87.57003395671602)",2014-11-01
142447,11/01/2014,Completed - Dup,11/03/2014,14-01887210,Street Light Out,5600 S BLACKSTONE AVE,60637.0,1186869.65557177,1868159.68009956,5.0,2.0,41.0,41.793341136266285,-87.59029662662407,"(41.79334113626629,-87.59029662662408)",2014-11-01
142448,11/01/2014,Completed - Dup,11/03/2014,14-01887211,Street Light Out,5700 S BLACKSTONE AVE,60637.0,1186887.66898005,1867492.53700611,5.0,2.0,41.0,41.791510017263825,-87.5902517191195,"(41.79151001726383,-87.59025171911948)",2014-11-01
142449,11/01/2014,Completed - Dup,11/03/2014,14-01887213,Street Light Out,5800 S BLACKSTONE AVE,60637.0,1186904.22501424,1866815.70012925,5.0,2.0,41.0,41.78965233175425,-87.59021246431273,"(41.78965233175425,-87.59021246431274)",2014-11-01
142450,11/01/2014,Completed - Dup,11/03/2014,14-01887222,Street Light Out,10518 S WHIPPLE ST,60655.0,1157833.55030485,1834725.84651835,19.0,22.0,74.0,41.70223269567524,-87.69767523856991,"(41.70223269567524,-87.69767523856991)",2014-11-01
142451,11/01/2014,Completed - Dup,11/03/2014,14-01887230,Street Light Out,3100 S WALLACE ST,60616.0,1172798.54960139,1884355.91621045,11.0,9.0,60.0,41.838107315875725,-87.64141551199751,"(41.83810731587573,-87.64141551199751)",2014-11-01
142452,11/01/2014,Completed - Dup,11/03/2014,14-01887296,Street Light Out,2800 S TROY ST,60623.0,1155817.64918603,1885242.10787885,12.0,10.0,30.0,41.84089759812787,-87.70370278387783,"(41.84089759812787,-87.70370278387783)",2014-11-01
142453,11/01/2014,Completed - Dup,11/03/2014,14-01887316,Street Light Out,4200 N LAWNDALE AVE,60618.0,1150972.02279434,1927661.31749254,39.0,17.0,16.0,41.95739623473892,-87.72037241310511,"(41.95739623473892,-87.72037241310511)",2014-11-01
