,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,date
60319,10/01/2013,Completed - Dup,10/01/2013,13-01455723,Abandoned Vehicle Complaint,NONE,Subaru,White,FVI - Outcome,Create Work Order,30.0,440 N WABASH AVE,60611.0,1176660.85780011,1903372.61808676,42.0,18.0,8.0,,41.8904864443719,-87.62682446028889,"(41.890486444371895, -87.62682446028889)",2013-10-01
60320,10/01/2013,Completed,10/01/2013,13-01454689,Abandoned Vehicle Complaint,69430,Pontiac,Green,FVI - Outcome,Vehicle was moved from original address requested,14.0,6819 S CLYDE AVE,60649.0,,,5.0,3.0,43.0,,41.77105857302194,-87.57384049400308,"(41.77105857302194, -87.57384049400308)",2013-10-01
60321,10/01/2013,Completed,10/01/2013,13-01455176,Abandoned Vehicle Complaint,JWW525,Chevrolet,Gray,FVI - Outcome,Vehicle was moved from original address requested,90.0,3941 N HERMITAGE AVE,60613.0,,,47.0,19.0,6.0,,41.953641775560975,-87.67247876522244,"(41.953641775560975, -87.67247876522244)",2013-10-01
60322,10/01/2013,Completed,10/01/2013,13-01455710,Abandoned Vehicle Complaint,UNKNOWN,Subaru,White,FVI - Outcome,Vehicle was moved from original address requested,30.0,440 N WABASH AVE,60611.0,,,42.0,18.0,8.0,,41.8904864443719,-87.62682446028889,"(41.890486444371895, -87.62682446028889)",2013-10-01
60323,10/01/2013,Completed,10/01/2013,13-01455720,Abandoned Vehicle Complaint,P912096,Subaru,Black,FVI - Outcome,Vehicle was moved from original address requested,2.0,4344 N RICHMOND ST,60618.0,,,33.0,17.0,16.0,60.0,41.96073392890402,-87.70226696465285,"(41.96073392890402, -87.70226696465285)",2013-10-01
60401,10/02/2013,Completed - Dup,10/02/2013,13-01463857,Abandoned Vehicle Complaint,7836591,Nissan,Silver,,,30.0,3573 N MILWAUKEE AVE,60641.0,1147121.58012828,1923360.18509602,30.0,17.0,16.0,,41.945711229743964,-87.734476306366,"(41.94571122974397, -87.734476306366)",2013-10-02
60402,10/02/2013,Completed - Dup,10/02/2013,13-01464450,Abandoned Vehicle Complaint,R393875,Buick,Brown,FVI - Outcome,Create Work Order,7.0,5968 N MANTON AVE,60646.0,1136060.73288672,1939278.45436658,45.0,16.0,11.0,,41.989461527720366,-87.77504075294378,"(41.98946152772037, -87.77504075294378)",2013-10-02
60403,10/02/2013,Completed,10/02/2013,13-01467669,Abandoned Vehicle Complaint,5357680,Infiniti/M30,Gray,FVI - Outcome,Vehicle was moved from original address requested,10.0,5813 W EASTWOOD AVE,60630.0,1136747.61960109,1930326.28298643,38.0,16.0,15.0,,41.96486369791132,-87.77285602425394,"(41.96486369791132, -87.77285602425393)",2013-10-02
60404,10/01/2013,Completed - Dup,10/02/2013,13-01456804,Abandoned Vehicle Complaint,UNKNOWN,Volkswagen,Red,,,30.0,6809 W IRVING PARK RD,60634.0,1130242.70919302,1925826.50459842,38.0,16.0,17.0,,41.952629987534635,-87.79669825385197,"(41.95262998753463, -87.79669825385197)",2013-10-01
60405,10/01/2013,Completed - Dup,10/02/2013,13-01457365,Abandoned Vehicle Complaint,N21 0186,Chrysler,Maroon,FVI - Outcome,Create Work Order,30.0,5209 S CORNELL AVE,60615.0,1188010.35779512,1870940.58981246,4.0,2.0,41.0,61.0,41.80084140255894,-87.58582487441782,"(41.80084140255894, -87.58582487441781)",2013-10-01
60406,10/01/2013,Completed - Dup,10/02/2013,13-01457366,Abandoned Vehicle Complaint,L 72-1288,Mercedes,Black,FVI - Outcome,Create Work Order,30.0,5209 S CORNELL AVE,60615.0,1188010.35779512,1870940.58981246,4.0,2.0,41.0,61.0,41.80084140255894,-87.58582487441782,"(41.80084140255894, -87.58582487441781)",2013-10-01
60407,10/01/2013,Completed,10/02/2013,13-01455850,Abandoned Vehicle Complaint,9M15P ALABAMA,Mitsubishi,Green,FVI - Outcome,Vehicle was moved from original address requested,7.0,3321 W GRACE ST,60618.0,,,33.0,17.0,16.0,,41.950128432452786,-87.711207545626,"(41.950128432452786, -87.711207545626)",2013-10-01
60408,10/01/2013,Completed,10/02/2013,13-01457362,Abandoned Vehicle Complaint,H70 6385,Jaguar,Silver,FVI - Outcome,Return to Owner - Vehicle,30.0,5209 S CORNELL AVE,60615.0,,,4.0,2.0,41.0,61.0,41.80084140255894,-87.58582487441782,"(41.80084140255894, -87.58582487441781)",2013-10-01
60409,10/01/2013,Completed,10/02/2013,13-01458412,Abandoned Vehicle Complaint,106 0622,Toyota,Beige,FVI - Outcome,Vehicle was moved from original address requested,21.0,915 W FRY ST,60642.0,,,27.0,12.0,24.0,29.0,41.897265824329956,-87.65036381866108,"(41.89726582432995, -87.65036381866108)",2013-10-01
60410,10/01/2013,Completed,10/02/2013,13-01459197,Abandoned Vehicle Complaint,UNKNOWN,Ford,White,FVI - Outcome,Vehicle was moved from original address requested,45.0,2246 W WARREN BLVD,60612.0,1161433.27649219,1900311.97748988,2.0,12.0,28.0,,41.882236653988855,-87.68329680105286,"(41.882236653988855, -87.68329680105286)",2013-10-01
60411,10/01/2013,Completed,10/02/2013,13-01459390,Abandoned Vehicle Complaint,R388051,Pontiac,Beige,FVI - Outcome,Return to Owner - Vehicle,7.0,4330 W ADAMS ST,60624.0,1147556.94728207,1898659.94747428,28.0,11.0,26.0,,41.87798404029623,-87.73419589752767,"(41.87798404029623, -87.73419589752767)",2013-10-01
60412,10/01/2013,Completed,10/02/2013,13-01459865,Abandoned Vehicle Complaint,KMS722,Volkswagen,Blue,FVI - Outcome,Vehicle was moved from original address requested,15.0,4704 N MALDEN ST,60640.0,,,46.0,19.0,3.0,,41.96734609067462,-87.66283327174986,"(41.96734609067462, -87.66283327174986)",2013-10-01
60413,10/01/2013,Completed,10/02/2013,13-01460088,Abandoned Vehicle Complaint,K560266,Chevrolet,Burgundy,FVI - Outcome,Vehicle was moved from original address requested,14.0,5560 W WASHINGTON BLVD,60644.0,,,29.0,15.0,25.0,,41.88235469729109,-87.76484430292963,"(41.882354697291085, -87.76484430292963)",2013-10-01
60414,10/01/2013,Completed,10/02/2013,13-01460425,Abandoned Vehicle Complaint,L74 6321,Oldsmobile,Beige,FVI - Outcome,Return to Owner - Vehicle,90.0,3239 W LEXINGTON ST,60624.0,1154888.30206709,1896519.21119198,24.0,11.0,27.0,,41.87174823307654,-87.70740774105495,"(41.87174823307654, -87.70740774105496)",2013-10-01
60415,10/01/2013,Completed,10/02/2013,13-01461453,Abandoned Vehicle Complaint,N928637,Ford,Black,FVI - Outcome,Return to Owner - Vehicle,90.0,8634 S MANISTEE AVE,60617.0,,,7.0,4.0,46.0,,41.73807177661888,-87.55766675984961,"(41.738071776618874, -87.55766675984961)",2013-10-01
60416,10/01/2013,Completed,10/02/2013,13-01461510,Abandoned Vehicle Complaint,33CEH,Honda,Orange,FVI - Outcome,Vehicle was moved from original address requested,2.0,1650 W 17TH ST,60608.0,,,25.0,12.0,31.0,,41.858782100330494,-87.6682926117716,"(41.858782100330494, -87.6682926117716)",2013-10-01
60417,10/01/2013,Completed,10/02/2013,13-01462444,Abandoned Vehicle Complaint,P133341,Mercedes,Green,FVI - Outcome,Vehicle was moved from original address requested,65.0,2800 W JARLATH ST,60645.0,,,50.0,24.0,2.0,,42.01308390792957,-87.69978072342073,"(42.01308390792957, -87.69978072342074)",2013-10-01
60520,10/02/2013,Completed - Dup,10/03/2013,13-01469167,Abandoned Vehicle Complaint,N753190,Chevrolet,Beige,,,14.0,8829 S JUSTINE ST,60620.0,1167546.40469313,1846186.37449066,21.0,22.0,71.0,,41.73312181550668,-87.66162409431568,"(41.73312181550668, -87.66162409431568)",2013-10-02
60521,10/02/2013,Completed,10/03/2013,13-01465874,Abandoned Vehicle Complaint,8109032,(Unlisted Make),Red,FVI - Outcome,Vehicle was moved from original address requested,30.0,5849 N SPAULDING AVE,60659.0,,,39.0,17.0,13.0,,41.98811976934662,-87.7113245701774,"(41.98811976934662, -87.7113245701774)",2013-10-02
60522,10/02/2013,Completed,10/03/2013,13-01466253,Abandoned Vehicle Complaint,PB4433,Honda,White,FVI - Outcome,Vehicle was moved from original address requested,15.0,6159 N LEAVITT ST,60659.0,,,40.0,24.0,2.0,,41.993542739852295,-87.68465133890244,"(41.9935427398523, -87.68465133890244)",2013-10-02
60523,10/02/2013,Completed,10/03/2013,13-01466656,Abandoned Vehicle Complaint,H810780,Toyota,Tan,FVI - Outcome,Vehicle was moved from original address requested,30.0,6979 N RIDGE BLVD,60645.0,,,49.0,24.0,1.0,,42.00870286639477,-87.68162860153423,"(42.00870286639477, -87.68162860153424)",2013-10-02
60524,10/02/2013,Completed,10/03/2013,13-01467587,Abandoned Vehicle Complaint,R458556,Nissan,Silver,FVI - Outcome,Vehicle was moved from original address requested,28.0,3414 W GLENLAKE AVE,60659.0,,,50.0,17.0,13.0,,41.992142047437184,-87.71474135402045,"(41.99214204743718, -87.71474135402043)",2013-10-02
60525,10/02/2013,Completed,10/03/2013,13-01468773,Abandoned Vehicle Complaint,N93986,,Burgundy,FVI - Outcome,Vehicle was moved from original address requested,14.0,1539 E 83RD PL,60619.0,,,8.0,4.0,45.0,50.0,41.743167369033564,-87.58648155545157,"(41.74316736903356, -87.58648155545157)",2013-10-02
