,CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION,date
39382,03/01/2012,Completed - Dup,03/01/2012,12-00545258,Pot Hole in Street,,,,541 W 42ND ST,60609.0,1173384.01130378,1877068.44133038,11.0,9.0,61.0,,41.81797793082699,-87.6401066877948,"(41.81797793082699, -87.6401066877948)",2012-03-01
39383,03/01/2012,Completed - Dup,03/01/2012,12-00545335,Pot Hole in Street,,,,1500 W WOLFRAM ST,60657.0,1165824.54786991,1919008.89116976,32.0,19.0,6.0,27.0,41.933456966587855,-87.6661411898835,"(41.933456966587855, -87.6661411898835)",2012-03-01
39384,03/01/2012,Completed - Dup,03/01/2012,12-00545338,Pot Hole in Street,,,,2800 N GREENVIEW AVE,60657.0,1165836.00667691,1918678.2212138001,32.0,19.0,6.0,27.0,41.93248418508068,-87.66613328513522,"(41.93248418508068, -87.6661332851352)",2012-03-01
39385,03/01/2012,Completed - Dup,03/01/2012,12-00545408,Pot Hole in Street,,,,1657 N MILWAUKEE AVE,60647.0,1162296.69282537,1911021.19331212,32.0,14.0,24.0,33.0,41.911608463184216,-87.6791415156954,"(41.911608463184216, -87.6791415156954)",2012-03-01
39386,03/01/2012,Completed - Dup,03/01/2012,12-00546204,Pot Hole in Street,,,,4141 N KEDZIE AVE,60618.0,1154310.58652798,1927467.42993012,33.0,17.0,16.0,60.0,41.95699085832681,-87.70796346773669,"(41.95699085832681, -87.70796346773669)",2012-03-01
39387,03/01/2012,Completed - Dup,03/01/2012,12-00546242,Pot Hole in Street,,,,4141 N KEDZIE AVE,60618.0,1154310.58652798,1927467.42993012,33.0,17.0,16.0,60.0,41.95699085832681,-87.70796346773669,"(41.95699085832681, -87.70796346773669)",2012-03-01
39388,03/01/2012,Completed - Dup,03/01/2012,12-00546714,Pot Hole in Street,,,,4141 N KEDZIE AVE,60618.0,1154310.58652798,1927467.42993012,33.0,17.0,16.0,60.0,41.95699085832681,-87.70796346773669,"(41.95699085832681, -87.70796346773669)",2012-03-01
39389,03/01/2012,Completed - Dup,03/01/2012,12-00547057,Pot Hole in Street,,,,5415 N SHERIDAN RD,60640.0,1168660.73996984,1936151.3398676002,48.0,20.0,77.0,,41.980473329827255,-87.65495264052997,"(41.980473329827255, -87.65495264052998)",2012-03-01
39390,03/01/2012,Completed - Dup,03/01/2012,12-00547767,Pot Hole in Street,,,,215 E 81ST ST,60619.0,1179065.61997576,1851346.93488658,6.0,6.0,44.0,,41.74728591870881,-87.61894905819307,"(41.747285918708805, -87.61894905819308)",2012-03-01
39391,03/01/2012,Completed - Dup,03/01/2012,12-00548326,Pot Hole in Street,,,,3151 W HARRISON ST,60612.0,1155450.62408711,1897193.54148673,24.0,11.0,27.0,,41.87358228834767,-87.70548812595258,"(41.87358228834767, -87.7054881259526)",2012-03-01
39392,03/01/2012,Completed - Dup,03/01/2012,12-00548632,Pot Hole in Street,,,,3308 S ASHLAND AVE,60608.0,1166207.4340116002,1882784.58887947,11.0,9.0,59.0,,41.833880620366266,-87.66579125745326,"(41.833880620366266, -87.66579125745326)",2012-03-01
39393,03/01/2012,Completed - Dup,03/01/2012,12-00548898,Pot Hole in Street,,,,2300 N KNOX AVE,60639.0,1145012.74987455,1914887.74998968,31.0,25.0,19.0,,41.92254885043218,-87.74275344452974,"(41.92254885043218, -87.74275344452974)",2012-03-01
39394,03/01/2012,Completed - Dup,03/01/2012,12-00548926,Pot Hole in Street,,,,2653 S SPAULDING AVE,60623.0,1154790.23530737,1886185.3311916,22.0,10.0,30.0,25.0,41.842922701123754,-87.70728556862076,"(41.842922701123754, -87.70728556862076)",2012-03-01
39395,03/01/2012,Completed - Dup,03/01/2012,12-00549578,Pot Hole in Street,,,,2240 S SAWYER AVE,60623.0,1155042.15660508,1888924.60872646,22.0,10.0,30.0,,41.85053183595358,-87.70658181953057,"(41.850531835953575, -87.70658181953057)",2012-03-01
39396,03/01/2012,Completed - Dup,03/01/2012,12-00549613,Pot Hole in Street,,,,2241 S SAWYER AVE,60623.0,1155042.35660508,1888917.90872646,24.0,10.0,30.0,,41.85053650657152,-87.70628826165155,"(41.85053650657152, -87.70628826165157)",2012-03-01
39397,03/01/2012,Completed - Dup,03/01/2012,12-00549693,Pot Hole in Street,,,,2751 S SPAULDING AVE,60623.0,1154809.77512668,1885534.52253012,22.0,10.0,30.0,,41.84115673274938,-87.70723205272644,"(41.84115673274938, -87.70723205272643)",2012-03-01
39398,03/01/2012,Completed - Dup,03/01/2012,12-00549713,Pot Hole in Street,,,,2657 S SPAULDING AVE,60623.0,1154791.03530737,1886158.4311916,22.0,10.0,30.0,25.0,41.84280929373677,-87.70728164706465,"(41.84280929373677, -87.70728164706465)",2012-03-01
39399,03/01/2012,Completed - Dup,03/01/2012,12-00549722,Pot Hole in Street,,,,2655 S SPAULDING AVE,60623.0,1154790.63530737,1886171.9311916,22.0,10.0,30.0,25.0,41.84286591511778,-87.7072835539508,"(41.84286591511777, -87.7072835539508)",2012-03-01
39400,03/01/2012,Completed - Dup,03/01/2012,12-00549764,Pot Hole in Street,,,,2545 S SPAULDING AVE,60623.0,1154769.53969634,1886901.14497402,22.0,10.0,30.0,25.0,41.84496947318289,-87.7073408926521,"(41.84496947318289, -87.7073408926521)",2012-03-01
39401,03/01/2012,Completed - Dup,03/01/2012,12-00549777,Pot Hole in Street,,,,2539 S SPAULDING AVE,60623.0,1154768.43969634,1886941.14497402,22.0,10.0,30.0,25.0,41.84513842614313,-87.70734561218435,"(41.845138426143144, -87.70734561218434)",2012-03-01
39402,03/01/2012,Completed - Dup,03/01/2012,12-00549784,Pot Hole in Street,,,,2533 S SPAULDING AVE,60623.0,1154767.23969634,1886981.14497402,22.0,10.0,30.0,25.0,41.8453075035199,-87.70735088542854,"(41.8453075035199, -87.70735088542854)",2012-03-01
39403,03/01/2012,Completed - Dup,03/01/2012,12-00549857,Pot Hole in Street,,,,2343 S HOMAN AVE,60623.0,1154066.95351715,1888219.43068403,22.0,10.0,30.0,,41.848620423009685,-87.70988717959055,"(41.848620423009685, -87.70988717959054)",2012-03-01
39404,03/01/2012,Completed - Dup,03/01/2012,12-00549888,Pot Hole in Street,,,,2248 S ST LOUIS AVE,60623.0,1153387.40011318,1888763.26549164,22.0,10.0,30.0,,41.850203624261205,-87.71266343597166,"(41.8502036242612, -87.71266343597165)",2012-03-01
39405,03/01/2012,Completed - Dup,03/01/2012,12-00549912,Pot Hole in Street,,,,2230 S ST LOUIS AVE,60623.0,1153384.70011318,1888859.36549164,22.0,10.0,30.0,,41.85069336193745,-87.7126778089617,"(41.85069336193745, -87.7126778089617)",2012-03-01
39406,03/01/2012,Completed - Dup,03/01/2012,12-00549923,Pot Hole in Street,,,,2228 S ST LOUIS AVE,60623.0,1153384.40011318,1888870.06549164,22.0,10.0,30.0,,41.85074774079968,-87.71267923546901,"(41.85074774079968, -87.71267923546901)",2012-03-01
39407,03/01/2012,Completed - Dup,03/01/2012,12-00549927,Pot Hole in Street,,,,2225 S ST LOUIS AVE,60623.0,1153383.90011318,1888886.06549164,22.0,10.0,30.0,,41.85086080317214,-87.71238851892919,"(41.85086080317214, -87.71238851892919)",2012-03-01
39408,03/01/2012,Completed - Dup,03/01/2012,12-00549946,Pot Hole in Street,,,,2724 S ST LOUIS AVE,60623.0,1153474.36701378,1885679.23399949,22.0,10.0,30.0,,41.841812532278276,-87.7124291797537,"(41.84181253227827, -87.7124291797537)",2012-03-01
39409,03/01/2012,Completed - Dup,03/01/2012,12-00549952,Pot Hole in Street,,,,2721 S ST LOUIS AVE,60623.0,1153473.76701378,1885699.43399949,22.0,10.0,30.0,,41.84193061652787,-87.71213883557918,"(41.84193061652787, -87.71213883557918)",2012-03-01
39410,03/01/2012,Completed - Dup,03/01/2012,12-00549994,Pot Hole in Street,,,,2351 S TRUMBULL AVE,60623.0,1153736.97612067,1888157.90217948,22.0,10.0,30.0,,41.848379820263204,-87.71109641020244,"(41.848379820263204, -87.71109641020246)",2012-03-01
39411,03/01/2012,Completed - Dup,03/02/2012,12-00550083,Pot Hole in Street,,,,2824 S HAMLIN AVE,60623.0,1151498.26202675,1884955.63879349,22.0,10.0,30.0,,41.83986431003803,-87.71969712601219,"(41.83986431003803, -87.71969712601218)",2012-03-01
