Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Location of Trees,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
03/01/2012,Completed - Dup,01/30/2013,12-00547873,Tree Trim,Parkway,4748 S LANGLEY AVE,60615.0,1181731.77656951,1873682.57309591,4.0,2.0,38.0,41.80861673288278,-87.60896586243034,"(41.80861673288278, -87.60896586243034)",2012-03-01
03/01/2012,Completed - Dup,03/06/2012,12-00548278,Tree Trim,,7234 S INDIANA AVE,60619.0,1178853.00308236,1857094.71957046,6.0,3.0,69.0,41.763164138732535,-87.62002920927216,"(41.76316413873253, -87.62002920927216)",2012-03-01
03/01/2012,Completed - Dup,03/06/2012,12-00548370,Tree Trim,,7234 S INDIANA AVE,60619.0,1178853.00308236,1857094.71957046,6.0,3.0,69.0,41.763164138732535,-87.62002920927216,"(41.76316413873253, -87.62002920927216)",2012-03-01
03/01/2012,Completed - Dup,03/06/2012,12-00548384,Tree Trim,Parkway,7234 S INDIANA AVE,60619.0,1178853.00308236,1857094.71957046,6.0,3.0,69.0,41.763164138732535,-87.62002920927216,"(41.76316413873253, -87.62002920927216)",2012-03-01
03/01/2012,Completed - Dup,03/27/2012,12-00550569,Tree Trim,Parkway,7729 S LUELLA AVE,60649.0,1192542.68369035,1854158.24048856,7.0,4.0,43.0,41.754783736664415,-87.56995027089592,"(41.754783736664415, -87.56995027089592)",2012-03-01
03/01/2012,Completed - Dup,04/02/2012,12-00550978,Tree Trim,,2750 N SEMINARY AVE,60614.0,1168590.46930761,1918555.6240974998,32.0,19.0,7.0,41.932045741619945,-87.65586615655323,"(41.932045741619945, -87.65586615655324)",2012-03-01
03/01/2012,Completed - Dup,05/08/2012,12-00549847,Tree Trim,Parkway,1257 N ROCKWELL ST,60622.0,1158838.19768874,1908356.83997741,26.0,14.0,24.0,41.90426537564747,-87.69198465462013,"(41.90426537564747, -87.69198465462013)",2012-03-01
03/01/2012,Completed - Dup,05/08/2012,12-00549849,Tree Trim,,1257 N ROCKWELL ST,60622.0,1158838.19768874,1908356.83997741,26.0,14.0,24.0,41.90426537564747,-87.69198465462013,"(41.90426537564747, -87.69198465462013)",2012-03-01
03/01/2012,Completed - Dup,06/08/2012,12-00548398,Tree Trim,Parkway,7238 S INDIANA AVE,60619.0,1178853.70308236,1857067.91957046,6.0,3.0,69.0,41.76309058068776,-87.6200274582001,"(41.76309058068776, -87.6200274582001)",2012-03-01
03/01/2012,Completed - Dup,07/19/2012,12-00546397,Tree Trim,Parkway,1633 N LECLAIRE AVE,60639.0,1142300.55917739,1910509.8800285999,37.0,25.0,25.0,41.91049677541052,-87.75267886298211,"(41.91049677541052, -87.75267886298211)",2012-03-01
03/01/2012,Completed - Dup,07/19/2012,12-00551188,Tree Trim,,1633 N LECLAIRE AVE,60639.0,1142300.55917739,1910509.8800285999,37.0,25.0,25.0,41.91049677541052,-87.75267886298211,"(41.91049677541052, -87.75267886298211)",2012-03-01
03/01/2012,Completed - Dup,12/21/2012,12-00545726,Tree Trim,Parkway,11756 S CAMPBELL AVE,60655.0,1161838.95120303,1826602.57712952,19.0,22.0,75.0,41.6798589237022,-87.68323295905806,"(41.6798589237022, -87.68323295905805)",2012-03-01
03/01/2012,Completed,01/15/2013,12-00548080,Tree Trim,Parkway,7351 S CRANDON AVE,60649.0,1192818.42150668,1856666.17990929,7.0,3.0,43.0,41.761659003470356,-87.5688581175338,"(41.76165900347036, -87.5688581175338)",2012-03-01
03/01/2012,Completed,01/25/2013,12-00550320,Tree Trim,Parkway,5428 W SCHOOL ST,60641.0,1139595.12151478,1921408.92048286,38.0,16.0,15.0,41.940454742867296,-87.76235114577416,"(41.9404547428673, -87.76235114577415)",2012-03-01
03/01/2012,Completed,01/30/2013,12-00550590,Tree Trim,Alley,8727 S ADA ST,60620.0,1168853.63007933,1846889.89487334,21.0,22.0,71.0,41.735382398834346,-87.65697271943421,"(41.73538239883434, -87.6569727194342)",2012-03-01
03/01/2012,Completed,02/06/2013,12-00550342,Tree Trim,Alley,8718 S ADA ST,60620.0,1168851.83007933,1846950.29487334,21.0,22.0,71.0,41.7355481839232,-87.6569775749565,"(41.7355481839232, -87.6569775749565)",2012-03-01
03/01/2012,Completed,03/01/2012,12-00549455,Tree Trim,,8727 S EXCHANGE AVE,60617.0,1197281.33998056,1847671.01998962,10.0,4.0,46.0,41.736865623629654,-87.55280049848007,"(41.73686562362966, -87.55280049848008)",2012-03-01
03/01/2012,Completed,03/01/2012,12-00549527,Tree Trim,,2329 E 103RD ST,60617.0,1193497.97328914,1837141.36402602,10.0,4.0,51.0,41.708064566097285,-87.56700470435753,"(41.70806456609729, -87.56700470435753)",2012-03-01
03/01/2012,Completed,03/01/2012,12-00549536,Tree Trim,,10804 S BENSLEY AVE,60617.0,1194572.52560807,1833876.99992704,10.0,4.0,51.0,41.69908050931482,-87.56317661956852,"(41.69908050931482, -87.56317661956851)",2012-03-01
03/01/2012,Completed,03/01/2012,12-00549539,Tree Trim,,10803 S BENSLEY AVE,60617.0,1194572.42560807,1833882.09992704,10.0,4.0,51.0,41.69909450669991,-87.5631768187324,"(41.69909450669991, -87.56317681873239)",2012-03-01
03/01/2012,Completed,03/01/2012,12-00549541,Tree Trim,,10801 S BENSLEY AVE,60617.0,1194572.12560807,1833892.19992704,10.0,4.0,51.0,41.699122229513456,-87.56317758648174,"(41.69912222951345, -87.56317758648174)",2012-03-01
03/01/2012,Completed,03/01/2012,12-00549589,Tree Trim,,2638 W PRATT BLVD,60645.0,1157395.27002447,1945024.60998024,50.0,24.0,2.0,42.004913431813996,-87.69628369097185,"(42.00491343181399, -87.69628369097185)",2012-03-01
03/01/2012,Completed,03/01/2012,12-00549645,Tree Trim,,3107 W ARTHUR AVE,60645.0,1154417.94637758,1942938.06387195,50.0,24.0,2.0,41.99924812732039,-87.70729358521109,"(41.999248127320385, -87.70729358521109)",2012-03-01
03/01/2012,Completed,03/01/2012,12-00549647,Tree Trim,,3123 W ARTHUR AVE,60645.0,1154247.12748481,1942932.97559646,50.0,24.0,2.0,41.99923759025624,-87.7079221202778,"(41.999237590256236, -87.70792212027781)",2012-03-01
