,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
87980,01/01/2014,Completed,01/01/2014,14-00002302,Street Light - 1/Out,3130 W POPE JOHN PAUL II DR,60632.0,1156176.53180123,1875961.7830766002,14.0,9.0,58.0,41.8154240084696,-87.70263582307396,"(41.8154240084696,-87.70263582307396)",2014-01-01
87983,01/01/2014,Completed - Dup,01/02/2014,14-00001415,Street Light - 1/Out,5916 S MARSHFIELD AVE,60636.0,1166354.45979085,1865476.17368622,15.0,7.0,67.0,41.786439212991034,-87.66560015255955,"(41.78643921299103,-87.66560015255955)",2014-01-01
87984,01/01/2014,Completed - Dup,01/02/2014,14-00001987,Street Light - 1/Out,6835 S INDIANA AVE,60637.0,1178772.91411206,1859738.82169809,20.0,3.0,69.0,41.770421660498926,-87.62024240367542,"(41.77042166049892,-87.62024240367542)",2014-01-01
87985,01/01/2014,Completed,01/02/2014,14-00000534,Street Light - 1/Out,6448 N FRANCISCO AVE,60645.0,1155830.64060505,1942640.27698095,50.0,24.0,2.0,41.998402527294935,-87.7021047300319,"(41.998402527294935,-87.7021047300319)",2014-01-01
87986,01/01/2014,Completed,01/02/2014,14-00000980,Street Light - 1/Out,4918 N MONTICELLO AVE,60625.0,1151165.29332346,1932433.16380104,39.0,17.0,14.0,41.970486709164966,-87.71953621575358,"(41.970486709164966,-87.71953621575358)",2014-01-01
87987,01/01/2014,Completed,01/02/2014,14-00002091,Street Light - 1/Out,3725 W BERTEAU AVE,60618.0,1150685.4723841,1927654.17412563,39.0,17.0,16.0,41.95738225238116,-87.7214260578437,"(41.95738225238116,-87.7214260578437)",2014-01-01
87988,01/02/2014,Completed,01/02/2014,14-00003535,Street Light - 1/Out,3030 N LONG AVE,60641.0,1139838.40792094,1919751.72003409,31.0,25.0,19.0,41.93590276721068,-87.76149760066878,"(41.93590276721068,-87.76149760066878)",2014-01-02
87989,01/02/2014,Completed,01/02/2014,14-00006644,Street Light - 1/Out,4843 N NATCHEZ AVE,60656.0,1132220.64859956,1931879.61067336,41.0,16.0,10.0,41.96931901664377,-87.78921100001202,"(41.96931901664377,-87.78921100001202)",2014-01-02
87990,01/02/2014,Completed,01/02/2014,14-00007460,Street Light - 1/Out,10920 S AVENUE D,60617.0,1204128.48619166,1833165.16999667,10.0,4.0,52.0,41.69688737551992,-87.52821232708071,"(41.69688737551992,-87.52821232708071)",2014-01-02
87991,01/02/2014,Completed,01/02/2014,14-00007562,Street Light - 1/Out,6334 N ODELL AVE,60631.0,1126418.96420471,1941698.20000492,41.0,16.0,10.0,41.99636135535227,-87.81032380656772,"(41.99636135535227,-87.81032380656772)",2014-01-02
87992,01/02/2014,Completed,01/02/2014,14-00007727,Street Light - 1/Out,7738 S GREENWOOD AVE,60619.0,1184893.93947818,1853918.91359122,8.0,6.0,69.0,41.75430982018814,-87.59798779415183,"(41.75430982018814,-87.59798779415185)",2014-01-02
87993,01/02/2014,Completed,01/02/2014,14-00008057,Street Light - 1/Out,40 N CALIFORNIA AVE,60612.0,1157720.22427288,1900262.49758176,2.0,12.0,27.0,41.882076638129575,-87.69631202395048,"(41.88207663812958,-87.69631202395048)",2014-01-02
88052,01/01/2014,Completed,01/03/2014,14-00001872,Street Light - 1/Out,5320 N KENMORE AVE,60640.0,1168291.12738001,1935508.12182087,48.0,20.0,77.0,41.9785705252857,-87.65647414763961,"(41.978570525285704,-87.65647414763963)",2014-01-01
88053,01/02/2014,Completed - Dup,01/03/2014,14-00003518,Street Light - 1/Out,9300 S THROOP ST,60620.0,1169293.8738727,1843094.7245034,21.0,22.0,73.0,41.724958394890585,-87.65546933811972,"(41.724958394890585,-87.65546933811972)",2014-01-02
