,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,date
16979,04/01/2012,Completed - Dup,04/09/2012,12-00700633,Abandoned Vehicle Complaint,7087833,,Maroon,FVI - Outcome,Create Work Order,,6134 S RHODES AVE,60637.0,1180961.83662361,1864458.23208238,20.0,3.0,42.0,,41.78289555387726,-87.61223105674247,"(41.78289555387726, -87.61223105674247)",2012-04-01
16980,04/01/2012,Completed - Dup,04/09/2012,12-00700634,Abandoned Vehicle Complaint,7087833,,Maroon,FVI - Outcome,Create Work Order,,6134 S RHODES AVE,60637.0,1180961.83662361,1864458.23208238,20.0,3.0,42.0,,41.78289555387726,-87.61223105674247,"(41.78289555387726, -87.61223105674247)",2012-04-01
16981,04/01/2012,Completed - Dup,04/23/2012,12-00700916,Abandoned Vehicle Complaint,,,,FVI - Outcome,Create Work Order,,4043 N WESTERN AVE,60618.0,1159647.9957808,1926890.76987359,47.0,19.0,5.0,38.0,41.95533547264885,-87.68835821829887,"(41.955335472648855, -87.68835821829887)",2012-04-01
16982,04/12/2012,Completed,09/12/2012,12-00752428,Abandoned Vehicle Complaint,6259880,Honda,Red,FVI - Outcome,Need Vehicle Tow Report,60.0,1517 W 18TH PL,60608.0,,,25.0,12.0,31.0,,41.85681007786715,-87.66444522588536,"(41.856810077867145, -87.66444522588534)",2012-04-12
16983,04/01/2012,Completed - Dup,04/23/2012,12-00700919,Abandoned Vehicle Complaint,N539045,Audi,Black,FVI - Outcome,Create Work Order,,4043 N WESTERN AVE,60618.0,1159647.9957808,1926890.76987359,47.0,19.0,5.0,38.0,41.95533547264885,-87.68835821829887,"(41.955335472648855, -87.68835821829887)",2012-04-01
16984,04/01/2012,Completed - Dup,06/19/2012,12-00700316,Abandoned Vehicle Complaint,N221239,Saturn,Silver,FVI - Outcome,Create Work Order,14.0,112 N LAVERGNE AVE,60644.0,1143036.16249314,1900162.2185082,28.0,15.0,25.0,,41.88220936386943,-87.75038584908887,"(41.88220936386943, -87.75038584908887)",2012-04-01
16985,04/01/2012,Completed,04/02/2012,12-00700245,Abandoned Vehicle Complaint,L689885,Ford,Green,FVI - Outcome,Vehicle was moved from original address requested,15.0,9245 S STATE ST,60619.0,,,6.0,6.0,49.0,,41.72587630107167,-87.62369957349866,"(41.725876301071665, -87.62369957349864)",2012-04-01
16986,04/01/2012,Completed,04/03/2012,12-00701074,Abandoned Vehicle Complaint,NONE,Jeep - Year Greater 1988,Green,FVI - Outcome,Vehicle was moved from original address requested,,8211 S KILBOURN AVE,60652.0,,,13.0,8.0,70.0,,41.74319595970293,-87.73373249073137,"(41.74319595970293, -87.73373249073137)",2012-04-01
16987,04/01/2012,Completed,04/04/2012,12-00700379,Abandoned Vehicle Complaint,277DBX,Dodge,Green,FVI - Outcome,Vehicle was moved from original address requested,7.0,2447 W HADDON AVE,60622.0,,,1.0,13.0,24.0,,41.90195851908846,-87.68888241986481,"(41.90195851908846, -87.68888241986481)",2012-04-01
16988,04/01/2012,Completed,04/05/2012,12-00700320,Abandoned Vehicle Complaint,G560407,Cadillac,Gray,FVI - Outcome,Return to Owner - Vehicle,14.0,4942 W WASHINGTON BLVD,60644.0,,,28.0,15.0,25.0,,41.881872884963116,-87.74949542439302,"(41.881872884963116, -87.74949542439303)",2012-04-01
