,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What is the Nature of this Code Violation?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
36341,11/01/2012,Completed,11/01/2012,12-01840393,Sanitation Code Violation,,8700 S DR MARTIN LUTHER KING JR DR,60619.0,1180435.02037218,1847392.13926803,6.0,6.0,44.0,41.73650302791872,-87.61452795931898,"(41.73650302791872, -87.61452795931898)",2012-11-01
36342,11/01/2012,Completed,11/02/2012,12-01842212,Sanitation Code Violation,Dumpster not being emptied,3001 N ASHLAND AVE,60657.0,1165132.7353921998,1919998.10882319,32.0,19.0,6.0,41.93607826925662,-87.66853168892845,"(41.93607826925662, -87.66853168892845)",2012-11-01
36343,11/01/2012,Completed,11/02/2012,12-01842946,Sanitation Code Violation,Other,10400 S INDIANA AVE,60628.0,1179419.53407866,1836054.96210711,9.0,5.0,49.0,41.705415575895366,-87.61859317476244,"(41.70541557589537, -87.61859317476244)",2012-11-01
36344,11/01/2012,Completed,11/02/2012,12-01843775,Sanitation Code Violation,Garbage in yard,3150 E 79TH ST,60649.0,1198617.19436963,1853191.8980964,7.0,4.0,46.0,41.7519819630789,-87.54772179509389,"(41.751981963078904, -87.5477217950939)",2012-11-01
36345,11/01/2012,Completed,11/02/2012,12-01844544,Sanitation Code Violation,Construction Site Cleanliness/Fence,257 W ALEXANDER ST,60616.0,1174892.22011611,1889227.8099698997,25.0,9.0,34.0,41.85142963317968,-87.63358724631773,"(41.85142963317967, -87.63358724631773)",2012-11-01
36346,11/01/2012,Completed,11/05/2012,12-01841671,Sanitation Code Violation,Other,1349 N MASSASOIT AVE,60651.0,1137765.88298784,1908402.57229332,29.0,25.0,25.0,41.90479710227375,-87.76938870125895,"(41.90479710227375, -87.76938870125895)",2012-11-01
36347,11/01/2012,Completed,11/05/2012,12-01842268,Sanitation Code Violation,Other,2014 S WASHTENAW AVE,60608.0,1158678.26811565,1890145.15090106,28.0,10.0,30.0,41.85429406124688,-87.69307117543087,"(41.854294061246875, -87.69307117543087)",2012-11-01
36348,11/01/2012,Completed,11/05/2012,12-01842292,Sanitation Code Violation,Other,4350 S CAMPBELL AVE,60632.0,1160407.56911207,1876078.13319289,12.0,9.0,58.0,41.815657023263654,-87.68711236220474,"(41.81565702326366, -87.68711236220473)",2012-11-01
36349,11/01/2012,Completed,11/05/2012,12-01843536,Sanitation Code Violation,Dog feces in yard,5409 S NEW ENGLAND AVE,60638.0,1131302.21938064,1867941.82089132,23.0,8.0,56.0,41.793880536343,-87.79406542523628,"(41.793880536343, -87.79406542523628)",2012-11-01
36350,11/01/2012,Completed,11/05/2012,12-01844411,Sanitation Code Violation,Other,450 N MAY ST,60642.0,1168737.42769049,1903303.61591845,27.0,13.0,24.0,41.89019015037354,-87.65576887510841,"(41.89019015037354, -87.65576887510842)",2012-11-01
