,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What is the Nature of this Code Violation?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
25560,08/01/2012,Completed - Dup,08/02/2012,12-01375395,Sanitation Code Violation,Other,665 W CORNELIA AVE,60657.0,1171092.65080131,1923473.1880126998,44.0,19.0,6.0,41.94548511213568,-87.64652627448058,"(41.94548511213568, -87.64652627448058)",2012-08-01
25561,08/01/2012,Completed - Dup,08/02/2012,12-01380614,Sanitation Code Violation,Dog feces in yard,3652 W CORNELIA AVE,60618.0,1151331.49992558,1923023.22459143,35.0,17.0,21.0,41.94466190208513,-87.71917304094971,"(41.94466190208513, -87.71917304094971)",2012-08-01
25562,08/01/2012,Completed - Dup,08/08/2012,12-01374612,Sanitation Code Violation,Dumpster not being emptied,1150 W 40TH ST,60609.0,1169619.9357683,1878123.58259677,11.0,9.0,61.0,41.82107486425478,-87.65326033345178,"(41.82107486425478, -87.65326033345178)",2012-08-01
25563,08/01/2012,Completed - Dup,08/16/2012,12-01378364,Sanitation Code Violation,Dumpster not being emptied,4653 S MICHIGAN AVE,60653.0,1177939.76373055,1874202.14350276,3.0,2.0,38.0,41.81012934233606,-87.6228582529747,"(41.81012934233606, -87.6228582529747)",2012-08-01
25564,08/01/2012,Completed,08/01/2012,12-01373619,Sanitation Code Violation,Garbage in alley,6930 N SHERIDAN RD,60626.0,1166821.94289358,1946080.22357474,49.0,24.0,1.0,42.007612341572624,-87.661572109305,"(42.007612341572624, -87.661572109305)",2012-08-01
25565,08/01/2012,Completed,08/01/2012,12-01374090,Sanitation Code Violation,Garbage in alley,7748 S ESSEX AVE,60649.0,1194205.46770487,1854074.03200882,7.0,4.0,43.0,41.75451201339736,-87.56385953189938,"(41.75451201339736, -87.56385953189937)",2012-08-01
25566,08/01/2012,Completed,08/01/2012,12-01375100,Sanitation Code Violation,Garbage in alley,1219 W FARWELL AVE,60626.0,1166700.59925,1945767.81855,49.0,24.0,1.0,42.00675770898407,-87.6620275682634,"(42.00675770898407, -87.66202756826341)",2012-08-01
25567,08/01/2012,Completed,08/02/2012,12-01373546,Sanitation Code Violation,Dog feces in yard,1735 W WALLEN AVE,60626.0,1163565.70957375,1944222.85601647,40.0,24.0,1.0,42.002585167634784,-87.67360508504404,"(42.00258516763479, -87.67360508504404)",2012-08-01
25568,08/01/2012,Completed,08/02/2012,12-01373587,Sanitation Code Violation,Garbage in yard,665 W CORNELIA AVE,60657.0,1171092.65080131,1923473.1880126998,44.0,19.0,6.0,41.94548511213568,-87.64652627448058,"(41.94548511213568, -87.64652627448058)",2012-08-01
25569,08/01/2012,Completed,08/02/2012,12-01373646,Sanitation Code Violation,Overflowing carts,1956 W 21ST PL,60608.0,1163658.16578876,1889751.20709774,25.0,12.0,31.0,41.85310969126893,-87.67480403651263,"(41.85310969126894, -87.67480403651263)",2012-08-01
25570,08/01/2012,Completed,08/02/2012,12-01373912,Sanitation Code Violation,Dumpster not being emptied,3912 N PINE GROVE AVE,60613.0,1170696.5567978001,1926230.7250301002,46.0,19.0,6.0,41.953060592596934,-87.64790110099622,"(41.95306059259693, -87.64790110099622)",2012-08-01
