SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date
Vacant/Abandoned Building,12-01374629,08/01/2012,Front,,Open,REAR,Vacant,False,False,1509,E,74TH,PL,60619.0,1187588.24047443,1855891.86999809,5.0,3.0,43.0,41.7596601768667,-87.58805153903853,"(41.7596601768667, -87.58805153903852)",2012-08-01
Vacant/Abandoned Building,12-01374908,08/01/2012,Front,,Open,SIDE OF BUILDING AND WINDOWS BROKEN,Vacant,False,True,3900,S,STATE,ST,60609.0,1176927.41852895,1879144.23052685,3.0,2.0,38.0,41.823713764252616,-87.62642224706913,"(41.823713764252616, -87.62642224706912)",2012-08-01
Vacant/Abandoned Building,12-01374984,08/01/2012,Front,,Open,,Vacant,False,False,8314,S,LAFAYETTE,AVE,60620.0,1177386.28752732,1849872.21991428,21.0,6.0,44.0,41.74337800617344,-87.6256227103397,"(41.743378006173444, -87.6256227103397)",2012-08-01
Vacant/Abandoned Building,12-01375252,08/01/2012,Rear,,Open,,Vacant,False,False,2016,S,WASHTENAW,AVE,60608.0,1158678.46811565,1890140.65090106,28.0,10.0,30.0,41.85428170867527,-87.69307056450639,"(41.85428170867527, -87.69307056450637)",2012-08-01
Vacant/Abandoned Building,12-01375512,08/01/2012,Front,,Open,OPEN FRONT AND REAR,Vacant,True,True,7827,S,WOODLAWN,AVE,60619.0,1185577.30998824,1853337.83002946,8.0,4.0,45.0,41.75269921424479,-87.59550175267863,"(41.75269921424479, -87.59550175267862)",2012-08-01
Vacant/Abandoned Building,12-01376046,08/01/2012,Front,,Open,,Vacant,False,False,7813,S,DREXEL,AVE,60619.0,1183586.79533435,1853393.31110487,8.0,6.0,69.0,41.75289807144491,-87.60279436186768,"(41.75289807144491, -87.60279436186767)",2012-08-01
Vacant/Abandoned Building,12-01377016,08/01/2012,Front,,Open,,Vacant,False,False,3648,N,NORDICA,AVE,60634.0,1128429.75589324,1923436.88268056,36.0,16.0,17.0,41.946216455110466,-87.80334240539413,"(41.94621645511047, -87.80334240539412)",2012-08-01
Vacant/Abandoned Building,12-01378176,08/01/2012,Front,,Open,"FRONT WINDOWS OUT, DOOR NOT SECURED, REAR OPEN",Vacant,False,True,6528,S,HERMITAGE,AVE,60636.0,1165791.42858572,1861401.71907119,15.0,7.0,67.0,41.77527036899239,-87.66778014566631,"(41.77527036899239, -87.66778014566631)",2012-08-01
Vacant/Abandoned Building,12-01378356,08/01/2012,Front,,Open,WINDOWS,Vacant,False,False,7639,S,GREEN,ST,60620.0,1171960.48532824,1854196.92363062,17.0,6.0,71.0,41.75536628823569,-87.64537641582645,"(41.75536628823569, -87.64537641582646)",2012-08-01
Vacant/Abandoned Building,12-01378419,08/01/2012,Front,,Open,REAR BASEMENT ENTRANCE,Vacant,False,True,5319,S,EMERALD,AVE,60609.0,1172205.6647203998,1869595.82751986,3.0,9.0,61.0,41.79761729284672,-87.64402555777204,"(41.79761729284672, -87.64402555777205)",2012-08-01
Vacant/Abandoned Building,12-01378443,08/01/2012,Front,,Boarded,WINDOWS BROKEN,Vacant,False,True,5008,W,OHIO,ST,60644.0,1142839.82548575,1903529.65398722,28.0,15.0,25.0,41.8913322064969,-87.7508718789832,"(41.8913322064969, -87.75087187898322)",2012-08-01
Vacant/Abandoned Building,12-01378467,08/01/2012,Front,,Open,BACK DOOR,Vacant,False,True,725,W,54TH,PL,60609.0,1172392.33049261,1868732.0339044,3.0,9.0,61.0,41.79524284157903,-87.64336645304019,"(41.79524284157903, -87.64336645304017)",2012-08-01
Vacant/Abandoned Building,12-01378551,08/01/2012,Front,,Open,BACK,Vacant,False,False,7840,S,MORGAN,ST,60620.0,1171004.46663227,1852836.53559331,17.0,6.0,71.0,41.75165413120225,-87.64891963226867,"(41.75165413120225, -87.64891963226867)",2012-08-01
Vacant/Abandoned Building,12-01378601,08/01/2012,Front,,Boarded,,Vacant,False,False,7829,S,CARPENTER,ST,60620.0,1170671.75392447,1852900.97306669,17.0,6.0,71.0,41.751838212427025,-87.65013699189797,"(41.75183821242702, -87.65013699189797)",2012-08-01
Vacant/Abandoned Building,12-01378681,08/01/2012,Front,,Boarded,,Vacant,False,False,7216,S,HARVARD,AVE,60621.0,1175206.77607828,1857099.19508289,17.0,7.0,69.0,41.76325861433783,-87.63339310350136,"(41.76325861433783, -87.63339310350136)",2012-08-01
Vacant/Abandoned Building,12-01378694,08/01/2012,Front,,Open,WINDOWS,Vacant,False,False,7811,S,LOOMIS,BLVD,60620.0,1168353.79018218,1852958.21070398,17.0,6.0,71.0,41.75204547526672,-87.65862962326574,"(41.75204547526672, -87.65862962326575)",2012-08-01
Vacant/Abandoned Building,12-01378715,08/01/2012,Front,,Open,TOP,Vacant,False,False,8018,S,ELIZABETH,ST,60620.0,1169383.9535768998,1851611.58929619,21.0,6.0,71.0,41.74832793335083,-87.65489344520292,"(41.74832793335083, -87.65489344520292)",2012-08-01
Vacant/Abandoned Building,12-01378797,08/01/2012,Front,,Open,ALL OVER,Vacant,False,False,8051,S,BISHOP,ST,60620.0,1168066.69469095,1851354.06520848,21.0,6.0,71.0,41.7476496516249,-87.65972772277071,"(41.7476496516249, -87.65972772277071)",2012-08-01
Vacant/Abandoned Building,12-01378824,08/01/2012,Front,,Boarded,,Vacant,False,False,8015,S,BISHOP,ST,60620.0,1168060.12481624,1851595.22617312,21.0,6.0,71.0,41.74831157200148,-87.65974487896109,"(41.74831157200148, -87.65974487896108)",2012-08-01
Vacant/Abandoned Building,12-01378969,08/01/2012,Front,,Boarded,,Vacant,False,False,7732,S,PEORIA,ST,60620.0,1171646.22981083,1853571.37356991,17.0,6.0,71.0,41.75365658860447,-87.64654637951631,"(41.75365658860447, -87.64654637951632)",2012-08-01
Vacant/Abandoned Building,12-01378976,08/01/2012,Front,,Boarded,,Vacant,False,True,3412,W,FRANKLIN,BLVD,60624.0,1153544.76208544,1903124.21942083,27.0,11.0,23.0,41.89001351766428,-87.7115682310761,"(41.89001351766428, -87.71156823107611)",2012-08-01
Vacant/Abandoned Building,12-01379069,08/01/2012,Front,,Open,BOARDS RMVD FROM REAR DOORS & WINDOWS,Vacant,False,True,3543,W,WALNUT,ST,60624.0,1152718.60299867,1901476.67022705,28.0,11.0,27.0,41.88550886218498,-87.71464590009222,"(41.88550886218498, -87.71464590009222)",2012-08-01
Vacant/Abandoned Building,12-01379102,08/01/2012,Front,,Open,DOORS FRONT AND BACK,Vacant,False,False,7040,S,PEORIA,ST,60621.0,1171520.97591918,1858159.37518747,17.0,7.0,68.0,41.766249386426345,-87.64687122107588,"(41.766249386426345, -87.64687122107587)",2012-08-01
Vacant/Abandoned Building,12-01379494,08/01/2012,Front,,Open,FRONT AND BACK DOORS,Vacant,False,False,7825,S,MAY,ST,60620.0,1170009.5654232001,1852909.83738696,17.0,6.0,71.0,41.751876940901546,-87.6525633504529,"(41.751876940901546, -87.6525633504529)",2012-08-01
Vacant/Abandoned Building,12-01379523,08/01/2012,Front,,Open,WINDOWS,Vacant,False,False,7948,S,CARPENTER,ST,60620.0,1170694.15842841,1852110.10130772,17.0,6.0,71.0,41.74966746745565,-87.65007790469198,"(41.749667467455644, -87.65007790469198)",2012-08-01
Vacant/Abandoned Building,12-01379570,08/01/2012,Front,,Open,THE SIDE DOOR,Vacant,False,True,2421,W,45TH,PL,60632.0,1160976.30310421,1874441.90007145,12.0,9.0,58.0,41.81115524472784,-87.68507140954156,"(41.811155244727836, -87.68507140954158)",2012-08-01
Vacant/Abandoned Building,12-01379608,08/01/2012,Front,,Open,REAR,Vacant,False,True,914,W,32ND,ST,60608.0,1170733.25610117,1883724.89371308,11.0,9.0,60.0,41.836421136999256,-87.64901245608498,"(41.83642113699926, -87.64901245608499)",2012-08-01
Vacant/Abandoned Building,12-01379609,08/01/2012,Front,,Open,THE REAR DOOR,Vacant,False,False,2812,W,WARREN,BLVD,60612.0,1157639.92427288,1900230.39758176,2.0,13.0,27.0,41.88199018790966,-87.69660776038509,"(41.88199018790966, -87.69660776038509)",2012-08-01
Vacant/Abandoned Building,12-01379638,08/01/2012,Front,,Boarded,,Vacant,False,False,4532,N,SHERIDAN,RD,60640.0,1168793.03912359,1930389.7200013,46.0,19.0,3.0,41.96451458408928,-87.65477744950391,"(41.96451458408928, -87.65477744950392)",2012-08-01
Vacant/Abandoned Building,12-01379661,08/01/2012,Front,,Open,EMPTY LOT,Vacant,False,False,1520,N,MOHAWK,ST,60610.0,1172378.01667659,1910492.22977174,43.0,18.0,8.0,41.90983644733802,-87.64218637924972,"(41.90983644733802, -87.64218637924974)",2012-08-01
Vacant/Abandoned Building,12-01380078,08/01/2012,Front,,Open,,Vacant,False,False,719,W,119TH,ST,60628.0,1173589.86602617,1825955.53991178,34.0,5.0,53.0,41.677831989699314,-87.64023834073866,"(41.677831989699314, -87.64023834073865)",2012-08-01
Vacant/Abandoned Building,12-01380223,08/01/2012,Front,,Open,REAR,Vacant,False,True,3129,W,MONROE,ST,60612.0,1155672.01920344,1899372.69708197,28.0,11.0,27.0,41.87967641017638,-87.70385701348404,"(41.87967641017638, -87.70385701348404)",2012-08-01
Vacant/Abandoned Building,12-01380250,08/01/2012,Front,,Open,REAR,Vacant,False,True,3336,W,MONROE,ST,60624.0,1154170.13832037,1899338.87353039,28.0,11.0,27.0,41.879613690207705,-87.70937263447935,"(41.8796136902077, -87.70937263447935)",2012-08-01
Vacant/Abandoned Building,12-01380413,08/01/2012,Front,,Open,WHOLE BUILDING,Vacant,False,True,544,N,LARAMIE,AVE,60644.0,1141600.72526916,1903164.25979482,28.0,15.0,25.0,41.890352511993655,-87.75543160314939,"(41.890352511993655, -87.75543160314939)",2012-08-01
Vacant/Abandoned Building,12-01381496,08/02/2012,Front,,Open,REAR,Vacant,False,True,5616,S,HONORE,ST,60636.0,1164977.07456591,1867435.40777737,15.0,7.0,67.0,41.79184484009072,-87.67059499099365,"(41.79184484009072, -87.67059499099365)",2012-08-02
Vacant/Abandoned Building,12-01381520,08/02/2012,Front,,Open,,Vacant,False,False,1452,S,KARLOV,AVE,60623.0,1149286.45592461,1892712.16780968,24.0,10.0,29.0,41.86152526764089,-87.72747667415167,"(41.86152526764089, -87.72747667415167)",2012-08-02
Vacant/Abandoned Building,12-01381533,08/02/2012,Front,,Open,,Vacant,False,False,8400,S,KINGSTON,AVE,60617.0,1194629.2674267,1849770.95872405,7.0,4.0,46.0,41.74269362452017,-87.56244774933563,"(41.742693624520165, -87.56244774933562)",2012-08-02
Vacant/Abandoned Building,12-01381535,08/02/2012,Rear,,Open,FRONT DOOR,Vacant,False,True,6711,S,CARPENTER,ST,60621.0,1170469.47368199,1860313.42051327,17.0,7.0,68.0,41.7721833172491,-87.6506626850965,"(41.7721833172491, -87.65066268509652)",2012-08-02
Vacant/Abandoned Building,12-01381536,08/02/2012,Front,,Open,,Vacant,False,False,6500,S,PAULINA,ST,60636.0,1166114.65052713,1861597.37401113,15.0,7.0,67.0,41.77580040111773,-87.6665896907518,"(41.77580040111773, -87.66658969075179)",2012-08-02
Vacant/Abandoned Building,12-01381541,08/02/2012,Front,,Open,,Vacant,False,False,7000,S,BISHOP,ST,60636.0,1167875.94188039,1858325.1229972001,17.0,7.0,67.0,41.7667832712738,-87.66022683767261,"(41.7667832712738, -87.66022683767261)",2012-08-02
Vacant/Abandoned Building,12-01381549,08/02/2012,Front,,Open,,Vacant,False,False,209,S,WHIPPLE,ST,60612.0,1156080.41240635,1898808.52758157,28.0,11.0,27.0,41.87812004348736,-87.70237267579068,"(41.87812004348735, -87.70237267579068)",2012-08-02
Vacant/Abandoned Building,12-01381919,08/02/2012,,,,,,,,215,N,KOSTNER,AVE,60624.0,1147024.1111114,1900779.50897495,28.0,11.0,26.0,41.8837065275804,-87.73557517988289,"(41.883706527580394, -87.73557517988289)",2012-08-02
Vacant/Abandoned Building,12-01381984,08/02/2012,Front,,Open,FRONT DOOR,Vacant,False,False,10208,S,BENSLEY,AVE,60617.0,1194497.78509294,1837741.91177577,10.0,4.0,51.0,41.7096880544313,-87.56332374661558,"(41.7096880544313, -87.56332374661558)",2012-08-02
Vacant/Abandoned Building,12-01382047,08/02/2012,Front,,Boarded,,Vacant,False,False,4508,N,AUSTIN,AVE,60630.0,1135534.07131248,1929367.82998961,38.0,16.0,15.0,41.96236805983417,-87.77708728663177,"(41.96236805983417, -87.77708728663178)",2012-08-02
Vacant/Abandoned Building,12-01382116,08/02/2012,Garage,,Open,REAR AND FRONT,Vacant,False,False,5232,W,QUINCY,ST,60644.0,1141528.56378457,1898500.3411167,29.0,15.0,25.0,41.877555472918594,-87.75581188509197,"(41.877555472918594, -87.75581188509197)",2012-08-02
Vacant/Abandoned Building,12-01382300,08/02/2012,Front,,Boarded,,Vacant,False,False,10240,S,WALLACE,ST,60628.0,1174110.56857475,1836979.18909935,9.0,22.0,73.0,41.708071061315735,-87.63800667837135,"(41.708071061315735, -87.63800667837135)",2012-08-02
Vacant/Abandoned Building,12-01382485,08/02/2012,Front,,Open,,Vacant,False,False,604,N,LONG,AVE,60644.0,1140217.07878459,1903470.38646693,37.0,15.0,25.0,41.891218020666365,-87.76050556755499,"(41.89121802066637, -87.76050556755499)",2012-08-02
Vacant/Abandoned Building,12-01382500,08/02/2012,Front,,Open,REAR IS OPEN,Vacant,False,False,2525,N,ROCKWELL,ST,60647.0,1158602.4260023998,1916799.33168254,35.0,14.0,22.0,41.92743705520612,-87.69261902994333,"(41.92743705520612, -87.69261902994333)",2012-08-02
Vacant/Abandoned Building,12-01382698,08/02/2012,Front,,Open,WINDOWS UNSECURED/ REAR DOOR NEED TO SECURED AGAIN,Vacant,False,True,1866,S,KILDARE,AVE,60623.0,1147923.89003165,1890540.94846667,24.0,10.0,29.0,41.85559344712011,-87.73253422298932,"(41.85559344712011, -87.73253422298932)",2012-08-02
Vacant/Abandoned Building,12-01382988,08/02/2012,Front,,Boarded,,Vacant,False,False,1551,E,HYDE PARK,BLVD,60615.0,1187658.60057184,1871497.59939773,4.0,2.0,41.0,41.80248187929137,-87.5872974559378,"(41.80248187929137, -87.5872974559378)",2012-08-02
Vacant/Abandoned Building,12-01383134,08/02/2012,Rear,,Open,BACK DOOR OPEN,Vacant,False,True,1448,N,WALLER,AVE,60651.0,1138074.52849511,1909062.76523094,29.0,25.0,25.0,41.906603177200985,-87.76823896128563,"(41.906603177200985, -87.76823896128562)",2012-08-02
Vacant/Abandoned Building,12-01383159,08/02/2012,Front,,Open,,Vacant,False,False,6231,S,EBERHART,AVE,60637.0,1180651.02723351,1863803.29857217,20.0,3.0,42.0,41.781532049136,-87.6132332983251,"(41.781532049136004, -87.6132332983251)",2012-08-02
Vacant/Abandoned Building,12-01383173,08/02/2012,Front,,Open,,Vacant,False,True,3124,N,MASON,AVE,60634.0,1136175.01440909,1920156.62201455,30.0,25.0,19.0,41.937080125684034,-87.77495139270515,"(41.93708012568404, -87.77495139270516)",2012-08-02
Vacant/Abandoned Building,12-01383175,08/02/2012,Front,,Open,,Vacant,False,False,6425,S,INGLESIDE,AVE,60637.0,1183830.01332029,1862579.96730184,20.0,3.0,42.0,41.77810147302447,-87.60161668889911,"(41.77810147302447, -87.60161668889911)",2012-08-02
Vacant/Abandoned Building,12-01383186,08/02/2012,Front,,Open,,Vacant,False,False,7349,S,EVANS,AVE,60619.0,1182496.51136679,1856447.51057931,6.0,3.0,69.0,41.76130444622193,-87.6066952401968,"(41.76130444622193, -87.60669524019679)",2012-08-02
Vacant/Abandoned Building,12-01383199,08/02/2012,Front,,Open,FRONT AND REAR,Vacant,False,True,6600,S,ABERDEEN,ST,60621.0,1170118.02160733,1861040.90399978,17.0,7.0,68.0,41.774187269256075,-87.65192987288073,"(41.77418726925608, -87.65192987288074)",2012-08-02
Vacant/Abandoned Building,12-01383203,08/02/2012,Front,,Open,,Vacant,False,False,847,E,65TH,ST,60637.0,1183095.08807432,1862097.46582238,20.0,3.0,42.0,41.776794572928075,-87.60432591683636,"(41.77679457292808, -87.60432591683636)",2012-08-02
Vacant/Abandoned Building,12-01383207,08/02/2012,Front,,Open,FRONT,Vacant,False,True,3128,N,MASON,AVE,60634.0,1136174.11440909,1920183.52201455,30.0,25.0,19.0,41.93715395827263,-87.7749540564683,"(41.93715395827263, -87.77495405646829)",2012-08-02
Vacant/Abandoned Building,12-01383214,08/02/2012,Front,,Open,,Vacant,False,False,6621,S,LANGLEY,AVE,60637.0,1182030.87219593,1861264.03119005,20.0,3.0,42.0,41.77453223862469,-87.60825301208098,"(41.774532238624694, -87.60825301208097)",2012-08-02
Vacant/Abandoned Building,12-01383224,08/02/2012,Front,,Open,,Vacant,False,False,6643,S,LANGLEY,AVE,60637.0,1182034.87219593,1861116.63119005,20.0,3.0,42.0,41.774127666279504,-87.60824290467136,"(41.7741276662795, -87.60824290467136)",2012-08-02
Vacant/Abandoned Building,12-01383229,08/02/2012,Front,,Open,,Vacant,False,False,6512,S,COTTAGE GROVE,AVE,60637.0,1182681.6179891,1862007.46193077,20.0,3.0,42.0,41.77655720215755,-87.60584445741324,"(41.77655720215755, -87.60584445741324)",2012-08-02
Vacant/Abandoned Building,12-01383321,08/02/2012,Front,,Boarded,YAR,Vacant,False,False,6940,S,LAFLIN,ST,60636.0,1167533.18458519,1858711.38327485,17.0,7.0,67.0,41.767850573730136,-87.6614721198402,"(41.76785057373013, -87.66147211984021)",2012-08-02
Vacant/Abandoned Building,12-01383448,08/02/2012,Front,,Boarded,,Vacant,False,False,2237,S,HAMLIN,AVE,60623.0,1151395.86462984,1888663.5683336002,22.0,10.0,30.0,41.85037431690152,-87.71983954711241,"(41.85037431690152, -87.7198395471124)",2012-08-02
Vacant/Abandoned Building,12-01383459,08/02/2012,Rear,,Open,,Vacant,False,False,8501,S,MAY,ST,60620.0,1170136.87401174,1848428.4289854001,21.0,6.0,71.0,41.73957658199167,-87.65222681223791,"(41.73957658199167, -87.6522268122379)",2012-08-02
