SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date
Vacant/Abandoned Building,13-00125317,02/01/2013,Front,,Open,,Vacant,False,False,1109,N,KEYSTONE,AVE,60651.0,1149183.54998946,1907093.61591121,27.0,11.0,23.0,41.9009915588713,-87.72748174445046,"(41.9009915588713, -87.72748174445046)",2013-02-01
Vacant/Abandoned Building,13-00125480,02/01/2013,,,,,,,,1415,W,ROOSEVELT,RD,60608.0,1167123.33542777,1894807.28867176,2.0,12.0,28.0,41.866910390125646,-87.66194062317545,"(41.866910390125646, -87.66194062317545)",2013-02-01
Vacant/Abandoned Building,13-00125544,02/01/2013,,,,,,,,4848,W,IRVING PARK,RD,60641.0,1143319.42500333,1926152.42672917,45.0,16.0,15.0,41.95340246588992,-87.74854393215814,"(41.953402465889916, -87.74854393215814)",2013-02-01
Vacant/Abandoned Building,13-00125574,02/01/2013,Front,,Open,BUSTED WATER PIPES INSIDE,Vacant,False,False,1602,W,GARFIELD,BLVD,60609.0,1166588.68256813,1868241.81016567,16.0,9.0,61.0,41.79402346118919,-87.66466250310263,"(41.79402346118919, -87.66466250310263)",2013-02-01
Vacant/Abandoned Building,13-00125703,02/01/2013,Rear,,Open,REAR,Vacant,False,True,2241,N,KIMBALL,AVE,60647.0,1153335.62750984,1914803.05991602,26.0,14.0,22.0,41.92206548393728,-87.7120256168007,"(41.92206548393728, -87.7120256168007)",2013-02-01
Vacant/Abandoned Building,13-00125834,02/01/2013,Front,,Boarded,BUSTED WATER PIPES,Vacant,False,False,5320,S,WOOD,ST,60609.0,1165251.11888866,1869413.47238217,16.0,9.0,61.0,41.79726708974813,-87.66953411028618,"(41.797267089748125, -87.66953411028618)",2013-02-01
Vacant/Abandoned Building,13-00125852,02/01/2013,,,,,,,,2539,N,KILDARE,AVE,60639.0,1147289.83917319,1916533.19291914,31.0,25.0,20.0,41.92693118353704,-87.73419534646902,"(41.92693118353704, -87.73419534646901)",2013-02-01
Vacant/Abandoned Building,13-00125863,02/01/2013,,,,,,,,2953,N,KILPATRICK,AVE,60641.0,1144534.62807765,1919224.02110574,31.0,25.0,19.0,41.93436745735221,-87.74425172657891,"(41.93436745735221, -87.74425172657891)",2013-02-01
Vacant/Abandoned Building,13-00125865,02/01/2013,,,,,,,,4301,N,WHIPPLE,ST,60618.0,1155277.06512375,1928427.85869877,33.0,17.0,16.0,41.95941408208205,-87.70452496429913,"(41.95941408208205, -87.70452496429913)",2013-02-01
Vacant/Abandoned Building,13-00125875,02/01/2013,,,,,,,,2446,N,RUTHERFORD,AVE,60707.0,1131008.95987761,1915522.83287792,36.0,25.0,18.0,41.92445521840684,-87.7940448891303,"(41.92445521840684, -87.7940448891303)",2013-02-01
