,route,date,daytype,rides
534208,3,2012-09-01,A,17163
534209,4,2012-09-01,A,16393
534210,5,2012-09-01,A,883
534211,6,2012-09-01,A,10562
534212,8,2012-09-01,A,14597
534213,9,2012-09-01,A,24961
534214,10,2012-09-01,A,1663
534215,11,2012-09-01,A,2344
534216,12,2012-09-01,A,10479
534217,14,2012-09-01,A,6635
534218,15,2012-09-01,A,5787
534219,18,2012-09-01,A,2596
534220,20,2012-09-01,A,13617
534221,21,2012-09-01,A,8783
534222,22,2012-09-01,A,18329
534223,28,2012-09-01,A,4935
534224,29,2012-09-01,A,12491
534225,30,2012-09-01,A,2523
534226,34,2012-09-01,A,5063
534227,35,2012-09-01,A,3260
534228,36,2012-09-01,A,18496
534229,43,2012-09-01,A,1421
534230,44,2012-09-01,A,2524
534231,47,2012-09-01,A,9691
534232,49,2012-09-01,A,20593
534233,50,2012-09-01,A,6680
534234,51,2012-09-01,A,1373
534235,52,2012-09-01,A,10572
534236,53,2012-09-01,A,15977
534237,54,2012-09-01,A,10623
534238,55,2012-09-01,A,9570
534239,56,2012-09-01,A,7345
534240,57,2012-09-01,A,1541
534241,59,2012-09-01,A,2113
534242,60,2012-09-01,A,7830
534243,62,2012-09-01,A,7472
534244,63,2012-09-01,A,15502
534245,65,2012-09-01,A,5716
534246,66,2012-09-01,A,19325
534247,67,2012-09-01,A,11303
534248,68,2012-09-01,A,648
534249,70,2012-09-01,A,6606
534250,71,2012-09-01,A,8628
534251,72,2012-09-01,A,14615
534252,73,2012-09-01,A,2980
534253,74,2012-09-01,A,10767
534254,75,2012-09-01,A,6082
534255,76,2012-09-01,A,8031
534256,77,2012-09-01,A,16139
534257,78,2012-09-01,A,5800
534258,79,2012-09-01,A,26014
534259,80,2012-09-01,A,10749
534260,81,2012-09-01,A,11200
534261,82,2012-09-01,A,12452
534262,84,2012-09-01,A,2301
534263,85,2012-09-01,A,8136
534264,87,2012-09-01,A,11936
534265,88,2012-09-01,A,581
534266,90,2012-09-01,A,3863
534267,91,2012-09-01,A,5004
534268,92,2012-09-01,A,3873
534269,93,2012-09-01,A,1781
534270,94,2012-09-01,A,5846
534271,97,2012-09-01,A,2806
534272,103,2012-09-01,A,1811
534273,106,2012-09-01,A,921
534274,111,2012-09-01,A,4276
534275,112,2012-09-01,A,1438
534276,119,2012-09-01,A,4448
534277,124,2012-09-01,A,2006
534278,126,2012-09-01,A,3847
534279,130,2012-09-01,A,1900
534280,145,2012-09-01,A,4262
534281,146,2012-09-01,A,9469
534282,147,2012-09-01,A,13885
534283,151,2012-09-01,A,20458
534284,152,2012-09-01,A,5519
534285,154,2012-09-01,A,351
534286,155,2012-09-01,A,7206
534287,169,2012-09-01,A,54
534288,201,2012-09-01,A,920
534289,49B,2012-09-01,A,4034
534290,52A,2012-09-01,A,2252
534291,53A,2012-09-01,A,4659
534292,54B,2012-09-01,A,3607
534293,55N,2012-09-01,A,182
534294,62H,2012-09-01,A,567
534295,63W,2012-09-01,A,748
534296,81W,2012-09-01,A,1095
534297,85A,2012-09-01,A,612
534298,8A,2012-09-01,A,3108
534299,90N,2012-09-01,A,152
534300,95E,2012-09-01,A,3309
534301,95W,2012-09-01,A,4079
534302,N201,2012-09-01,A,43
534303,X98,2012-09-01,A,26
534304,3,2012-09-02,U,12713
534305,4,2012-09-02,U,13913
534306,5,2012-09-02,U,781
534307,6,2012-09-02,U,9267
534308,8,2012-09-02,U,11098
534309,9,2012-09-02,U,19841
534310,10,2012-09-02,U,1731
534311,11,2012-09-02,U,1639
534312,12,2012-09-02,U,9328
534313,14,2012-09-02,U,4729
534314,15,2012-09-02,U,4792
534315,18,2012-09-02,U,2350
534316,20,2012-09-02,U,10213
534317,21,2012-09-02,U,6013
534318,22,2012-09-02,U,16122
534319,28,2012-09-02,U,3508
534320,29,2012-09-02,U,10545
534321,30,2012-09-02,U,826
534322,34,2012-09-02,U,3738
534323,35,2012-09-02,U,2625
534324,36,2012-09-02,U,15664
534325,43,2012-09-02,U,765
534326,44,2012-09-02,U,1566
534327,47,2012-09-02,U,7150
534328,49,2012-09-02,U,16386
534329,50,2012-09-02,U,4439
534330,51,2012-09-02,U,1165
534331,52,2012-09-02,U,7896
534332,53,2012-09-02,U,11755
534333,54,2012-09-02,U,8294
534334,55,2012-09-02,U,8411
534335,56,2012-09-02,U,5722
534336,57,2012-09-02,U,1087
534337,60,2012-09-02,U,6175
534338,62,2012-09-02,U,6311
534339,63,2012-09-02,U,12616
534340,65,2012-09-02,U,4495
534341,66,2012-09-02,U,15410
534342,67,2012-09-02,U,8837
534343,68,2012-09-02,U,419
534344,70,2012-09-02,U,4831
534345,71,2012-09-02,U,7541
534346,72,2012-09-02,U,10940
534347,73,2012-09-02,U,2503
534348,74,2012-09-02,U,8072
534349,75,2012-09-02,U,5171
534350,76,2012-09-02,U,5485
534351,77,2012-09-02,U,12539
534352,78,2012-09-02,U,5064
534353,79,2012-09-02,U,18528
534354,80,2012-09-02,U,8338
534355,81,2012-09-02,U,8643
534356,82,2012-09-02,U,10077
534357,84,2012-09-02,U,1724
534358,85,2012-09-02,U,6350
534359,87,2012-09-02,U,9762
534360,88,2012-09-02,U,463
534361,90,2012-09-02,U,2847
534362,91,2012-09-02,U,3586
534363,92,2012-09-02,U,2888
534364,94,2012-09-02,U,4532
534365,97,2012-09-02,U,1958
534366,103,2012-09-02,U,1528
534367,106,2012-09-02,U,461
534368,111,2012-09-02,U,3107
534369,112,2012-09-02,U,1153
534370,119,2012-09-02,U,3628
534371,124,2012-09-02,U,1752
534372,126,2012-09-02,U,3278
534373,130,2012-09-02,U,1462
534374,145,2012-09-02,U,3823
534375,146,2012-09-02,U,7781
534376,147,2012-09-02,U,10389
534377,151,2012-09-02,U,18104
534378,152,2012-09-02,U,4610
534379,154,2012-09-02,U,1685
534380,155,2012-09-02,U,5485
534381,171,2012-09-02,U,80
534382,172,2012-09-02,U,67
534383,49B,2012-09-02,U,3386
534384,52A,2012-09-02,U,1612
534385,53A,2012-09-02,U,3238
534386,54B,2012-09-02,U,2599
534387,63W,2012-09-02,U,723
534388,81W,2012-09-02,U,743
534389,8A,2012-09-02,U,2310
534390,95E,2012-09-02,U,2718
534391,95W,2012-09-02,U,2986
534392,N201,2012-09-02,U,74
534393,3,2012-09-03,U,11295
534394,4,2012-09-03,U,13678
534395,5,2012-09-03,U,725
534396,6,2012-09-03,U,9255
534397,8,2012-09-03,U,10709
534398,9,2012-09-03,U,17088
534399,10,2012-09-03,U,1376
534400,11,2012-09-03,U,1835
534401,12,2012-09-03,U,8714
534402,14,2012-09-03,U,4616
534403,15,2012-09-03,U,5071
534404,18,2012-09-03,U,2158
534405,20,2012-09-03,U,9514
534406,21,2012-09-03,U,5982
534407,22,2012-09-03,U,15023
534408,28,2012-09-03,U,3257
534409,29,2012-09-03,U,10027
534410,30,2012-09-03,U,944
534411,34,2012-09-03,U,3584
534412,35,2012-09-03,U,2887
534413,36,2012-09-03,U,14638
534414,43,2012-09-03,U,662
534415,44,2012-09-03,U,1709
534416,47,2012-09-03,U,7141
534417,49,2012-09-03,U,14870
534418,50,2012-09-03,U,4110
534419,51,2012-09-03,U,1057
534420,52,2012-09-03,U,7120
534421,53,2012-09-03,U,12336
534422,54,2012-09-03,U,8201
534423,55,2012-09-03,U,8363
534424,56,2012-09-03,U,5093
534425,57,2012-09-03,U,931
534426,60,2012-09-03,U,6635
534427,62,2012-09-03,U,6622
534428,63,2012-09-03,U,11929
534429,65,2012-09-03,U,4461
534430,66,2012-09-03,U,13668
534431,67,2012-09-03,U,9093
534432,68,2012-09-03,U,587
534433,70,2012-09-03,U,5160
534434,71,2012-09-03,U,6760
534435,72,2012-09-03,U,12187
534436,73,2012-09-03,U,2564
534437,74,2012-09-03,U,7687
534438,75,2012-09-03,U,5306
534439,76,2012-09-03,U,5709
534440,77,2012-09-03,U,12488
534441,78,2012-09-03,U,5587
534442,79,2012-09-03,U,19565
534443,80,2012-09-03,U,8207
534444,81,2012-09-03,U,10114
534445,82,2012-09-03,U,10316
534446,84,2012-09-03,U,1941
534447,85,2012-09-03,U,6413
534448,87,2012-09-03,U,8834
534449,88,2012-09-03,U,534
534450,90,2012-09-03,U,2940
534451,91,2012-09-03,U,3565
534452,92,2012-09-03,U,3148
534453,94,2012-09-03,U,4903
534454,97,2012-09-03,U,2272
534455,103,2012-09-03,U,1625
534456,106,2012-09-03,U,471
534457,111,2012-09-03,U,3218
534458,112,2012-09-03,U,1110
534459,119,2012-09-03,U,3789
534460,124,2012-09-03,U,1595
534461,126,2012-09-03,U,3279
534462,130,2012-09-03,U,853
534463,145,2012-09-03,U,3696
534464,146,2012-09-03,U,7964
534465,147,2012-09-03,U,9755
534466,151,2012-09-03,U,17676
534467,152,2012-09-03,U,3579
534468,155,2012-09-03,U,5689
534469,171,2012-09-03,U,97
534470,172,2012-09-03,U,58
534471,49B,2012-09-03,U,3446
534472,52A,2012-09-03,U,1551
534473,53A,2012-09-03,U,2989
534474,54B,2012-09-03,U,2502
534475,63W,2012-09-03,U,592
534476,81W,2012-09-03,U,793
534477,8A,2012-09-03,U,2330
534478,95E,2012-09-03,U,2846
534479,95W,2012-09-03,U,2934
534480,N201,2012-09-03,U,27
534481,1,2012-09-04,W,2928
534482,2,2012-09-04,W,2953
534483,3,2012-09-04,W,25465
534484,4,2012-09-04,W,29522
534485,5,2012-09-04,W,599
534486,6,2012-09-04,W,12315
534487,7,2012-09-04,W,8630
534488,8,2012-09-04,W,27769
534489,9,2012-09-04,W,34102
534490,11,2012-09-04,W,6207
534491,12,2012-09-04,W,18046
534492,14,2012-09-04,W,12494
534493,15,2012-09-04,W,9617
534494,17,2012-09-04,W,627
534495,18,2012-09-04,W,4074
534496,20,2012-09-04,W,22574
534497,21,2012-09-04,W,10619
534498,22,2012-09-04,W,22925
534499,24,2012-09-04,W,4644
534500,26,2012-09-04,W,3600
534501,28,2012-09-04,W,6483
534502,29,2012-09-04,W,16594
534503,30,2012-09-04,W,4073
534504,33,2012-09-04,W,569
534505,34,2012-09-04,W,7058
534506,35,2012-09-04,W,6413
534507,36,2012-09-04,W,17726
534508,39,2012-09-04,W,2436
534509,43,2012-09-04,W,2144
534510,44,2012-09-04,W,5202
534511,47,2012-09-04,W,12894
534512,48,2012-09-04,W,1667
534513,49,2012-09-04,W,32529
534514,50,2012-09-04,W,11854
534515,51,2012-09-04,W,2643
534516,52,2012-09-04,W,15870
534517,53,2012-09-04,W,24201
534518,54,2012-09-04,W,13374
534519,55,2012-09-04,W,15705
534520,56,2012-09-04,W,11229
534521,57,2012-09-04,W,3377
534522,59,2012-09-04,W,4694
534523,60,2012-09-04,W,13492
534524,62,2012-09-04,W,13386
534525,63,2012-09-04,W,25297
534526,64,2012-09-04,W,248
534527,65,2012-09-04,W,8615
534528,66,2012-09-04,W,29481
534529,67,2012-09-04,W,16588
534530,68,2012-09-04,W,1580
534531,69,2012-09-04,W,399
534532,70,2012-09-04,W,11266
534533,71,2012-09-04,W,11536
534534,72,2012-09-04,W,19018
534535,73,2012-09-04,W,7064
534536,74,2012-09-04,W,13555
534537,75,2012-09-04,W,9633
534538,76,2012-09-04,W,12858
534539,77,2012-09-04,W,24919
534540,78,2012-09-04,W,11656
534541,79,2012-09-04,W,35787
534542,80,2012-09-04,W,15433
534543,81,2012-09-04,W,16510
534544,82,2012-09-04,W,23234
534545,84,2012-09-04,W,4980
534546,85,2012-09-04,W,13644
534547,86,2012-09-04,W,3872
534548,87,2012-09-04,W,17585
534549,88,2012-09-04,W,1610
534550,90,2012-09-04,W,5729
534551,91,2012-09-04,W,8713
534552,92,2012-09-04,W,8212
534553,93,2012-09-04,W,4116
534554,94,2012-09-04,W,12627
534555,96,2012-09-04,W,985
534556,97,2012-09-04,W,4650
534557,100,2012-09-04,W,1079
534558,103,2012-09-04,W,3358
534559,106,2012-09-04,W,3304
534560,108,2012-09-04,W,2270
534561,111,2012-09-04,W,7687
534562,112,2012-09-04,W,3460
534563,119,2012-09-04,W,6743
534564,120,2012-09-04,W,703
534565,121,2012-09-04,W,778
534566,122,2012-09-04,W,461
534567,123,2012-09-04,W,355
534568,124,2012-09-04,W,1082
534569,125,2012-09-04,W,1868
534570,126,2012-09-04,W,8475
534571,129,2012-09-04,W,962
534572,132,2012-09-04,W,274
534573,134,2012-09-04,W,3412
534574,135,2012-09-04,W,4215
534575,136,2012-09-04,W,2630
534576,143,2012-09-04,W,1846
534577,144,2012-09-04,W,1511
534578,145,2012-09-04,W,6506
534579,146,2012-09-04,W,10023
534580,147,2012-09-04,W,17022
534581,148,2012-09-04,W,2465
534582,151,2012-09-04,W,19884
534583,152,2012-09-04,W,11516
534584,155,2012-09-04,W,7824
534585,156,2012-09-04,W,8093
534586,157,2012-09-04,W,6727
534587,165,2012-09-04,W,98
534588,169,2012-09-04,W,252
534589,170,2012-09-04,W,349
534590,171,2012-09-04,W,598
534591,172,2012-09-04,W,728
534592,192,2012-09-04,W,682
534593,201,2012-09-04,W,2147
534594,205,2012-09-04,W,1126
534595,206,2012-09-04,W,527
534596,49A,2012-09-04,W,739
534597,49B,2012-09-04,W,6142
534598,52A,2012-09-04,W,5364
534599,53A,2012-09-04,W,10972
534600,54A,2012-09-04,W,1292
534601,54B,2012-09-04,W,4078
534602,55A,2012-09-04,W,427
534603,55N,2012-09-04,W,888
534604,56A,2012-09-04,W,993
534605,62H,2012-09-04,W,1429
534606,63W,2012-09-04,W,1949
534607,81W,2012-09-04,W,1676
534608,85A,2012-09-04,W,1045
534609,8A,2012-09-04,W,3978
534610,90N,2012-09-04,W,529
