,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What is the Nature of this Code Violation?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
85521,08/01/2015,Completed,08/02/2015,15-03774745,Sanitation Code Violation,Other,4014 S ASHLAND AVE,60609.0,1166352.45761405,1877834.7165942,12.0,9.0,61.0,41.820352528143346,-87.66525528847387,"(41.82035252814334, -87.66525528847387)",2015-08-01
85522,08/01/2015,Completed,08/02/2015,15-03774746,Sanitation Code Violation,Other,3720 S ASHLAND AVE,60609.0,1166273.52317802,1879959.73817413,12.0,9.0,59.0,41.826185497030686,-87.66548426023954,"(41.826185497030686, -87.66548426023955)",2015-08-01
85523,08/01/2015,Completed,08/02/2015,15-03774748,Sanitation Code Violation,Other,3720 S ASHLAND AVE,60609.0,1166273.52317802,1879959.73817413,12.0,9.0,59.0,41.826185497030686,-87.66548426023954,"(41.826185497030686, -87.66548426023955)",2015-08-01
85524,08/01/2015,Completed,08/02/2015,15-03776477,Sanitation Code Violation,Garbage in yard,3035 W 37TH PL,60632.0,1156742.31001232,1879600.09001058,12.0,9.0,58.0,41.82539656989933,-87.70046213614297,"(41.825396569899326, -87.70046213614299)",2015-08-01
85525,08/01/2015,Completed,08/02/2015,15-03780677,Sanitation Code Violation,Other,3759 S WOLCOTT AVE,60609.0,1164305.50232502,1879760.6438958,12.0,9.0,59.0,41.82568091436822,-87.67271013140758,"(41.82568091436822, -87.6727101314076)",2015-08-01
85607,08/03/2015,Completed,08/03/2015,15-03819849,Sanitation Code Violation,Dumpster not being emptied,1852 N DAMEN AVE,60647.0,1162732.44352997,1912401.76011434,32.0,14.0,22.0,41.915284141077386,-87.6775664662809,"(41.915284141077386, -87.6775664662809)",2015-08-03
85608,08/02/2015,Completed,08/03/2015,15-03785954,Sanitation Code Violation,Garbage in alley,3625 W CORNELIA AVE,60618.0,1151481.29992558,1923024.52459143,30.0,17.0,21.0,41.94466252277151,-87.71862240054205,"(41.94466252277151, -87.71862240054205)",2015-08-02
85609,08/02/2015,Completed,08/03/2015,15-03791724,Sanitation Code Violation,Garbage in yard,4632 N MARINE DR,60640.0,1170419.00981158,1930982.87937526,46.0,19.0,3.0,41.966106740441774,-87.64878181971505,"(41.966106740441774, -87.64878181971507)",2015-08-02
85610,08/02/2015,Completed,08/03/2015,15-03792444,Sanitation Code Violation,Overflowing carts,3218 W AUGUSTA BLVD,60651.0,1154747.0116709,1906477.38666641,26.0,11.0,23.0,41.89919093551874,-87.70706312360856,"(41.89919093551874, -87.70706312360858)",2015-08-02
85611,08/02/2015,Completed,08/03/2015,15-03792821,Sanitation Code Violation,Garbage in alley,1217 W AINSLIE ST,60640.0,1167220.13361803,1932904.01008016,46.0,20.0,3.0,41.971447917334345,-87.66048796190691,"(41.971447917334345, -87.66048796190691)",2015-08-02
85612,08/02/2015,Completed,08/03/2015,15-03793215,Sanitation Code Violation,Construction Site Cleanliness/Fence,2819 N HARDING AVE,60618.0,1149568.11247979,1918453.43099031,30.0,25.0,21.0,41.93215649600801,-87.72577361114435,"(41.932156496008005, -87.72577361114436)",2015-08-02
85613,08/02/2015,Completed,08/03/2015,15-03793264,Sanitation Code Violation,Standing water,7504 N OSCEOLA AVE,60631.0,1125733.93913338,1949245.57030502,41.0,16.0,9.0,42.01708348427968,-87.81267492119356,"(42.01708348427968, -87.81267492119356)",2015-08-02
85614,08/02/2015,Completed,08/03/2015,15-03794760,Sanitation Code Violation,Garbage in alley,943 W DICKENS AVE,60614.0,1169565.76888203,1914151.17962042,43.0,18.0,7.0,41.9199385243132,-87.65241062223639,"(41.919938524313196, -87.65241062223639)",2015-08-02
85615,08/02/2015,Completed,08/03/2015,15-03798458,Sanitation Code Violation,Garbage in alley,1608 N BOSWORTH AVE,60642.0,1165750.29470773,1910788.30867687,32.0,14.0,24.0,41.910792872953294,-87.6665253065759,"(41.91079287295329, -87.6665253065759)",2015-08-02
85616,08/02/2015,Completed,08/03/2015,15-03798461,Sanitation Code Violation,Garbage in alley,1621 N ASHLAND AVE,60622.0,1165429.29121649,1910867.19653369,32.0,14.0,24.0,41.91101618829785,-87.66770230491885,"(41.91101618829785, -87.66770230491885)",2015-08-02
85617,08/02/2015,Completed,08/03/2015,15-03798463,Sanitation Code Violation,Garbage in alley,1637 N ASHLAND AVE,60622.0,1165426.29121649,1910974.39653369,32.0,14.0,24.0,41.91131041599175,-87.66771026966288,"(41.91131041599175, -87.66771026966288)",2015-08-02
85618,08/02/2015,Completed,08/03/2015,15-03798521,Sanitation Code Violation,Garbage in alley,1631 N ASHLAND AVE,60622.0,1165427.39121649,1910934.19653369,32.0,14.0,24.0,41.91120008114069,-87.66770737471863,"(41.911200081140684, -87.66770737471863)",2015-08-02
85619,08/02/2015,Completed,08/03/2015,15-03798522,Sanitation Code Violation,Garbage in alley,1602 W PIERCE AVE,60622.0,1165427.71003262,1910447.90997654,2.0,14.0,24.0,41.909865672099976,-87.6677200667719,"(41.909865672099976, -87.6677200667719)",2015-08-02
85620,08/02/2015,Completed,08/03/2015,15-03798523,Sanitation Code Violation,Garbage in alley,1622 N BOSWORTH AVE,60642.0,1165736.59470773,1910881.10867687,32.0,14.0,24.0,41.911047814422496,-87.6665729851238,"(41.9110478144225, -87.6665729851238)",2015-08-02
85633,08/01/2015,Completed,08/03/2015,15-03770752,Sanitation Code Violation,Other,6850 W ARCHER AVE,60638.0,1131562.85942433,1867304.26369595,23.0,8.0,56.0,41.792126470628304,-87.79312434139645,"(41.792126470628304, -87.79312434139645)",2015-08-01
85634,08/01/2015,Completed,08/03/2015,15-03770868,Sanitation Code Violation,Other,99 E HARRISON ST,60605.0,1177371.01610186,1897632.95458955,42.0,1.0,32.0,41.87443809543994,-87.62423477647239,"(41.874438095439935, -87.62423477647239)",2015-08-01
