,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,date
104899,08/02/2015,Completed - Dup,08/03/2015,15-03797690,Abandoned Vehicle Complaint,K154698,Pontiac,White,FVI - Outcome,Create Work Order,5.0,3004 N OSCEOLA AVE,60707.0,1125901.48129547,1919138.59659483,29.0,25.0,17.0,,41.934591916651186,-87.81288319569641,"(41.93459191665119, -87.8128831956964)",2015-08-02
104900,08/02/2015,Completed - Dup,08/03/2015,15-03800162,Abandoned Vehicle Complaint,E352947,Ford,Beige,FVI - Outcome,Create Work Order,100.0,5740 W LE MOYNE ST,60651.0,1137694.1711189,1909393.61372255,29.0,25.0,25.0,,41.90762478318853,-87.7698817916144,"(41.907624783188524, -87.76988179161441)",2015-08-02
104901,08/02/2015,Completed - Dup,08/03/2015,15-03801818,Abandoned Vehicle Complaint,9559094,Mercury,Red,FVI - Outcome,Create Work Order,10.0,7927 S PRAIRIE AVE,60619.0,1179406.59026723,1852507.77321027,6.0,6.0,44.0,51.0,41.7502363648103,-87.61798412396126,"(41.7502363648103, -87.61798412396125)",2015-08-02
104902,08/02/2015,Completed,08/03/2015,15-03792453,Abandoned Vehicle Complaint,12203,Chevrolet,White,FVI - Outcome,Vehicle was moved from original address requested,13.0,3004 N HARLEM AVE,60634.0,,,29.0,25.0,17.0,,41.93465278866995,-87.80677603274141,"(41.93465278866995, -87.8067760327414)",2015-08-02
104903,08/02/2015,Completed,08/03/2015,15-03797674,Abandoned Vehicle Complaint,193S161,Mitsubishi,White,FVI - Outcome,Vehicle was moved from original address requested,5.0,3006 N OSCEOLA AVE,60707.0,,,29.0,25.0,17.0,,41.93464860535981,-87.8128852097116,"(41.93464860535981, -87.8128852097116)",2015-08-02
104904,08/02/2015,Completed,08/03/2015,15-03799348,Abandoned Vehicle Complaint,A149125,Chevrolet,Tan,FVI - Outcome,Return to Owner - Vehicle,15.0,3429 S PAULINA ST,60608.0,,,12.0,9.0,59.0,,41.83142265214382,-87.66782969197929,"(41.83142265214382, -87.66782969197929)",2015-08-02
104905,08/02/2015,Completed,08/03/2015,15-03800145,Abandoned Vehicle Complaint,V691748,Ford,Silver,FVI - Outcome,Vehicle was moved from original address requested,100.0,5740 W LE MOYNE ST,60651.0,,,29.0,25.0,25.0,,41.90762478318853,-87.7698817916144,"(41.907624783188524, -87.76988179161441)",2015-08-02
104906,08/03/2015,Completed - Dup,08/03/2015,15-03805594,Abandoned Vehicle Complaint,V769932,Chrysler,Black,FVI - Outcome,Create Work Order,20.0,3005 W PERSHING RD,60632.0,1156967.79677129,1878614.16189672,12.0,9.0,58.0,,41.82257403743245,-87.69980977834646,"(41.82257403743245, -87.69980977834645)",2015-08-03
104907,08/01/2015,Completed - Dup,08/03/2015,15-03774520,Abandoned Vehicle Complaint,A513688,Ford,Gray,FVI - Outcome,Create Work Order,30.0,3500 S MOZART ST,60632.0,1157934.30009042,1881300.26573296,12.0,9.0,58.0,,41.829945690456746,-87.69618671489468,"(41.82994569045674, -87.69618671489467)",2015-08-01
104908,08/01/2015,Completed,08/03/2015,15-03770582,Abandoned Vehicle Complaint,12203,Chevrolet,White,FVI - Outcome,Vehicle was moved from original address requested,11.0,3000 N OCTAVIA AVE,60707.0,,,29.0,25.0,17.0,,41.934554832379405,-87.80921605597473,"(41.934554832379405, -87.80921605597474)",2015-08-01
