SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date
Vacant/Abandoned Building,09-01351820,08/04/2009,,,Building is Open / Unsecure,FRONT AND BACK,Vacant,,True,1257,S,KOLIN,AVE,60623.0,1147589.71370371,1893683.66185075,24.0,10.0,29.0,41.86422385516203,-87.73368025557194,"(41.86422385516203, -87.73368025557193)",2009-08-04
Vacant/Abandoned Building,09-01355489,08/05/2009,,,,,,,,7125,S,GREEN,ST,60621.0,1171862.544905,1857773.7924,6.0,7.0,68.0,41.765183812648495,-87.64563054929394,"(41.765183812648495, -87.64563054929394)",2009-08-05
Vacant/Abandoned Building,09-01375348,08/07/2009,,,Building is Open / Unsecure,FRONT DOOR AND BACK FENCE,Vacant,,True,4913,W,SUPERIOR,ST,60644.0,1143554.395505,1904519.1178,37.0,15.0,25.0,41.89403406968957,-87.74822279043293,"(41.89403406968956, -87.74822279043292)",2009-08-07
Vacant/Abandoned Building,09-01400372,08/11/2009,,,Building is Open / Unsecure,,Vacant,,True,10749,S,MICHIGAN,AVE,60628.0,1178798.3240049998,1834041.8417,9.0,5.0,49.0,41.699905421079436,-87.62092895076924,"(41.699905421079436, -87.62092895076924)",2009-08-11
Vacant/Abandoned Building,09-01400558,08/11/2009,,,Building is Open / Unsecure,FRONT DOOR,Vacant,,True,1136,W,112TH,ST,60643.0,1170991.1857049998,1830532.9254,34.0,22.0,75.0,41.69045005628157,-87.64961741004976,"(41.69045005628157, -87.64961741004976)",2009-08-11
Vacant/Abandoned Building,09-01430065,08/17/2009,,,Building is Open / Unsecure,,Vacant,,True,8515,S,JUSTINE,ST,60620.0,1167486.050105,1848361.6277,21.0,6.0,71.0,41.739450430822025,-87.66194093592419,"(41.73945043082202, -87.66194093592419)",2009-08-17
Vacant/Abandoned Building,09-01401416,08/12/2009,,,Building is Open / Unsecure,REAR,Vacant,,True,8520,S,BISHOP,ST,60620.0,1168148.2800049998,1848379.7,21.0,6.0,71.0,41.739485820771705,-87.65951411246436,"(41.739485820771705, -87.65951411246438)",2009-08-12
Vacant/Abandoned Building,09-01401420,08/12/2009,,,Building is Open / Unsecure,REAR,Vacant,,True,8506,S,BISHOP,ST,60620.0,1168148.2800049998,1848379.7,21.0,6.0,71.0,41.739485820771705,-87.65951411246436,"(41.739485820771705, -87.65951411246438)",2009-08-12
Vacant/Abandoned Building,09-01404042,08/12/2009,,,Building is Open / Unsecure,OPEN,Vacant,,False,8941,S,WALLACE,ST,60620.0,1173861.459505,1845908.8863,21.0,22.0,71.0,41.73258092014896,-87.63865505781382,"(41.732580920148955, -87.63865505781382)",2009-08-12
Vacant/Abandoned Building,09-01406713,08/12/2009,,,Building is Open / Unsecure,FRONT DOOR,Vacant,,,8045,S,WABASH,AVE,60619.0,1178098.3861049998,1851982.2838,6.0,6.0,44.0,41.74915217133729,-87.62294972722633,"(41.7491521713373, -87.62294972722633)",2009-08-12
