,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What is the Nature of this Code Violation?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
56063,02/01/2014,Completed,02/01/2014,14-00152633,Sanitation Code Violation,Other,2920 N SPRINGFIELD AVE,60618.0,1149883.54299149,1919131.91851069,30.0,25.0,21.0,41.93401218403061,-87.72459673385359,"(41.93401218403061, -87.7245967338536)",2014-02-01
56064,02/01/2014,Completed,02/01/2014,14-00153198,Sanitation Code Violation,Other,1728 N KARLOV AVE,60639.0,1148782.80221582,1911178.1694665002,30.0,25.0,23.0,41.91220773947738,-87.7288480090837,"(41.91220773947738, -87.7288480090837)",2014-02-01
56077,02/01/2014,Completed,02/03/2014,14-00151487,Sanitation Code Violation,Garbage in alley,1624 W PETERSON AVE,60660.0,1164456.84910199,1939931.15057282,40.0,24.0,77.0,41.990789728093226,-87.67044889306497,"(41.99078972809323, -87.67044889306497)",2014-02-01
56078,02/01/2014,Completed,02/03/2014,14-00151850,Sanitation Code Violation,Other,737 W 16TH ST,60616.0,1171606.17500192,1892299.0128921,25.0,12.0,31.0,41.85993010424927,-87.64555743299526,"(41.859930104249266, -87.64555743299526)",2014-02-01
56079,02/01/2014,Completed,02/03/2014,14-00152785,Sanitation Code Violation,Dumpster not being emptied,6219 S CAMPBELL AVE,60629.0,1160771.48726875,1863342.00212511,15.0,8.0,66.0,41.780699911570565,-87.68612918715095,"(41.780699911570565, -87.68612918715095)",2014-02-01
56080,02/01/2014,Completed,02/03/2014,14-00152858,Sanitation Code Violation,Other,2032 W FARRAGUT AVE,60625.0,1161839.08228804,1934860.10440342,40.0,20.0,4.0,41.97692978578868,-87.68021987723608,"(41.97692978578868, -87.68021987723608)",2014-02-01
56081,02/01/2014,Completed,02/03/2014,14-00153053,Sanitation Code Violation,Other,6675 N OKETO AVE,60631.0,1126056.63950319,1943790.18002373,41.0,16.0,9.0,42.00210801152695,-87.81160977908219,"(42.00210801152695, -87.81160977908218)",2014-02-01
56082,02/01/2014,Completed,02/03/2014,14-00153461,Sanitation Code Violation,Garbage in alley,2623 N PAULINA ST,60614.0,1164557.31000578,1917454.0099281997,32.0,19.0,7.0,41.92910934259518,-87.67071868422327,"(41.92910934259519, -87.67071868422327)",2014-02-01
56083,02/02/2014,Completed,02/03/2014,14-00154032,Sanitation Code Violation,Overflowing carts,6223 S CAMPBELL AVE,60629.0,1160772.18726875,1863315.10212511,15.0,8.0,66.0,41.780626079798886,-87.68612736308134,"(41.78062607979888, -87.68612736308135)",2014-02-02
56084,02/02/2014,Completed,02/03/2014,14-00154245,Sanitation Code Violation,Other,2139 W 22ND PL,60608.0,1162456.87471037,1889050.66549959,25.0,10.0,31.0,41.851212531216866,-87.67923276097548,"(41.85121253121687, -87.67923276097547)",2014-02-02
56085,02/02/2014,Completed,02/03/2014,14-00154292,Sanitation Code Violation,Other,3030 W MONTROSE AVE,60618.0,1155255.88658386,1929083.06141777,33.0,17.0,14.0,41.96121242526088,-87.70458515135735,"(41.96121242526088, -87.70458515135735)",2014-02-02
56086,02/02/2014,Completed,02/03/2014,14-00154313,Sanitation Code Violation,Other,5742 W SCHOOL ST,60634.0,1137507.61318578,1921359.51541221,38.0,16.0,15.0,41.94035706890953,-87.77002476568016,"(41.94035706890953, -87.77002476568016)",2014-02-02
56087,02/02/2014,Completed,02/03/2014,14-00154449,Sanitation Code Violation,Other,5900 N ARTESIAN AVE,60659.0,1158922.94916659,1939099.77402406,40.0,20.0,2.0,41.98862413349862,-87.69082683145781,"(41.98862413349862, -87.6908268314578)",2014-02-02
56088,02/02/2014,Completed,02/03/2014,14-00154700,Sanitation Code Violation,Other,1012 W 19TH ST,60608.0,1169847.47002643,1891092.62002031,25.0,12.0,31.0,41.8566581421732,-87.65204825380293,"(41.856658142173195, -87.65204825380292)",2014-02-02
56089,02/02/2014,Completed,02/03/2014,14-00154913,Sanitation Code Violation,Garbage in alley,2222 S SACRAMENTO AVE,60623.0,1156702.91048651,1889087.9935319,12.0,10.0,30.0,41.85143329378514,-87.70035016194508,"(41.85143329378514, -87.70035016194508)",2014-02-02
56090,02/02/2014,Completed,02/03/2014,14-00155389,Sanitation Code Violation,Other,4949 W BELMONT AVE,60641.0,1142762.96847546,1920818.95549015,31.0,25.0,19.0,41.93877733129571,-87.75072280837784,"(41.93877733129571, -87.75072280837784)",2014-02-02
56091,02/03/2014,Completed,02/03/2014,14-00155601,Sanitation Code Violation,Garbage in alley,1906 N HUDSON AVE,60614.0,1172959.50161953,1912962.55728693,43.0,18.0,7.0,41.91660226898268,-87.63997690101715,"(41.91660226898268, -87.63997690101716)",2014-02-03
56092,02/03/2014,Completed,02/03/2014,14-00155602,Sanitation Code Violation,Garbage in alley,1935 N CLEVELAND AVE,60614.0,1172622.26582547,1913146.86417751,43.0,18.0,7.0,41.91711549066767,-87.64121042067906,"(41.91711549066767, -87.64121042067907)",2014-02-03
56093,02/03/2014,Completed,02/03/2014,14-00155606,Sanitation Code Violation,Other,924 W WRIGHTWOOD AVE,60614.0,1169577.38992388,1917464.91170717,43.0,19.0,7.0,41.92903131864829,-87.65227122361038,"(41.92903131864829, -87.65227122361038)",2014-02-03
56094,02/03/2014,Completed,02/03/2014,14-00155633,Sanitation Code Violation,Other,700 W SCHUBERT AVE,60614.0,1171128.15958042,1918412.38318764,43.0,19.0,7.0,41.93159727935957,-87.64654478445688,"(41.931597279359565, -87.64654478445689)",2014-02-03
56095,02/03/2014,Completed,02/03/2014,14-00155641,Sanitation Code Violation,Other,2052 N ORLEANS ST,60614.0,1173562.90013048,1913949.32772353,43.0,18.0,7.0,41.919296603861426,-87.63773064636118,"(41.91929660386143, -87.63773064636118)",2014-02-03
56096,02/03/2014,Completed,02/03/2014,14-00155679,Sanitation Code Violation,Other,932 W WRIGHTWOOD AVE,60614.0,1169507.08992388,1917462.91170717,43.0,19.0,7.0,41.92902736256345,-87.65252961076239,"(41.92902736256345, -87.65252961076239)",2014-02-03
56097,02/03/2014,Completed,02/03/2014,14-00155699,Sanitation Code Violation,Dumpster not being emptied,2580 N LINCOLN AVE,60614.0,1169303.42437943,1917335.06430567,43.0,19.0,7.0,41.928680978157054,-87.65328173916788,"(41.928680978157054, -87.65328173916788)",2014-02-03
56098,02/03/2014,Completed,02/03/2014,14-00159933,Sanitation Code Violation,Dumpster not being emptied,1101 N DAMEN AVE,60622.0,1162869.02669702,1907344.46480189,1.0,12.0,24.0,41.90140369206793,-87.67720679820452,"(41.90140369206793, -87.67720679820451)",2014-02-03
