,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,date
92247,12/14/2015,Completed,12/21/2015,15-06723820,Abandoned Vehicle Complaint,J754845,Ford,Black,,,2.0,323 E LOWER WACKER DR,60601.0,1178483.25342244,1902488.64057228,42.0,1.0,32.0,,41.88752669573498,-87.61963741497824,"(41.887526695734984, -87.61963741497823)",2015-12-14
94581,12/23/2015,Completed - Dup,12/28/2015,15-06893015,Abandoned Vehicle Complaint,NO PLATES,Ford,White,,,30.0,5650 N SPAULDING AVE,60659.0,1153356.22720412,1937449.76748461,39.0,17.0,13.0,,41.984572616870324,-87.71150595201246,"(41.98457261687033, -87.71150595201247)",2015-12-23
95762,12/22/2015,Completed,03/02/2016,15-06879529,Abandoned Vehicle Complaint,A852744,Bmw,Gray,,,28.0,6818 S EUCLID AVE,60649.0,1190384.20162893,1860151.99352511,5.0,3.0,43.0,,41.77101199825327,-87.57780662043369,"(41.771011998253265, -87.57780662043368)",2015-12-22
113562,12/01/2015,Completed - Dup,12/03/2015,15-06485253,Abandoned Vehicle Complaint,H81-3948,Infiniti/Q45,Black,FVI - Outcome,Create Work Order,15.0,4746 W PETERSON AVE,60646.0,1143541.97890417,1939455.80431641,39.0,17.0,12.0,62.0,41.990011891817275,-87.74784529608766,"(41.99001189181727, -87.74784529608766)",2015-12-01
113563,12/01/2015,Completed - Dup,12/03/2015,15-06485771,Abandoned Vehicle Complaint,H81-3948,Infiniti/Q45,Black,FVI - Outcome,Create Work Order,14.0,4746 W PETERSON AVE,60646.0,1143541.97890417,1939455.80431641,39.0,17.0,12.0,62.0,41.990011891817275,-87.74784529608766,"(41.99001189181727, -87.74784529608766)",2015-12-01
113587,12/04/2015,Completed,12/05/2015,15-06534234,Abandoned Vehicle Complaint,E605015,Chevrolet,White,FVI - Outcome,Vehicle was moved from original address requested,7.0,1007 S INDEPENDENCE BLVD,60624.0,,,24.0,11.0,29.0,,41.8687455342472,-87.7194553121737,"(41.868745534247196, -87.71945531217368)",2015-12-04
113596,12/02/2015,Completed,12/06/2015,15-06507901,Abandoned Vehicle Complaint,451222,Lexus,White,FVI - Outcome,Vehicle was moved from original address requested,20.0,1609 W WARREN BLVD,60612.0,,,27.0,12.0,28.0,,41.88226320530524,-87.66726915505903,"(41.88226320530524, -87.66726915505903)",2015-12-02
113610,12/07/2015,Completed - Dup,12/07/2015,15-06584004,Abandoned Vehicle Complaint,UNKNOWN,Chevrolet,White,FVI - Outcome,Create Work Order,15.0,2733 N NARRAGANSETT AVE,60639.0,1133278.48547134,1917477.43988869,30.0,25.0,19.0,,41.930172975915006,-87.78553149509048,"(41.93017297591501, -87.78553149509048)",2015-12-07
113611,12/07/2015,Completed - Dup,12/07/2015,15-06585256,Abandoned Vehicle Complaint,5J47911,Toyota,Tan,FVI - Outcome,Create Work Order,15.0,5147 N BERNARD ST,60625.0,1152453.29328832,1934004.27258434,39.0,17.0,13.0,,41.975272871502646,-87.71463031983683,"(41.97527287150265, -87.71463031983683)",2015-12-07
113612,12/07/2015,Completed - Dup,12/07/2015,15-06585306,Abandoned Vehicle Complaint,1638716,Chevrolet,White,FVI - Outcome,Create Work Order,20.0,4702 S KILDARE AVE,60632.0,1148485.51007564,1873107.13548621,14.0,8.0,57.0,,41.807629458608716,-87.73106733656094,"(41.80762945860871, -87.73106733656093)",2015-12-07
113613,12/07/2015,Completed - Dup,12/07/2015,15-06585592,Abandoned Vehicle Complaint,473S912,Chevrolet,Black,FVI - Outcome,Create Work Order,30.0,2613 N RUTHERFORD AVE,60707.0,1130976.27011289,1916629.46630254,36.0,25.0,18.0,,41.92768628666634,-87.79399818159271,"(41.927686286666344, -87.79399818159271)",2015-12-07
113614,12/07/2015,Completed - Dup,12/07/2015,15-06586316,Abandoned Vehicle Complaint,A97 3754,Toyota,Silver,FVI - Outcome,Create Work Order,31.0,3916 N KILDARE AVE,60641.0,1146900.09323279,1925681.02176739,45.0,17.0,16.0,,41.95228613946839,-87.73554667087144,"(41.95228613946839, -87.73554667087146)",2015-12-07
113615,12/07/2015,Completed - Dup,12/07/2015,15-06586632,Abandoned Vehicle Complaint,A40 8491,Audi,Silver,,,45.0,5062 W AGATITE AVE,60630.0,1141758.70840812,1929112.01520931,45.0,16.0,15.0,,41.96165408105762,-87.75483380884127,"(41.96165408105762, -87.75483380884127)",2015-12-07
113616,12/06/2015,Completed - Dup,12/07/2015,15-06565109,Abandoned Vehicle Complaint,V131638,Pontiac,Silver,FVI - Outcome,Create Work Order,10.0,7729 S MICHIGAN AVE,60619.0,1178492.50073388,1853794.406805,6.0,6.0,69.0,,41.753768620556016,-87.6212964535887,"(41.753768620556016, -87.62129645358868)",2015-12-06
113617,12/06/2015,Completed - Dup,12/07/2015,15-06568509,Abandoned Vehicle Complaint,HDK859,Ford,Red,FVI - Outcome,Create Work Order,21.0,2202 N MELVINA AVE,60639.0,1134715.32256607,1913986.83002502,36.0,25.0,19.0,,41.92021435433775,-87.78061033356464,"(41.92021435433775, -87.78061033356464)",2015-12-06
113618,12/06/2015,Completed - Dup,12/07/2015,15-06570195,Abandoned Vehicle Complaint,N598896,Suzuki,Red,FVI - Outcome,Create Work Order,15.0,7544 S RHODES AVE,60619.0,1181211.05780565,1855109.50541988,6.0,6.0,69.0,51.0,41.757133980045204,-87.61158125229004,"(41.7571339800452, -87.61158125229004)",2015-12-06
113619,12/06/2015,Completed - Dup,12/07/2015,15-06572193,Abandoned Vehicle Complaint,UNKNOWN,Chevrolet,White,FVI - Outcome,Create Work Order,15.0,2733 N NARRAGANSETT AVE,60639.0,1133278.48547134,1917477.43988869,30.0,25.0,19.0,,41.930172975915006,-87.78553149509048,"(41.93017297591501, -87.78553149509048)",2015-12-06
113620,12/06/2015,Completed - Dup,12/07/2015,15-06572789,Abandoned Vehicle Complaint,1639909,General Motors Corp.,White,FVI - Outcome,Create Work Order,7.0,2427 W CHICAGO AVE,60622.0,1160078.37890857,1905257.7834012,26.0,12.0,24.0,,41.89561995249198,-87.68795839074909,"(41.89561995249198, -87.6879583907491)",2015-12-06
113621,12/06/2015,Completed - Dup,12/07/2015,15-06574923,Abandoned Vehicle Complaint,72042,Jeep/Cherokee,Gray,FVI - Outcome,Create Work Order,30.0,3316 W GEORGE ST,60618.0,1153670.2466036002,1919098.09861421,35.0,14.0,21.0,,41.93395896494161,-87.71070078358048,"(41.93395896494161, -87.71070078358049)",2015-12-06
113622,12/06/2015,Completed - Dup,12/07/2015,15-06579793,Abandoned Vehicle Complaint,K475788,Mercedes,Black,FVI - Outcome,Create Work Order,20.0,7044 N WESTERN AVE,60645.0,1159037.6088163,1946845.32999817,50.0,24.0,2.0,,42.00991983541844,-87.69033948459652,"(42.00991983541844, -87.69033948459652)",2015-12-06
113623,12/05/2015,Completed - Dup,12/07/2015,15-06552854,Abandoned Vehicle Complaint,Z265786,Dodge,Gray,FVI - Outcome,Create Work Order,21.0,8220 S PAULINA ST,60620.0,1166440.22533104,1850191.87358967,21.0,6.0,71.0,,41.74420420646468,-87.66586033802383,"(41.74420420646468, -87.66586033802383)",2015-12-05
113624,12/05/2015,Completed - Dup,12/07/2015,15-06553876,Abandoned Vehicle Complaint,2812KV (TA),(Homemade Trailer),Black,FVI - Outcome,Create Work Order,15.0,6154 W THORNDALE AVE,60646.0,1134189.05208339,1939069.3468823996,45.0,16.0,10.0,,41.989373560236395,-87.7819635475104,"(41.98937356023639, -87.78196354751039)",2015-12-05
113625,12/05/2015,Completed - Dup,12/07/2015,15-06554128,Abandoned Vehicle Complaint,7607336,Nissan,Bronze,FVI - Outcome,Create Work Order,30.0,2621 N MENARD AVE,60639.0,1137273.89878116,1916834.59263043,30.0,25.0,19.0,,41.928217799567896,-87.77085459407901,"(41.928217799567896, -87.77085459407901)",2015-12-05
113626,12/05/2015,Completed - Dup,12/07/2015,15-06554189,Abandoned Vehicle Complaint,7607336,Nissan,Gold,FVI - Outcome,Create Work Order,34.0,2621 N MENARD AVE,60639.0,1137273.89878116,1916834.59263043,30.0,25.0,19.0,,41.928217799567896,-87.77085459407901,"(41.928217799567896, -87.77085459407901)",2015-12-05
113627,12/05/2015,Completed - Dup,12/07/2015,15-06555480,Abandoned Vehicle Complaint,Z407676,Dodge,Maroon,FVI - Outcome,Create Work Order,60.0,732 N LEAVITT ST,60612.0,1161602.57529161,1904971.22282789,1.0,12.0,24.0,29.0,41.89496096906311,-87.68207294648163,"(41.89496096906312, -87.68207294648163)",2015-12-05
113629,12/05/2015,Completed - Dup,12/07/2015,15-06555581,Abandoned Vehicle Complaint,V76 1212,Dodge,Red,FVI - Outcome,Create Work Order,7.0,4209 W 53RD ST,60632.0,1149167.24989156,1869134.60003203,23.0,8.0,62.0,,41.79671664501021,-87.72859480113247,"(41.796716645010214, -87.72859480113247)",2015-12-05
113630,12/05/2015,Completed - Dup,12/07/2015,15-06555584,Abandoned Vehicle Complaint,LB3957,Acura,Silver,FVI - Outcome,Create Work Order,30.0,2307 N SAWYER AVE,60647.0,1154126.87228434,1915148.43540952,32.0,14.0,22.0,,41.92313498275191,-87.70896100212177,"(41.923134982751904, -87.70896100212177)",2015-12-05
113631,12/05/2015,Completed - Dup,12/07/2015,15-06555807,Abandoned Vehicle Complaint,E612086,Jeep - Year Greater 1988,Black,FVI - Outcome,Create Work Order,45.0,1649 E 86TH PL,60617.0,1188760.77659592,1847952.76787162,8.0,4.0,45.0,50.0,41.73774697308193,-87.58326823504187,"(41.73774697308193, -87.58326823504187)",2015-12-05
113632,12/05/2015,Completed - Dup,12/07/2015,15-06556134,Abandoned Vehicle Complaint,NO PLATE,Toyota,Green,FVI - Outcome,Create Work Order,7.0,5240 W PENSACOLA AVE,60641.0,1140636.19589838,1928420.86690904,38.0,16.0,15.0,,41.95977944909935,-87.75901116754541,"(41.95977944909935, -87.75901116754542)",2015-12-05
