,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,date
21950,07/21/2011,Completed,08/08/2011,11-03427142,Abandoned Vehicle Complaint,H737655,Honda,Black,FVI - Outcome,Need Vehicle Tow Report,30.0,501 N MAY ST,60642.0,,,27.0,13.0,24.0,,41.891154139774905,-87.65564440722024,"(41.89115413977491, -87.65564440722024)",2011-07-21
22202,07/28/2011,Completed - Dup,09/22/2011,11-03478314,Abandoned Vehicle Complaint,,,,,,,70 W 125TH ST,60628.0,1178062.92018656,1822079.98510181,9.0,5.0,53.0,,41.6672006454615,-87.62458357759036,"(41.6672006454615, -87.62458357759034)",2011-07-28
22496,07/28/2011,Completed - Dup,09/22/2011,11-03478333,Abandoned Vehicle Complaint,,,,,,,70 W 125TH ST,60628.0,1178062.92018656,1822079.98510181,9.0,5.0,53.0,,41.6672006454615,-87.62458357759036,"(41.6672006454615, -87.62458357759034)",2011-07-28
22642,07/28/2011,Completed - Dup,09/22/2011,11-03478343,Abandoned Vehicle Complaint,,,,,,,70 W 125TH ST,60628.0,1178062.92018656,1822079.98510181,9.0,5.0,53.0,,41.6672006454615,-87.62458357759036,"(41.6672006454615, -87.62458357759034)",2011-07-28
22663,07/28/2011,Completed - Dup,09/22/2011,11-03478360,Abandoned Vehicle Complaint,,,,,,,70 W 125TH ST,60628.0,1178062.92018656,1822079.98510181,9.0,5.0,53.0,,41.6672006454615,-87.62458357759036,"(41.6672006454615, -87.62458357759034)",2011-07-28
22874,07/28/2011,Completed - Dup,09/22/2011,11-03478385,Abandoned Vehicle Complaint,,,,,,,70 W 125TH ST,60628.0,1178062.92018656,1822079.98510181,9.0,5.0,53.0,,41.6672006454615,-87.62458357759036,"(41.6672006454615, -87.62458357759034)",2011-07-28
22895,07/28/2011,Completed - Dup,09/22/2011,11-03478426,Abandoned Vehicle Complaint,,,,,,,70 W 125TH ST,60628.0,1178062.92018656,1822079.98510181,9.0,5.0,53.0,,41.6672006454615,-87.62458357759036,"(41.6672006454615, -87.62458357759034)",2011-07-28
23130,07/28/2011,Completed - Dup,09/22/2011,11-03478459,Abandoned Vehicle Complaint,,,,,,,70 W 125TH ST,60628.0,1178062.92018656,1822079.98510181,9.0,5.0,53.0,,41.6672006454615,-87.62458357759036,"(41.6672006454615, -87.62458357759034)",2011-07-28
23215,07/28/2011,Completed - Dup,09/22/2011,11-03478491,Abandoned Vehicle Complaint,,,,,,,70 W 125TH ST,60628.0,1178062.92018656,1822079.98510181,9.0,5.0,53.0,,41.6672006454615,-87.62458357759036,"(41.6672006454615, -87.62458357759034)",2011-07-28
23426,07/28/2011,Completed - Dup,09/22/2011,11-03478808,Abandoned Vehicle Complaint,,,,,,,70 W 125TH ST,60628.0,1178062.92018656,1822079.98510181,9.0,5.0,53.0,,41.6672006454615,-87.62458357759036,"(41.6672006454615, -87.62458357759034)",2011-07-28
