,CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION,date
58,01/01/2012,Completed - Dup,01/03/2012,12-00001727,Pot Hole in Street,,,,4334 W FULLERTON AVE,60639.0,1146965.47929496,1915601.00239473,31.0,25.0,20.0,,41.92448706337016,-87.73556224606801,"(41.92448706337016, -87.73556224606801)",2012-01-01
59,01/01/2012,Completed - Dup,01/03/2012,12-00001865,Pot Hole in Street,,,,6300 S STONY ISLAND AVE,60637.0,1187956.67960342,1863533.03208694,20.0,3.0,42.0,,41.780525395051626,-87.58660299554252,"(41.780525395051626, -87.58660299554253)",2012-01-01
60,01/01/2012,Completed - Dup,01/03/2012,12-00002564,Pot Hole in Street,,,,4200 W IRVING PARK RD,60641.0,1147690.29003129,1926253.4711131,38.0,17.0,16.0,,41.953705509686166,-87.73255098118055,"(41.953705509686166, -87.73255098118055)",2012-01-01
61,01/01/2012,Completed,01/03/2012,12-00001042,Pot Hole in Street,Dispatch Crew,Completed,0.0,9500 S VANDERPOEL AVE,60643.0,1166279.71639792,1841686.95100643,19.0,22.0,72.0,4.0,41.72110267287218,-87.66668839327974,"(41.72110267287218, -87.66668839327973)",2012-01-01
62,01/01/2012,Completed,01/03/2012,12-00001075,Pot Hole in Street,Dispatch Crew,Pothole Patched,1.0,3502 N LARAMIE AVE,60641.0,1141078.22346884,1922798.48549789,38.0,16.0,15.0,,41.94428117376528,-87.75701420959375,"(41.944281173765276, -87.75701420959375)",2012-01-01
63,01/01/2012,Completed,01/03/2012,12-00002306,Pot Hole in Street,Dispatch Crew,Pothole Patched,9.0,2640 W 105TH ST,60655.0,1160474.12060824,1834907.31019541,19.0,22.0,72.0,,41.70278534051118,-87.68811088531194,"(41.70278534051118, -87.68811088531193)",2012-01-01
64,01/01/2012,Completed,01/03/2012,12-00002308,Pot Hole in Street,Dispatch Crew,WM Water Management General Investigation Transfer Outcome,0.0,2500 W 105TH ST,60655.0,1161567.3610665002,1834932.2103663997,19.0,22.0,72.0,,41.70283144187432,-87.6840607854642,"(41.70283144187432, -87.68406078546418)",2012-01-01
65,01/01/2012,Completed,01/04/2012,12-00001063,Pot Hole in Street,Dispatch Crew,Pothole Patched,1.0,9500 S EGGLESTON AVE,60628.0,1175174.13391565,1841913.11960744,21.0,22.0,73.0,,41.721539945412815,-87.63411078933575,"(41.72153994541281, -87.63411078933575)",2012-01-01
66,01/01/2012,Completed,01/05/2012,12-00000097,Pot Hole in Street,Dispatch Crew,Pothole Patched,4.0,50 E 29TH ST,60616.0,1177296.82470864,1885802.87859423,2.0,21.0,35.0,,41.84208750262738,-87.62485069777479,"(41.842087502627386, -87.62485069777479)",2012-01-01
67,01/01/2012,Completed,01/05/2012,12-00001061,Pot Hole in Street,Dispatch Crew,Pothole Patched,47.0,7700 S COTTAGE GROVE AVE,60619.0,1182897.63732288,1854128.95922172,6.0,6.0,69.0,51.0,41.75483813415661,-87.60543974949016,"(41.754838134156614, -87.60543974949017)",2012-01-01
