,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,date
27,01/01/2012,Completed - Dup,01/18/2012,12-00001809,Abandoned Vehicle Complaint,L67 6679,Mitsubishi,White,FVI - Outcome,Create Work Order,,5458 N MAGNOLIA AVE,60640.0,1166979.37641375,1936391.13059749,48.0,20.0,77.0,,41.98168481888677,-87.6614376314894,"(41.98168481888677, -87.6614376314894)",2012-01-01
28,01/01/2012,Completed,01/18/2012,12-00001808,Abandoned Vehicle Complaint,L676679,Mitsubishi,White,FVI - Outcome,Need Vehicle Tow Report,7.0,5458 N MAGNOLIA AVE,60640.0,,,48.0,20.0,77.0,,41.98168481888677,-87.6614376314894,"(41.98168481888677, -87.6614376314894)",2012-01-01
29,01/01/2012,Completed,01/18/2012,12-00002375,Abandoned Vehicle Complaint,TEMP IL 547N399,Pontiac,Maroon,FVI - Outcome,Vehicle was moved from original address requested,,4340 N ST LOUIS AVE,60618.0,,,33.0,17.0,16.0,60.0,41.960498050626114,-87.71571519370535,"(41.960498050626114, -87.71571519370534)",2012-01-01
30,01/01/2012,Completed,01/24/2012,12-00003060,Abandoned Vehicle Complaint,XGB1994,Dodge,Silver,FVI - Outcome,Vehicle was moved from original address requested,30.0,12645 S SAGINAW AVE,60633.0,,,10.0,4.0,55.0,,41.665119544346794,-87.55790433667556,"(41.665119544346794, -87.55790433667556)",2012-01-01
31,01/01/2012,Completed,01/25/2012,12-00002272,Abandoned Vehicle Complaint,96EY37,Subaru,Green,FVI - Outcome,Vehicle was moved from original address requested,42.0,841 W DICKENS AVE,60614.0,,,43.0,18.0,7.0,,41.91986098033219,-87.65018237804202,"(41.91986098033219, -87.65018237804202)",2012-01-01
32,01/01/2012,Completed,01/27/2012,12-00003033,Abandoned Vehicle Complaint,LL31 5113,Buick,Gold,FVI - Outcome,Vehicle was moved from original address requested,,1625 N CENTRAL PARK AVE,60647.0,,,26.0,14.0,23.0,,41.91075278580954,-87.71642386861902,"(41.91075278580954, -87.71642386861903)",2012-01-01
33,01/01/2012,Completed,01/30/2012,12-00002046,Abandoned Vehicle Complaint,CYA270,Saturn,Green,FVI - Outcome,Return to Owner - Vehicle,30.0,5533 W WINDSOR AVE,60630.0,,,45.0,16.0,15.0,,41.96317932387271,-87.76622011314728,"(41.96317932387271, -87.76622011314728)",2012-01-01
34,01/01/2012,Completed,01/31/2012,12-00002431,Abandoned Vehicle Complaint,L293751,Toyota,Black,FVI - Outcome,Need Vehicle Tow Report,7.0,4434 W ALTGELD ST,60639.0,,,31.0,25.0,20.0,,41.92644685180162,-87.738050330742,"(41.926446851801614, -87.738050330742)",2012-01-01
35,01/01/2012,Completed,02/09/2012,12-00003021,Abandoned Vehicle Complaint,ARW0321,General Motors Corp.,Black,FVI - Outcome,Vehicle was moved from original address requested,7.0,190 E LAKE ST,60601.0,,,42.0,1.0,32.0,,41.88589384730678,-87.62239014744092,"(41.88589384730678, -87.62239014744094)",2012-01-01
36,01/01/2012,Completed,02/09/2012,12-00003022,Abandoned Vehicle Complaint,A930293,Nissan,Blue,FVI - Outcome,Vehicle was moved from original address requested,7.0,190 E LAKE ST,60601.0,,,42.0,1.0,32.0,,41.88589384730678,-87.62239014744092,"(41.88589384730678, -87.62239014744094)",2012-01-01
91,01/02/2012,Completed - Dup,01/03/2012,12-00004102,Abandoned Vehicle Complaint,TEMP   PLATES 109N917,Acura,Blue,FVI - Outcome,Create Work Order,30.0,7208 N WOLCOTT AVE,60626.0,1162291.36219707,1947887.04252147,49.0,24.0,1.0,,42.01286873857557,-87.67834527123489,"(42.01286873857557, -87.67834527123489)",2012-01-02
92,01/02/2012,Completed - Dup,01/03/2012,12-00004462,Abandoned Vehicle Complaint,40145B,Cadillac,White,FVI - Outcome,Create Work Order,120.0,5821 S CAMPBELL AVE,60629.0,1160699.81501215,1865989.13740372,16.0,8.0,63.0,59.0,41.78769661017071,-87.68616499669632,"(41.787696610170705, -87.68616499669632)",2012-01-02
93,01/02/2012,Completed - Dup,01/04/2012,12-00004264,Abandoned Vehicle Complaint,514M947,(Homemade Trailer),Black,FVI - Outcome,Create Work Order,10.0,5615 S NEENAH AVE,60638.0,1133675.57800552,1866605.28628119,23.0,8.0,56.0,,41.78996259611355,-87.7852391259755,"(41.789962596113554, -87.7852391259755)",2012-01-02
94,01/02/2012,Completed - Dup,01/06/2012,12-00003179,Abandoned Vehicle Complaint,7686548,Geo/Metro,White,FVI - Outcome,Create Work Order,,6234 N OAKLEY AVE,60659.0,1159854.95246868,1941342.4428922,50.0,24.0,2.0,,41.995181420514704,-87.68749797273053,"(41.995181420514704, -87.68749797273051)",2012-01-02
95,01/02/2012,Completed - Dup,01/12/2012,12-00003418,Abandoned Vehicle Complaint,G290932,Lincoln,Red,FVI - Outcome,Create Work Order,9.0,7306 S SEELEY AVE,60636.0,1163957.46602159,1856200.97477768,17.0,7.0,67.0,,41.76088062599268,-87.67479261396635,"(41.76088062599268, -87.67479261396635)",2012-01-02
96,01/02/2012,Completed - Dup,01/17/2012,12-00003180,Abandoned Vehicle Complaint,8943620,Bmw,Black,FVI - Outcome,Create Work Order,,6238 N OAKLEY AVE,60659.0,1159854.05246868,1941369.1428922,50.0,24.0,2.0,,41.99529425853164,-87.68750221606386,"(41.99529425853164, -87.68750221606386)",2012-01-02
97,01/02/2012,Completed - Dup,01/18/2012,12-00004361,Abandoned Vehicle Complaint,X600992,Plymouth,Red,FVI - Outcome,Create Work Order,30.0,2210 N KEYSTONE AVE,60639.0,1149021.822618,1914382.03159061,31.0,25.0,20.0,,41.921182321965375,-87.72803676053955,"(41.921182321965375, -87.72803676053954)",2012-01-02
98,01/02/2012,Completed - Dup,01/24/2012,12-00003721,Abandoned Vehicle Complaint,N221065,Chevrolet,Maroon,FVI - Outcome,Create Work Order,42.0,2922 W MONROE ST,60612.0,1156838.43583207,1899564.61727112,2.0,11.0,27.0,,41.88032584896581,-87.69961185922381,"(41.88032584896581, -87.69961185922382)",2012-01-02
99,01/02/2012,Completed - Dup,01/24/2012,12-00004485,Abandoned Vehicle Complaint,187N112,Cadillac,Gray,FVI - Outcome,Create Work Order,90.0,9008 S HOUSTON AVE,60617.0,1198087.3887316003,1845821.27600949,10.0,4.0,46.0,5.0,41.73159715452316,-87.55005101969569,"(41.73159715452316, -87.55005101969569)",2012-01-02
100,01/02/2012,Completed - Dup,01/25/2012,12-00004406,Abandoned Vehicle Complaint,UNKNOWN,Cadillac,Gold,FVI - Outcome,Create Work Order,30.0,4900 W RICE ST,60651.0,1143534.26321725,1905210.59376674,37.0,15.0,25.0,,41.89604089598033,-87.74840319067978,"(41.89604089598033, -87.74840319067978)",2012-01-02
101,01/02/2012,Completed,01/03/2012,12-00004018,Abandoned Vehicle Complaint,DONT KNOW,,White,FVI - Outcome,Vehicle was moved from original address requested,60.0,2915 S PARNELL AVE,60616.0,,,11.0,9.0,60.0,,41.8412824062956,-87.64011948187391,"(41.8412824062956, -87.64011948187392)",2012-01-02
102,01/02/2012,Completed,01/03/2012,12-00004458,Abandoned Vehicle Complaint,9752196,Chevrolet,Burgundy,FVI - Outcome,Vehicle was moved from original address requested,120.0,5821 S CAMPBELL AVE,60629.0,,,16.0,8.0,63.0,59.0,41.78769661017071,-87.68616499669632,"(41.787696610170705, -87.68616499669632)",2012-01-02
103,01/02/2012,Completed,01/04/2012,12-00003982,Abandoned Vehicle Complaint,DMG383,General Motors Corp.,Black,FVI - Outcome,Return to Owner - Vehicle,,257 W 23RD ST,60616.0,,,25.0,21.0,34.0,,41.85083404009677,-87.63417429064337,"(41.85083404009677, -87.63417429064336)",2012-01-02
104,01/02/2012,Completed,01/04/2012,12-00004629,Abandoned Vehicle Complaint,UNK,Toyota,Brown,FVI - Outcome,Vehicle was moved from original address requested,240.0,1624 S LOOMIS ST,60608.0,,,25.0,12.0,31.0,,41.85894009464166,-87.66149485555195,"(41.85894009464166, -87.66149485555196)",2012-01-02
105,01/02/2012,Completed,01/05/2012,12-00003691,Abandoned Vehicle Complaint,L311290,Pontiac,Gray,FVI - Outcome,Return to Owner - Vehicle,22.0,5720 S MEADE AVE,60638.0,,,23.0,8.0,56.0,,41.78816149653818,-87.77448100561634,"(41.78816149653818, -87.77448100561635)",2012-01-02
106,01/02/2012,Completed,01/05/2012,12-00004173,Abandoned Vehicle Complaint,N965424,Ford,Blue,FVI - Outcome,Vehicle was moved from original address requested,14.0,5915 S KOLIN AVE,60629.0,,,13.0,8.0,65.0,,41.785364242581394,-87.7313599143836,"(41.78536424258139, -87.73135991438359)",2012-01-02
107,01/02/2012,Completed,01/05/2012,12-00004388,Abandoned Vehicle Complaint,K689451,Oldsmobile,Green,FVI - Outcome,Vehicle was moved from original address requested,30.0,5918 S KILDARE AVE,60629.0,,,13.0,8.0,65.0,,41.78525950145799,-87.73042631539484,"(41.785259501457986, -87.73042631539484)",2012-01-02
108,01/02/2012,Completed,01/05/2012,12-00004500,Abandoned Vehicle Complaint,X349321,,Green,FVI - Outcome,Vehicle was moved from original address requested,6.0,2431 N LOWELL AVE,60639.0,,,31.0,25.0,20.0,,41.92532420473356,-87.73522302036875,"(41.92532420473356, -87.73522302036875)",2012-01-02
109,01/02/2012,Completed,01/06/2012,12-00003181,Abandoned Vehicle Complaint,3251465,General Motors Corp.,White,FVI - Outcome,Vehicle was moved from original address requested,,6231 N OAKLEY AVE,60659.0,,,50.0,24.0,2.0,,41.99507473802323,-87.6871995579292,"(41.99507473802323, -87.6871995579292)",2012-01-02
110,01/02/2012,Completed,01/06/2012,12-00003787,Abandoned Vehicle Complaint,UNKNOWN,Legacy Unknown,Red,FVI - Outcome,Vehicle was moved from original address requested,21.0,1754 W GRANVILLE AVE,60660.0,,,40.0,24.0,77.0,,41.9944798448351,-87.67403535694629,"(41.9944798448351, -87.67403535694629)",2012-01-02
111,01/02/2012,Completed,01/06/2012,12-00003855,Abandoned Vehicle Complaint,9845009,Chevrolet,Blue,FVI - Outcome,Vehicle was moved from original address requested,14.0,7900 S SACRAMENTO AVE,60652.0,,,18.0,8.0,70.0,,41.749681781827825,-87.69765094794815,"(41.74968178182783, -87.69765094794815)",2012-01-02
112,01/02/2012,Completed,01/10/2012,12-00004641,Abandoned Vehicle Complaint,L689924,Pontiac,Green,FVI - Outcome,Vehicle was moved from original address requested,60.0,4501 S KILPATRICK AVE,60632.0,,,23.0,8.0,56.0,,41.811216211198406,-87.74066188373575,"(41.811216211198406, -87.74066188373575)",2012-01-02
113,01/02/2012,Completed,01/12/2012,12-00003408,Abandoned Vehicle Complaint,SG290932,Lincoln,Red,FVI - Outcome,Vehicle was moved from original address requested,8.0,7306 S SEELEY AVE,60636.0,,,17.0,7.0,67.0,,41.76088062599268,-87.67479261396635,"(41.76088062599268, -87.67479261396635)",2012-01-02
114,01/02/2012,Completed,01/12/2012,12-00003905,Abandoned Vehicle Complaint,L906108,Ford,Blue,FVI - Outcome,Return to Owner - Vehicle,14.0,7201 S WHIPPLE ST,60629.0,,,18.0,8.0,66.0,14.0,41.7625261295299,-87.69894358703793,"(41.7625261295299, -87.69894358703792)",2012-01-02
