,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What is the Nature of this Code Violation?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
18,01/01/2012,Completed,01/02/2012,12-00002663,Sanitation Code Violation,Dumpster not being emptied,4409 N BROADWAY,60640.0,1168671.96569937,1929449.38532426,46.0,23.0,3.0,41.96193690455536,-87.6552499609695,"(41.96193690455536, -87.6552499609695)",2012-01-01
19,01/01/2012,Completed,01/03/2012,12-00001738,Sanitation Code Violation,Garbage in yard,8018 S INGLESIDE AVE,60619.0,1183954.94177443,1852035.79416577,8.0,6.0,44.0,41.749164318698895,-87.60148758217085,"(41.7491643186989, -87.60148758217085)",2012-01-01
20,01/01/2012,Completed,01/03/2012,12-00002286,Sanitation Code Violation,Dumpster not being emptied,2622 W DIVERSEY AVE,60647.0,1158313.0582963002,1918506.20199051,1.0,14.0,21.0,41.9321267563801,-87.6936355459041,"(41.9321267563801, -87.6936355459041)",2012-01-01
21,01/01/2012,Completed,01/03/2012,12-00002428,Sanitation Code Violation,Garbage in yard,3742 N MONTICELLO AVE,60618.0,1151392.33439421,1924634.61398814,39.0,17.0,16.0,41.94908248027055,-87.71890697951035,"(41.94908248027055, -87.71890697951034)",2012-01-01
22,01/01/2012,Completed,01/03/2012,12-00002622,Sanitation Code Violation,Dumpster not being emptied,4712 N WINCHESTER AVE,60640.0,1162565.0184315,1931306.2002251998,47.0,19.0,4.0,41.96716250601053,-87.67765032144663,"(41.967162506010524, -87.67765032144663)",2012-01-01
23,01/01/2012,Completed,01/03/2012,12-00002657,Sanitation Code Violation,Overflowing carts,5240 N GLENWOOD AVE,60640.0,1166036.18287932,1935020.80010444,48.0,20.0,77.0,41.97728189301756,-87.6647807316246,"(41.977281893017555, -87.66478073162459)",2012-01-01
24,01/01/2012,Completed,01/03/2012,12-00002658,Sanitation Code Violation,Dumpster not being emptied,5232 N GLENWOOD AVE,60640.0,1166037.18287932,1934981.70010444,48.0,20.0,77.0,41.977174579948134,-87.66477817639596,"(41.97717457994813, -87.66477817639596)",2012-01-01
25,01/01/2012,Completed,01/03/2012,12-00002711,Sanitation Code Violation,Other,5118 S HOYNE AVE,60609.0,1163226.04270607,1870633.81490814,16.0,9.0,61.0,41.800658533051454,-87.67692618050529,"(41.80065853305145, -87.6769261805053)",2012-01-01
26,01/01/2012,Completed,01/04/2012,12-00002221,Sanitation Code Violation,Garbage in yard,1619 N NATOMA AVE,60707.0,1131837.24507466,1910049.75507342,36.0,25.0,25.0,41.909422073870786,-87.79112850199506,"(41.90942207387079, -87.79112850199506)",2012-01-01
27,01/01/2012,Completed,01/04/2012,12-00002621,Sanitation Code Violation,Dumpster not being emptied,4710 N WINCHESTER AVE,60640.0,1162565.3184315,1931292.7002251998,47.0,19.0,4.0,41.96712545511621,-87.677649598257,"(41.96712545511621, -87.677649598257)",2012-01-01
28,01/01/2012,Completed,01/04/2012,12-00002933,Sanitation Code Violation,Other,4800 N CENTRAL AVE,60630.0,1138134.87586572,1931358.03739002,45.0,16.0,15.0,41.96778264220522,-87.76747668872919,"(41.967782642205215, -87.76747668872918)",2012-01-01
29,01/01/2012,Completed,01/04/2012,12-00003113,Sanitation Code Violation,Other,3128 E 92ND ST,60617.0,1198617.76792552,1844555.58562194,10.0,4.0,46.0,41.72828326367765,-87.54800849909401,"(41.72828326367766, -87.548008499094)",2012-01-01
30,01/01/2012,Completed,01/05/2012,12-00001912,Sanitation Code Violation,Construction Site Cleanliness/Fence,717 W ALDINE AVE,60657.0,1170860.25407923,1922137.75197196,44.0,23.0,6.0,41.94182573113025,-87.64741975122894,"(41.94182573113025, -87.64741975122894)",2012-01-01
31,01/01/2012,Completed,01/05/2012,12-00002989,Sanitation Code Violation,Other,1200 S KOSTNER AVE,60623.0,1147235.23489135,1894340.43039709,24.0,10.0,29.0,41.8660328959206,-87.73496474555701,"(41.86603289592059, -87.734964745557)",2012-01-01
32,01/01/2012,Completed,01/06/2012,12-00002740,Sanitation Code Violation,Other,3202 W CERMAK RD,60623.0,1155345.715686,1889198.71502305,24.0,10.0,30.0,41.851764471106,-87.70532844242386,"(41.851764471106, -87.70532844242386)",2012-01-01
64,01/02/2012,Completed - Dup,01/03/2012,12-00003907,Sanitation Code Violation,,5031 N HARDING AVE,60625.0,1149149.54629554,1933078.55879948,39.0,17.0,14.0,41.97229710656212,-87.72693151491339,"(41.97229710656212, -87.72693151491339)",2012-01-02
65,01/02/2012,Completed - Dup,01/03/2012,12-00004185,Sanitation Code Violation,Dumpster not being emptied,5031 N HARDING AVE,60625.0,1149149.54629554,1933078.55879948,39.0,17.0,14.0,41.97229710656212,-87.72693151491339,"(41.97229710656212, -87.72693151491339)",2012-01-02
66,01/02/2012,Completed,01/03/2012,12-00003155,Sanitation Code Violation,Dog feces in yard,2557 W FULLERTON AVE,60647.0,1158813.62003228,1915861.90998437,1.0,14.0,22.0,41.924860370022344,-87.69186874546374,"(41.92486037002234, -87.69186874546374)",2012-01-02
67,01/02/2012,Completed,01/03/2012,12-00003340,Sanitation Code Violation,Construction Site Cleanliness/Fence,2100 S CALUMET AVE,60616.0,1178836.84132231,1890324.53000538,2.0,1.0,33.0,41.85434998623987,-87.61907623473641,"(41.85434998623987, -87.61907623473641)",2012-01-02
68,01/02/2012,Completed,01/03/2012,12-00003389,Sanitation Code Violation,Garbage in yard,3331 W HUTCHINSON ST,60618.0,1153416.71000684,1928059.74997413,33.0,17.0,16.0,41.95844122410603,-87.71137428867355,"(41.95844122410603, -87.71137428867355)",2012-01-02
69,01/02/2012,Completed,01/03/2012,12-00003735,Sanitation Code Violation,Dumpster not being emptied,5031 N HARDING AVE,60625.0,1149149.54629554,1933078.55879948,39.0,17.0,14.0,41.97229710656212,-87.72693151491339,"(41.97229710656212, -87.72693151491339)",2012-01-02
70,01/02/2012,Completed,01/03/2012,12-00003873,Sanitation Code Violation,Other,5809 S DAMEN AVE,60636.0,1164021.81852739,1866085.33698911,15.0,7.0,67.0,41.788160228573744,-87.6741357124383,"(41.78816022857374, -87.6741357124383)",2012-01-02
71,01/02/2012,Completed,01/03/2012,12-00004080,Sanitation Code Violation,Garbage in alley,3335 W ADAMS ST,60624.0,1154190.05210833,1898877.51760481,28.0,11.0,27.0,41.878347284594064,-87.70931183068103,"(41.878347284594064, -87.70931183068103)",2012-01-02
72,01/02/2012,Completed,01/03/2012,12-00004135,Sanitation Code Violation,,1852 N DAMEN AVE,60647.0,1162732.44352997,1912401.76011434,32.0,14.0,22.0,41.915284141077386,-87.6775664662809,"(41.915284141077386, -87.6775664662809)",2012-01-02
73,01/02/2012,Completed,01/03/2012,12-00004151,Sanitation Code Violation,Dumpster not being emptied,6120 N LINCOLN AVE,60659.0,1153120.54349876,1940763.8993314,50.0,17.0,13.0,41.9933080448164,-87.7121244197006,"(41.9933080448164, -87.71212441970061)",2012-01-02
74,01/02/2012,Completed,01/03/2012,12-00004451,Sanitation Code Violation,Overflowing carts,2804 N NATOMA AVE,60634.0,1131604.04011501,1917912.43627816,36.0,25.0,18.0,41.93100228665368,-87.79180281436012,"(41.93100228665368, -87.79180281436012)",2012-01-02
75,01/02/2012,Completed,01/03/2012,12-00004464,Sanitation Code Violation,Other,3801 W WELLINGTON AVE,60618.0,1150525.20992057,1919672.17459462,30.0,25.0,21.0,41.93548216531003,-87.7222244556571,"(41.93548216531003, -87.7222244556571)",2012-01-02
76,01/02/2012,Completed,01/03/2012,12-00004493,Sanitation Code Violation,Other,4922 N LAWNDALE AVE,60625.0,1150832.876033,1932453.30490479,39.0,17.0,14.0,41.97054850636717,-87.72075801576298,"(41.970548506367166, -87.72075801576297)",2012-01-02
77,01/02/2012,Completed,01/03/2012,12-00004841,Sanitation Code Violation,Garbage in yard,3234 W LELAND AVE,60625.0,1153846.64986882,1931042.55427259,33.0,17.0,14.0,41.96661765459018,-87.7097138504611,"(41.96661765459018, -87.70971385046109)",2012-01-02
78,01/02/2012,Completed,01/03/2012,12-00004893,Sanitation Code Violation,Overflowing carts,2158 W CHICAGO AVE,60622.0,1161869.5137983,1905310.79389212,32.0,13.0,24.0,41.89584405764701,-87.68093491190821,"(41.895844057647004, -87.68093491190821)",2012-01-02
79,01/02/2012,Completed,01/03/2012,12-00005084,Sanitation Code Violation,Garbage in alley,2850 N WOODARD ST,60618.0,1153355.85770399,1918835.66378396,35.0,14.0,21.0,41.933130874619046,-87.71184388844047,"(41.933130874619046, -87.71184388844048)",2012-01-02
80,01/02/2012,Completed,01/04/2012,12-00003381,Sanitation Code Violation,Other,3400 S EMERALD AVE,60616.0,1171856.7224911002,1882339.31648973,11.0,9.0,60.0,41.832594354512636,-87.64493080350857,"(41.832594354512636, -87.64493080350856)",2012-01-02
81,01/02/2012,Completed,01/04/2012,12-00003769,Sanitation Code Violation,Garbage in yard,3814 S EMERALD AVE,60609.0,1171926.89619678,1879585.79527317,11.0,9.0,60.0,41.82503689603398,-87.64475430517136,"(41.82503689603398, -87.64475430517136)",2012-01-02
82,01/02/2012,Completed,01/04/2012,12-00004060,Sanitation Code Violation,Overflowing carts,455 W ROSLYN PL,60614.0,1172785.32716724,1916997.71872509,43.0,23.0,7.0,41.92767879441832,-87.64049702962345,"(41.92767879441832, -87.64049702962345)",2012-01-02
83,01/02/2012,Completed,01/04/2012,12-00004174,Sanitation Code Violation,Garbage in alley,7024 S MERRILL AVE,60649.0,1191762.74851931,1858715.53561629,5.0,3.0,43.0,41.767308276885295,-87.57266077109001,"(41.767308276885295, -87.57266077109)",2012-01-02
84,01/02/2012,Completed,01/04/2012,12-00004371,Sanitation Code Violation,Garbage in yard,1312 S CLAREMONT AVE,60608.0,1160802.51012842,1893946.64170789,25.0,12.0,28.0,41.864682001801455,-87.68516900565784,"(41.86468200180145, -87.68516900565784)",2012-01-02
85,01/02/2012,Completed,01/05/2012,12-00004315,Sanitation Code Violation,Garbage in yard,6141 S EVANS AVE,60637.0,1182277.72012708,1864453.36527323,20.0,3.0,42.0,41.78327835509478,-87.60724939961041,"(41.78327835509478, -87.60724939961041)",2012-01-02
86,01/02/2012,Completed,01/05/2012,12-00004430,Sanitation Code Violation,Garbage in alley,7202 S CAMPBELL AVE,60629.0,1160954.99119782,1856819.25358087,18.0,8.0,66.0,41.76279677114472,-87.68563651685827,"(41.76279677114472, -87.68563651685828)",2012-01-02
87,01/02/2012,Completed,01/09/2012,12-00003618,Sanitation Code Violation,Other,1000 N CROSBY ST,60610.0,1171965.66767973,1906991.28832418,27.0,18.0,8.0,41.90023877999546,-87.64380454489988,"(41.90023877999546, -87.64380454489988)",2012-01-02
88,01/02/2012,Completed,01/09/2012,12-00003916,Sanitation Code Violation,Garbage in yard,5833 N KENNETH AVE,60646.0,1145746.44677819,1938295.88508495,39.0,17.0,12.0,41.98667923517808,-87.73931237585803,"(41.98667923517808, -87.73931237585803)",2012-01-02
89,01/02/2012,Completed,01/10/2012,12-00005079,Sanitation Code Violation,Other,4616 S MOZART ST,60632.0,1158144.02148937,1873921.02677394,14.0,9.0,58.0,41.80978405923751,-87.69547425117668,"(41.80978405923751, -87.69547425117669)",2012-01-02
90,01/02/2012,Completed,01/27/2012,12-00003566,Sanitation Code Violation,Garbage in alley,12254 S WALLACE ST,60628.0,1174524.25651387,1823624.43773275,34.0,5.0,53.0,41.67141439287134,-87.63688713025654,"(41.67141439287134, -87.63688713025653)",2012-01-02
187,01/03/2012,Completed - Dup,01/03/2012,12-00008303,Sanitation Code Violation,Dumpster not being emptied,5031 N HARDING AVE,60625.0,1149149.54629554,1933078.55879948,39.0,17.0,14.0,41.97229710656212,-87.72693151491339,"(41.97229710656212, -87.72693151491339)",2012-01-03
188,01/03/2012,Completed,01/03/2012,12-00005204,Sanitation Code Violation,Garbage in alley,2416 N MASON AVE,60639.0,1136325.56031852,1915442.6357055001,29.0,25.0,19.0,41.924141732890774,-87.77451102245534,"(41.924141732890774, -87.77451102245534)",2012-01-03
189,01/03/2012,Completed,01/04/2012,12-00005382,Sanitation Code Violation,,2128 S FAIRFIELD AVE,60608.0,1158359.07461,1889753.95661054,28.0,10.0,30.0,41.853227107273696,-87.69425343374122,"(41.853227107273696, -87.69425343374122)",2012-01-03
190,01/03/2012,Completed,01/04/2012,12-00005387,Sanitation Code Violation,,2126 S FAIRFIELD AVE,60608.0,1158358.67461,1889767.35661054,28.0,10.0,30.0,41.85326388648549,-87.69425453583675,"(41.853263886485486, -87.69425453583675)",2012-01-03
