Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Location of Trees,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
09/02/2014,Completed,09/02/2014,14-01465741,Tree Trim,,4137 W KAMERLING AVE,60651.0,1148552.74589497,1908668.4875987,37.0,25.0,23.0,41.90532536885311,-87.72975805691428,"(41.905325368853106, -87.72975805691426)",2014-09-02
09/02/2014,Completed,09/02/2014,14-01465751,Tree Trim,,1300 N MAYFIELD AVE,60651.0,1136786.1909110001,1908050.0267196998,29.0,25.0,25.0,41.90384729132886,-87.77299591825256,"(41.90384729132886, -87.77299591825256)",2014-09-02
09/02/2014,Completed,09/02/2014,14-01465752,Tree Trim,,1305 N MAYFIELD AVE,60651.0,1136785.1909110001,1908083.3267197,29.0,25.0,25.0,41.90393868854653,-87.77299879256722,"(41.90393868854653, -87.77299879256722)",2014-09-02
09/02/2014,Completed,09/02/2014,14-01465758,Tree Trim,,1334 N MAYFIELD AVE,60651.0,1136779.090911,1908276.8267197,29.0,25.0,25.0,41.904469785641396,-87.77301655708976,"(41.904469785641396, -87.77301655708976)",2014-09-02
09/02/2014,Completed,09/02/2014,14-01465759,Tree Trim,,1321 N MAYFIELD AVE,60651.0,1136781.790911,1908190.1267197,29.0,25.0,25.0,41.90423182180752,-87.77300871932613,"(41.90423182180752, -87.77300871932614)",2014-09-02
09/02/2014,Completed,09/02/2014,14-01465760,Tree Trim,,1359 N MAYFIELD AVE,60651.0,1136773.88342368,1908443.49082283,29.0,25.0,25.0,41.90492722570279,-87.77303168720849,"(41.904927225702785, -87.77303168720849)",2014-09-02
09/02/2014,Completed,09/02/2014,14-01465763,Tree Trim,,1358 N MONITOR AVE,60651.0,1137103.85042934,1908444.68460595,29.0,25.0,25.0,41.90492458098724,-87.7718195696824,"(41.90492458098724, -87.7718195696824)",2014-09-02
09/02/2014,Completed,09/02/2014,14-01465764,Tree Trim,,5658 W HIRSCH ST,60651.0,1138287.14928668,1908748.18097416,29.0,25.0,25.0,41.9057360741825,-87.76746553117736,"(41.9057360741825, -87.76746553117738)",2014-09-02
09/02/2014,Completed,09/02/2014,14-01465765,Tree Trim,,5643 W HIRSCH ST,60651.0,1138361.14928668,1908750.08097416,29.0,25.0,25.0,41.90573994814239,-87.7671936529978,"(41.90573994814239, -87.76719365299779)",2014-09-02
09/02/2014,Completed,09/02/2014,14-01465766,Tree Trim,,1357 N PARKSIDE AVE,60651.0,1138424.44928668,1908472.08097416,29.0,25.0,25.0,41.904975936316475,-87.76696786873998,"(41.904975936316475, -87.76696786873998)",2014-09-02
09/02/2014,Completed,09/02/2014,14-01465767,Tree Trim,,1457 N PARKSIDE AVE,60651.0,1138402.7472293002,1909130.60728805,29.0,25.0,25.0,41.90678340415264,-87.76703161869095,"(41.90678340415264, -87.76703161869096)",2014-09-02
09/02/2014,Completed,09/02/2014,14-01465770,Tree Trim,,2851 N SEMINARY AVE,60657.0,1168460.50548019,1919180.26618849,44.0,19.0,6.0,41.93376260683513,-87.65632562647555,"(41.93376260683513, -87.65632562647554)",2014-09-02
09/02/2014,Completed,09/02/2014,14-01465772,Tree Trim,,2848 N SEMINARY AVE,60657.0,1168461.00548019,1919165.46618849,44.0,19.0,6.0,41.93372198408818,-87.65632421850012,"(41.93372198408818, -87.65632421850012)",2014-09-02
09/02/2014,Completed,09/02/2014,14-01465776,Tree Trim,,2850 N SEMINARY AVE,60657.0,1168460.70548019,1919175.36618849,44.0,19.0,6.0,41.93374915666549,-87.65632503368502,"(41.933749156665485, -87.65632503368502)",2014-09-02
09/02/2014,Completed,09/02/2014,14-01465779,Tree Trim,,2801 N SEMINARY AVE,60657.0,1168474.70001559,1918766.54829018,44.0,19.0,6.0,41.932627037315,-87.65628546902376,"(41.932627037315, -87.65628546902377)",2014-09-02
