Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Location of Trees,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
06/02/2014,Completed,06/02/2014,14-00827493,Tree Trim,,6347 S WOOD ST,60636.0,1165432.10280352,1862587.27030216,15.0,7.0,67.0,41.77853129979186,-87.6690638215946,"(41.77853129979186, -87.66906382159459)",2014-06-02
06/02/2014,Completed,06/02/2014,14-00827498,Tree Trim,,6337 S HONORE ST,60636.0,1165102.44618492,1862644.72569224,15.0,7.0,67.0,41.77869594641947,-87.67027074228123,"(41.77869594641947, -87.67027074228122)",2014-06-02
06/02/2014,Completed,06/02/2014,14-00827566,Tree Trim,,2600 N LONG AVE,60639.0,1139939.28209801,1916763.6307218003,30.0,25.0,19.0,41.92770129264946,-87.76120015565412,"(41.92770129264946, -87.76120015565412)",2014-06-02
06/02/2014,Completed,06/02/2014,14-00827574,Tree Trim,,2558 N LONG AVE,60639.0,1139945.69761392,1916570.87998012,30.0,25.0,19.0,41.92717224670632,-87.76118130703993,"(41.92717224670632, -87.76118130703993)",2014-06-02
06/02/2014,Completed,06/02/2014,14-00827575,Tree Trim,,2528 N LONG AVE,60639.0,1139950.39761392,1916427.47998012,30.0,25.0,19.0,41.92677865581047,-87.76116755245596,"(41.92677865581047, -87.76116755245596)",2014-06-02
06/02/2014,Completed,06/02/2014,14-00827577,Tree Trim,,2526 N LONG AVE,60639.0,1139951.29761392,1916403.97998012,30.0,25.0,19.0,41.92671415283143,-87.76116482152706,"(41.92671415283143, -87.76116482152707)",2014-06-02
06/02/2014,Completed,06/02/2014,14-00826746,Tree Trim,,8335 S YATES BLVD,60617.0,1193624.64429437,1850172.12066755,7.0,4.0,46.0,41.74381908413637,-87.56611553207233,"(41.74381908413637, -87.56611553207233)",2014-06-02
06/02/2014,Completed,06/02/2014,14-00826750,Tree Trim,,8331 S YATES BLVD,60617.0,1193624.04429437,1850198.92066755,7.0,4.0,46.0,41.74389264028352,-87.5661168549764,"(41.74389264028352, -87.56611685497641)",2014-06-02
06/02/2014,Completed,06/02/2014,14-00826769,Tree Trim,,2401 E 100TH ST,60617.0,1193820.66293277,1839128.66353329,7.0,4.0,51.0,41.713510028759615,-87.56575814690675,"(41.713510028759615, -87.56575814690673)",2014-06-02
06/02/2014,Completed,06/02/2014,14-00826822,Tree Trim,,2500 E 92ND ST,60617.0,1194437.02169447,1844449.65758099,7.0,4.0,48.0,41.7280962359651,-87.56332656434662,"(41.72809623596509, -87.56332656434662)",2014-06-02
06/02/2014,Completed,06/02/2014,14-00826827,Tree Trim,,2436 E 93RD ST,60617.0,1194146.43171289,1843776.30771481,7.0,4.0,48.0,41.726255630656226,-87.56441306313118,"(41.72625563065623, -87.56441306313118)",2014-06-02
06/02/2014,Completed,06/02/2014,14-00826858,Tree Trim,,2548 E 93RD ST,60617.0,1194871.68557639,1843794.85048081,7.0,4.0,48.0,41.72628870554485,-87.56175584046194,"(41.72628870554485, -87.56175584046194)",2014-06-02
