,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
89222,06/01/2014,Completed - Dup,06/01/2014,14-00820292,Alley Light Out,11655 S LOOMIS ST,60643.0,1169092.94490702,1827459.387228,34.0,5.0,53.0,41.68205688960901,-87.65665535943417,"(41.68205688960901, -87.65665535943417)",2014-06-01
89252,06/02/2014,Completed - Dup,06/02/2014,14-00823369,Alley Light Out,8828 S BENNETT AVE,60617.0,1190385.45158994,1846814.0809255,8.0,4.0,48.0,41.734682943521264,-87.57809198050501,"(41.734682943521264, -87.57809198050502)",2014-06-02
89253,06/02/2014,Completed - Dup,06/02/2014,14-00823996,Alley Light Out,309 E 90TH PL,60619.0,1179715.93350178,1845036.45961615,6.0,6.0,44.0,41.73005520754985,-87.61723423977413,"(41.73005520754985, -87.61723423977412)",2014-06-02
89254,06/02/2014,Completed - Dup,06/02/2014,14-00825799,Alley Light Out,8247 S WASHTENAW AVE,60652.0,1159808.0075883998,1849836.00480353,18.0,8.0,70.0,41.743657288717095,-87.69003180612043,"(41.74365728871709, -87.69003180612043)",2014-06-02
89255,06/02/2014,Completed - Dup,06/02/2014,14-00825919,Alley Light Out,2024 E 75TH ST,60649.0,1191100.27920001,1855641.02738582,5.0,3.0,43.0,41.75888762822727,-87.57518828181509,"(41.758887628227264, -87.57518828181509)",2014-06-02
89256,06/02/2014,Completed - Dup,06/02/2014,14-00826189,Alley Light Out,4512 S LAWLER AVE,60638.0,1143450.12950865,1874249.78197854,23.0,8.0,56.0,41.81097284458632,-87.74936176495018,"(41.810972844586324, -87.74936176495018)",2014-06-02
89257,06/02/2014,Completed - Dup,06/02/2014,14-00827528,Alley Light Out,4113 W OAKDALE AVE,60641.0,1148450.41742707,1919296.79022695,31.0,25.0,21.0,41.93449240848687,-87.72985921035735,"(41.93449240848687, -87.72985921035735)",2014-06-02
89258,06/02/2014,Completed - Dup,06/02/2014,14-00827896,Alley Light Out,9138 S HALSTED ST,60620.0,1172580.86677384,1844253.27416632,21.0,22.0,73.0,41.72806595855521,-87.64339504502044,"(41.72806595855521, -87.64339504502044)",2014-06-02
89259,06/02/2014,Completed,06/02/2014,14-00823750,Alley Light Out,2703 W HARRISON ST,60612.0,1158439.94687397,1897257.39290941,2.0,11.0,27.0,41.87381565359864,-87.69375143179974,"(41.87381565359864, -87.69375143179974)",2014-06-02
89260,06/02/2014,Completed,06/02/2014,14-00823943,Alley Light Out,10901 S AVENUE G,60617.0,1203185.98621376,1833289.65720433,10.0,4.0,52.0,41.697253103503186,-87.53165887631039,"(41.69725310350319, -87.53165887631039)",2014-06-02
