,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
80982,12/01/2013,Completed - Dup,12/02/2013,13-01790520,Alley Light Out,848 N CAMPBELL AVE,60622.0,1159579.69130659,1905671.87999074,1.0,12.0,24.0,41.89688237977254,-87.68933498422234,"(41.89688237977254, -87.68933498422234)",2013-12-01
80983,12/01/2013,Completed,12/02/2013,13-01789508,Alley Light Out,4434 N MONITOR AVE,60630.0,1136547.01189534,1928891.8906681999,38.0,16.0,15.0,41.96104393243935,-87.77337448112928,"(41.961043932439345, -87.77337448112928)",2013-12-01
80984,12/01/2013,Completed,12/02/2013,13-01790776,Alley Light Out,12532 S PRINCETON AVE,60628.0,1176557.56088584,1821834.79820478,9.0,5.0,53.0,41.66645800066132,-87.62949881640851,"(41.666458000661315, -87.62949881640851)",2013-12-01
80985,12/02/2013,Completed - Dup,12/02/2013,13-01790799,Alley Light Out,9545 S CLYDE AVE,60617.0,1192175.66269688,1841985.29012022,7.0,4.0,51.0,41.72138898408567,-87.57169007194807,"(41.72138898408567, -87.57169007194808)",2013-12-02
80986,12/02/2013,Completed - Dup,12/02/2013,13-01791939,Alley Light Out,4450 N MAPLEWOOD AVE,60625.0,1158582.60010015,1929135.61692037,47.0,19.0,4.0,41.96128900594903,-87.69235289992857,"(41.96128900594902, -87.69235289992857)",2013-12-02
80987,12/02/2013,Completed - Dup,12/02/2013,13-01791983,Alley Light Out,12507 S PRINCETON AVE,60628.0,1176551.36088584,1822001.09820478,9.0,5.0,53.0,41.66691449352472,-87.62951653610345,"(41.66691449352472, -87.62951653610345)",2013-12-02
80988,12/02/2013,Completed - Dup,12/02/2013,13-01793891,Alley Light Out,13126 S ST LAWRENCE AVE,60827.0,1182580.93428771,1818375.85949991,9.0,5.0,54.0,41.6568290493805,-87.60756188932673,"(41.6568290493805, -87.60756188932672)",2013-12-02
80989,12/02/2013,Completed - Dup,12/02/2013,13-01794363,Alley Light Out,10210 S BENSLEY AVE,60617.0,1194498.18509294,1837721.21177577,10.0,4.0,51.0,41.7096312417624,-87.56332295966493,"(41.7096312417624, -87.56332295966494)",2013-12-02
80990,12/02/2013,Completed - Dup,12/02/2013,13-01795423,Alley Light Out,8545 S ESCANABA AVE,60617.0,1196967.64730575,1848869.18581092,10.0,4.0,46.0,41.740161286841,-87.55390998925517,"(41.740161286841, -87.55390998925517)",2013-12-02
80991,12/02/2013,Completed - Dup,12/02/2013,13-01795889,Alley Light Out,1313 N BELL AVE,60622.0,1161166.88000526,1908694.3594932,1.0,14.0,24.0,41.9051434616684,-87.68342138903988,"(41.90514346166841, -87.68342138903988)",2013-12-02
80992,12/02/2013,Completed - Dup,12/02/2013,13-01796060,Alley Light Out,5212 S LOREL AVE,60638.0,1141577.54968448,1869548.92760302,23.0,8.0,56.0,41.79810764840721,-87.75634609996634,"(41.79810764840721, -87.75634609996634)",2013-12-02
80993,12/02/2013,Completed - Dup,12/02/2013,13-01796129,Alley Light Out,6144 S KILBOURN AVE,60629.0,1147426.05149505,1863482.76599821,13.0,8.0,65.0,41.78135140752281,-87.73505306143579,"(41.78135140752281, -87.7350530614358)",2013-12-02
80994,12/02/2013,Completed - Dup,12/02/2013,13-01796332,Alley Light Out,4521 W MONTANA ST,60639.0,1145839.50507574,1915939.65769408,31.0,25.0,20.0,41.9253301509722,-87.7395398526948,"(41.9253301509722, -87.73953985269479)",2013-12-02
80995,12/02/2013,Completed,12/02/2013,13-01791447,Alley Light Out,3044 E 97TH ST,60617.0,1198247.90099006,1841218.77022664,10.0,4.0,51.0,41.71913601587231,-87.54947466549173,"(41.71913601587231, -87.54947466549173)",2013-12-02
80996,12/02/2013,Completed,12/02/2013,13-01796071,Alley Light Out,10810 S CENTRAL PARK AVE,60655.0,1154270.12428745,1832687.12008085,19.0,22.0,74.0,41.69670947777988,-87.71077761725176,"(41.696709477779876, -87.71077761725175)",2013-12-02
81117,12/01/2013,Completed - Dup,12/03/2013,13-01790432,Alley Light Out,1416 N LOCKWOOD AVE,60651.0,1140767.66900929,1908911.00601078,37.0,25.0,25.0,41.90613762104624,-87.7583495736582,"(41.90613762104624, -87.75834957365821)",2013-12-01
81118,12/01/2013,Completed - Dup,12/03/2013,13-01790709,Alley Light Out,4448 N MAPLEWOOD AVE,60625.0,1158572.80010015,1929458.21692037,47.0,19.0,4.0,41.96217443912654,-87.69238005820984,"(41.96217443912654, -87.69238005820984)",2013-12-01
