,CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION,date
283416,08/01/2014,Completed,08/01/2014,14-01247876,Pothole in Street,Final Outcome,Pothole Patched,25.0,5499 W FERDINAND ST,60644.0,1139453.66102334,1902612.0799887,28.0,15.0,25.0,,41.88876753445693,-87.76318382528504,"(41.88876753445693, -87.76318382528503)",2014-08-01
283417,08/01/2014,Completed,08/01/2014,14-01247885,Pothole in Street,Final Outcome,Pothole Patched,25.0,5400 W FERDINAND ST,60644.0,1140246.14221511,1902625.78657962,37.0,15.0,25.0,,41.88900845406193,-87.76056662598681,"(41.88900845406193, -87.7605666259868)",2014-08-01
283418,08/01/2014,Completed,08/01/2014,14-01248321,Pothole in Street,Final Outcome,Pothole Patched,4.0,5553 W DRUMMOND PL,60639.0,1138902.19571486,1917068.35990443,30.0,25.0,19.0,,41.928436621807215,-87.76578901672808,"(41.92843662180721, -87.76578901672808)",2014-08-01
283419,08/01/2014,Completed,08/01/2014,14-01250398,Pothole in Street,Final Outcome,Pothole Patched,12.0,3400 W PARKER AVE,60647.0,1153244.17997805,1918082.49999049,35.0,14.0,22.0,,41.931174474418064,-87.7123996373154,"(41.931174474418064, -87.7123996373154)",2014-08-01
283420,08/01/2014,Completed,08/01/2014,14-01250427,Pothole in Street,Final Outcome,Pothole Patched,16.0,2700 N KIMBALL AVE,60647.0,1153253.23276761,1917751.52879153,35.0,14.0,22.0,,41.93020096133654,-87.71239818998713,"(41.93020096133654, -87.71239818998713)",2014-08-01
283421,08/01/2014,Completed,08/01/2014,14-01250466,Pothole in Street,Final Outcome,Pothole Patched,7.0,3415 W SCHUBERT AVE,60647.0,1153152.23276761,1917748.62879153,35.0,14.0,22.0,,41.930041643093375,-87.712902930398,"(41.930041643093375, -87.71290293039802)",2014-08-01
283422,08/01/2014,Completed,08/01/2014,14-01250487,Pothole in Street,Final Outcome,Pothole Patched,21.0,2701 N ST LOUIS AVE,60647.0,1152586.38182711,1917743.70021597,35.0,14.0,22.0,,41.930166534842186,-87.71455428960806,"(41.930166534842186, -87.71455428960806)",2014-08-01
283423,08/01/2014,Completed,08/01/2014,14-01250574,Pothole in Street,Final Outcome,Pothole Patched,22.0,800 S KILBOURN AVE,60624.0,1146455.64577021,1895945.84148333,24.0,11.0,26.0,,41.87040589572162,-87.73793096883425,"(41.87040589572162, -87.73793096883425)",2014-08-01
283424,08/01/2014,Completed,08/01/2014,14-01251025,Pothole in Street,Final Outcome,Pothole Patched,35.0,6000 S LAFLIN ST,60636.0,1167360.59301954,1864946.18883006,15.0,7.0,67.0,,41.78487109286303,-87.66207155162985,"(41.78487109286303, -87.66207155162985)",2014-08-01
283425,08/01/2014,Completed,08/01/2014,14-01251573,Pothole in Street,Final Outcome,Pothole Patched,27.0,6023 S WHIPPLE ST,60629.0,1157081.22003159,1864539.75661309,16.0,8.0,66.0,,41.78377484076451,-87.69947221690832,"(41.78377484076451, -87.69947221690833)",2014-08-01
283426,08/01/2014,Completed,08/01/2014,14-01251648,Pothole in Street,Final Outcome,Pothole Patched,13.0,1357 N AUSTIN BLVD,60651.0,1136114.02588577,1908410.1996083,29.0,25.0,25.0,,41.90548096392929,-87.77533052750303,"(41.9054809639293, -87.77533052750303)",2014-08-01
283427,08/01/2014,Completed,08/01/2014,14-01251672,Pothole in Street,Final Outcome,Pothole Patched,2.0,1355 N MASON AVE,60651.0,1136444.73721887,1908408.43716777,29.0,25.0,25.0,,41.905441874375846,-87.77411391896659,"(41.90544187437584, -87.77411391896659)",2014-08-01
283428,08/01/2014,Completed,08/01/2014,14-01251698,Pothole in Street,Final Outcome,Pothole Patched,4.0,1346 N MASON AVE,60651.0,1136446.57887112,1908348.37297179,29.0,25.0,25.0,,41.905211857477774,-87.7744008427751,"(41.905211857477774, -87.7744008427751)",2014-08-01
283599,08/02/2014,Completed,08/02/2014,14-01255121,Pothole in Street,Final Outcome,Pothole Patched,12.0,5300 N PLAINFIELD AVE,60656.0,1120087.08200109,1934153.56333195,41.0,16.0,10.0,,41.97581349225593,-87.83389663108856,"(41.97581349225593, -87.83389663108856)",2014-08-02
283600,08/02/2014,Completed,08/02/2014,14-01255403,Pothole in Street,Final Outcome,Pothole Patched,21.0,4900 S LAWNDALE AVE,60632.0,1152533.54292022,1871884.84007788,14.0,8.0,57.0,39.0,41.804247941584244,-87.71625129737959,"(41.80424794158424, -87.71625129737959)",2014-08-02
283601,08/02/2014,Completed,08/02/2014,14-01255432,Pothole in Street,Final Outcome,Pothole Patched,38.0,4901 S LAWNDALE AVE,60632.0,1152533.84292022,1871874.44007788,14.0,8.0,57.0,39.0,41.804253090094036,-87.71595796486234,"(41.80425309009404, -87.71595796486235)",2014-08-02
283602,08/02/2014,Completed,08/02/2014,14-01255455,Pothole in Street,Final Outcome,Street Resurfaced,0.0,8641 S KEDVALE AVE,60652.0,1150255.26349308,1846927.00212905,18.0,8.0,70.0,,41.73535851381889,-87.72494481033506,"(41.73535851381889, -87.72494481033506)",2014-08-02
283603,08/02/2014,Completed,08/02/2014,14-01255473,Pothole in Street,Final Outcome,Pothole Patched,46.0,5001 S LAWNDALE AVE,60632.0,1152551.71162082,1871212.46999588,14.0,8.0,62.0,,41.80239316816963,-87.71590843561295,"(41.80239316816963, -87.71590843561293)",2014-08-02
283604,08/02/2014,Completed,08/02/2014,14-01255527,Pothole in Street,Final Outcome,Pothole Patched,5.0,1700 W 99TH ST,60643.0,1166627.12969192,1839051.69247116,19.0,22.0,72.0,64.0,41.71402917841122,-87.66544997731911,"(41.714029178411224, -87.66544997731911)",2014-08-02
283605,08/02/2014,Completed,08/02/2014,14-01255559,Pothole in Street,Final Outcome,Pothole Patched,1.0,1200 W 99TH ST,60643.0,1170067.35202505,1839141.73719317,21.0,22.0,73.0,,41.71420377676159,-87.65276262909931,"(41.714203776761586, -87.65276262909931)",2014-08-02
283606,08/02/2014,Completed,08/02/2014,14-01255561,Pothole in Street,Final Outcome,Pothole Patched,12.0,1825 W 91ST ST,60620.0,1165646.28839692,1844278.61261864,19.0,22.0,72.0,,41.72821467539328,-87.66884802041511,"(41.728214675393275, -87.66884802041511)",2014-08-02
283607,08/02/2014,Completed,08/02/2014,14-01255565,Pothole in Street,Final Outcome,Pothole Patched,23.0,2000 W 92ND ST,60643.0,1164519.35791287,1843635.43522798,19.0,22.0,72.0,,41.72665270943916,-87.67302663372192,"(41.72665270943916, -87.67302663372192)",2014-08-02
283608,08/02/2014,Completed,08/02/2014,14-01255672,Pothole in Street,Final Outcome,Pothole Patched,20.0,1900 W 57TH ST,60636.0,1164660.93860938,1866870.70442813,15.0,7.0,67.0,,41.790410816800254,-87.67183353716283,"(41.79041081680025, -87.67183353716281)",2014-08-02
283609,08/02/2014,Completed,08/02/2014,14-01255679,Pothole in Street,Final Outcome,Pothole Patched,5.0,1840 W 57TH ST,60636.0,1164952.73766572,1866877.72632324,15.0,7.0,67.0,,41.7904229762611,-87.67095476320296,"(41.7904229762611, -87.67095476320296)",2014-08-02
283610,08/02/2014,Completed,08/02/2014,14-01255692,Pothole in Street,Final Outcome,Pothole Patched,10.0,10600 S DOTY AVE,60628.0,1186875.32029035,1834828.56279735,10.0,5.0,51.0,,41.701872878322405,-87.59151963330969,"(41.701872878322405, -87.59151963330969)",2014-08-02
283611,08/02/2014,Completed,08/02/2014,14-01255695,Pothole in Street,Final Outcome,Pothole Patched,2.0,10700 S DOTY AVE,60628.0,1186489.70810271,1834293.04002418,10.0,5.0,51.0,,41.70039476545203,-87.59443039348447,"(41.70039476545203, -87.59443039348447)",2014-08-02
283612,08/02/2014,Completed,08/02/2014,14-01255696,Pothole in Street,Final Outcome,Pothole Patched,31.0,6200 S PRAIRIE AVE,60637.0,1179104.93629436,1863937.9659854,20.0,3.0,40.0,,41.78184727000865,-87.61904202968132,"(41.78184727000865, -87.61904202968131)",2014-08-02
283613,08/02/2014,Completed,08/02/2014,14-01255742,Pothole in Street,Final Outcome,Pothole Patched,15.0,8200 S ARTESIAN AVE,60652.0,1161454.82727672,1850078.23608992,18.0,8.0,70.0,,41.74421183633784,-87.6841360405992,"(41.74421183633784, -87.68413604059918)",2014-08-02
283614,08/02/2014,Completed,08/02/2014,14-01255746,Pothole in Street,Final Outcome,Pothole Patched,56.0,8500 S WINCHESTER AVE,60620.0,1164832.12647088,1848292.63856672,18.0,6.0,71.0,,41.739227545307344,-87.67181417709033,"(41.739227545307344, -87.67181417709031)",2014-08-02
283615,08/01/2014,Completed,08/02/2014,14-01247076,Pothole in Street,Final Outcome,Pothole Patched,20.0,4047 W 40TH ST,60632.0,1149938.37568948,1877342.52580762,14.0,8.0,57.0,,41.819225528657434,-87.72594758820847,"(41.819225528657434, -87.72594758820847)",2014-08-01
283616,08/01/2014,Completed,08/02/2014,14-01249237,Pothole in Street,Final Outcome,Street Resurfaced,0.0,5000 W THOMAS ST,60651.0,1142828.52519862,1906858.6437226,37.0,15.0,25.0,,41.90057673888758,-87.75089345057322,"(41.90057673888758, -87.75089345057322)",2014-08-01
283617,08/01/2014,Completed,08/02/2014,14-01249680,Pothole in Street,Final Outcome,Completed Upon Arrival,0.0,1400 S LOOMIS ST,60608.0,1167262.03096688,1893513.65827313,2.0,12.0,28.0,,41.86330992102379,-87.66161458280007,"(41.86330992102379, -87.66161458280006)",2014-08-01
283618,08/01/2014,Completed - Dup,08/02/2014,14-01246681,Pothole in Street,,,,127 E 104TH ST,60628.0,1179042.43012278,1836044.51362681,9.0,5.0,49.0,41.0,41.70529541066508,-87.6193845681531,"(41.70529541066508, -87.6193845681531)",2014-08-01
283619,08/01/2014,Completed - Dup,08/02/2014,14-01247062,Pothole in Street,,,,4100 W 40TH ST,60632.0,1149719.23671955,1877338.87172466,14.0,8.0,57.0,,41.819439125469316,-87.7263873759189,"(41.81943912546931, -87.7263873759189)",2014-08-01
283620,08/01/2014,Completed - Dup,08/02/2014,14-01247063,Pothole in Street,,,,4113 W 40TH ST,60632.0,1149648.93671955,1877337.17172466,14.0,8.0,57.0,,41.81921340252653,-87.72686395014132,"(41.81921340252653, -87.72686395014132)",2014-08-01
283621,08/01/2014,Completed - Dup,08/02/2014,14-01247064,Pothole in Street,,,,4122 W 40TH ST,60632.0,1149600.33671955,1877335.87172466,14.0,8.0,57.0,,41.81942682356949,-87.72727144926617,"(41.819426823569486, -87.72727144926617)",2014-08-01
283622,08/01/2014,Completed - Dup,08/02/2014,14-01247079,Pothole in Street,,,,4047 S KILDARE BLVD,60632.0,1148313.31327371,1877277.07587635,14.0,8.0,57.0,,41.81915043746655,-87.73132001531413,"(41.81915043746655, -87.73132001531413)",2014-08-01
283623,08/01/2014,Completed - Dup,08/02/2014,14-01247095,Pothole in Street,,,,4122 W 40TH ST,60632.0,1149600.33671955,1877335.87172466,14.0,8.0,57.0,,41.81942682356949,-87.72727144926617,"(41.819426823569486, -87.72727144926617)",2014-08-01
283624,08/01/2014,Completed - Dup,08/02/2014,14-01247253,Pothole in Street,,,,439 W 61ST PL,60621.0,1174417.6517789,1864157.67012332,20.0,7.0,68.0,,41.78252632713868,-87.6366700915728,"(41.78252632713869, -87.6366700915728)",2014-08-01
283625,08/01/2014,Completed - Dup,08/02/2014,14-01249671,Pothole in Street,,,,1500 S LOOMIS ST,60608.0,1167280.75377384,1892848.81338891,2.0,12.0,28.0,,41.86149697002831,-87.66156478776165,"(41.861496970028305, -87.66156478776165)",2014-08-01
283626,08/01/2014,Completed - Dup,08/02/2014,14-01251715,Pothole in Street,,,,9311 S JUSTINE ST,60620.0,1167636.90851473,1842977.11496751,21.0,22.0,73.0,,41.72450176330488,-87.66139222877159,"(41.72450176330488, -87.66139222877159)",2014-08-01
283627,08/01/2014,Completed - Dup,08/02/2014,14-01253796,Pothole in Street,,,,5600 S CALIFORNIA AVE,60629.0,1158663.42022833,1867397.03312444,16.0,8.0,63.0,,41.79177711100048,-87.69389104557709,"(41.79177711100048, -87.69389104557708)",2014-08-01
285177,08/04/2014,Completed - Dup,08/04/2014,14-01260461,Pothole in Street,,,,2855 N NARRAGANSETT AVE,60634.0,1133255.97191387,1918293.22008847,29.0,25.0,19.0,,41.932629394897596,-87.78559642651241,"(41.9326293948976, -87.78559642651241)",2014-08-04
285178,08/04/2014,Completed - Dup,08/04/2014,14-01262514,Pothole in Street,,,,6200 W FLETCHER ST,60634.0,1134516.62229537,1920288.39266963,36.0,25.0,19.0,,41.937579233935296,-87.78116736529076,"(41.9375792339353, -87.78116736529076)",2014-08-04
285179,08/04/2014,Completed - Dup,08/04/2014,14-01263865,Pothole in Street,,,,6218 W FLETCHER ST,60634.0,1134396.52229537,1920285.49266963,36.0,25.0,19.0,,41.937569980221994,-87.78184512113579,"(41.93756998022199, -87.7818451211358)",2014-08-04
285180,08/04/2014,Completed,08/04/2014,14-01259850,Pothole in Street,Final Outcome,Pothole Patched,46.0,5001 S LAWNDALE AVE,60632.0,1152551.71162082,1871212.46999588,14.0,8.0,62.0,,41.80239316816963,-87.71590843561295,"(41.80239316816963, -87.71590843561293)",2014-08-04
285181,08/04/2014,Completed,08/04/2014,14-01261075,Pothole in Street,Final Outcome,Pothole Patched,15.0,5543 W BYRON ST,60641.0,1138699.16106682,1925372.97008054,38.0,16.0,15.0,,41.951233043666576,-87.76620387602932,"(41.951233043666576, -87.76620387602931)",2014-08-04
285182,08/04/2014,Completed,08/04/2014,14-01261838,Pothole in Street,Final Outcome,Pothole Patched,1.0,1853 W 93RD ST,60643.0,1165656.25692054,1843158.69231629,19.0,22.0,72.0,,41.72499230633449,-87.66919874423037,"(41.724992306334485, -87.66919874423037)",2014-08-04
285183,08/04/2014,Completed,08/04/2014,14-01262625,Pothole in Street,Final Outcome,Pothole Patched,4.0,3800 N NORDICA AVE,60634.0,1128394.46398608,1924440.11611066,38.0,16.0,17.0,,41.94905781599081,-87.80359880746906,"(41.94905781599081, -87.80359880746906)",2014-08-04
285184,08/04/2014,Completed,08/04/2014,14-01263481,Pothole in Street,Final Outcome,No Potholes Found,0.0,3999 N NOTTINGHAM AVE,60634.0,1128008.55999297,1925816.56997987,38.0,16.0,17.0,,41.952656791512254,-87.8046872936479,"(41.95265679151225, -87.80468729364789)",2014-08-04
285185,08/04/2014,Completed,08/04/2014,14-01264200,Pothole in Street,Final Outcome,Pothole Patched,1.0,6211 W BELMONT AVE,60634.0,1134432.91482134,1920619.69417615,36.0,25.0,19.0,,41.93826951441334,-87.78156969296205,"(41.93826951441334, -87.78156969296205)",2014-08-04
285186,08/04/2014,Completed,08/04/2014,14-01264394,Pothole in Street,Final Outcome,Pothole Patched,4.0,4032 W 86TH ST,60652.0,1150898.71489427,1847222.40520153,18.0,8.0,70.0,,41.73677080825989,-87.7228578054018,"(41.73677080825989, -87.72285780540179)",2014-08-04
285187,08/04/2014,Completed,08/04/2014,14-01264562,Pothole in Street,Final Outcome,Pothole Patched,7.0,4532 W 86TH ST,60652.0,1147597.38821955,1847125.31202406,18.0,8.0,70.0,,41.73656916088774,-87.73490613252072,"(41.73656916088774, -87.73490613252072)",2014-08-04
285188,08/04/2014,Completed,08/04/2014,14-01265231,Pothole in Street,Final Outcome,Pothole Patched,15.0,2741 S WESTERN AVE,60608.0,1160820.01043185,1885864.77002766,25.0,10.0,31.0,,41.842499452804205,-87.6851708169428,"(41.8424994528042, -87.68517081694282)",2014-08-04
285189,08/04/2014,Completed,08/04/2014,14-01265922,Pothole in Street,Final Outcome,CDOT Inspect Public Way Survey Transfer Outcome,0.0,1920 N MILWAUKEE AVE,60647.0,1160250.85471315,1912768.90010361,1.0,14.0,22.0,33.0,41.91629912474653,-87.68682685996097,"(41.91629912474653, -87.68682685996099)",2014-08-04
285190,08/02/2014,Completed - Dup,08/04/2014,14-01255591,Pothole in Street,,,,3600 W 57TH ST,60629.0,1153289.92041749,1866574.75002404,14.0,8.0,62.0,,41.789830393486675,-87.71358772267011,"(41.78983039348667, -87.71358772267011)",2014-08-02
285191,08/02/2014,Completed - Dup,08/04/2014,14-01255759,Pothole in Street,,,0.0,4032 W 84TH ST,60652.0,1150855.26501759,1848556.13436786,18.0,8.0,70.0,,41.74043120662817,-87.72298088332373,"(41.740431206628166, -87.72298088332374)",2014-08-02
285192,08/02/2014,Completed - Dup,08/04/2014,14-01255087,Pothole in Street,,,0.0,8900 S RIDGELAND AVE,60617.0,1189419.9768075,1846338.75897489,8.0,4.0,48.0,,41.73330505765476,-87.58178869140445,"(41.73330505765476, -87.58178869140445)",2014-08-02
285193,08/01/2014,Completed - Dup,08/04/2014,14-01249143,Pothole in Street,,,,918 N ELIZABETH ST,60642.0,1167467.08453042,1906321.48447271,27.0,12.0,24.0,,41.898575843232116,-87.66053951056273,"(41.89857584323212, -87.66053951056274)",2014-08-01
285492,08/05/2014,Completed - Dup,08/05/2014,14-01272441,Pothole in Street,,,,1847 N LOWELL AVE,60639.0,1147098.0826796999,1911967.07122413,30.0,25.0,20.0,,41.91486416858026,-87.73488307669314,"(41.91486416858026, -87.73488307669312)",2014-08-05
285493,08/05/2014,Completed,08/05/2014,14-01268475,Pothole in Street,Final Outcome,Street Resurfaced,0.0,3900 S DR MARTIN LUTHER KING JR DR,60653.0,1179496.08410627,1879209.36170194,3.0,2.0,38.0,,41.82377274776297,-87.61714202037216,"(41.82377274776297, -87.61714202037216)",2014-08-05
285494,08/05/2014,Completed,08/05/2014,14-01268634,Pothole in Street,Final Outcome,Pothole Patched,5.0,201 E LOWER WACKER DR,60601.0,1177831.1239,1902601.6279,42.0,1.0,32.0,,41.88794327322787,-87.62233543403688,"(41.88794327322787, -87.62233543403688)",2014-08-05
285495,08/05/2014,Completed,08/05/2014,14-01268646,Pothole in Street,Final Outcome,Pothole Patched,10.0,301 E LOWER WACKER DR,60601.0,1178307.12809411,1902580.43368375,42.0,1.0,32.0,,41.88767222068572,-87.62057393986308,"(41.88767222068572, -87.62057393986308)",2014-08-05
285496,08/05/2014,Completed,08/05/2014,14-01268861,Pothole in Street,Final Outcome,Pothole Patched,5.0,400 E LOWER WACKER DR,60601.0,1179182.06297533,1902386.82172984,42.0,1.0,32.0,,41.88755113170046,-87.61735600828747,"(41.88755113170046, -87.61735600828747)",2014-08-05
285497,08/05/2014,Completed,08/05/2014,14-01268965,Pothole in Street,Final Outcome,Pothole Patched,10.0,300 E LOWER WACKER DR,60601.0,1178298.32809411,1902581.23368375,42.0,1.0,32.0,,41.88808206734525,-87.62050117084914,"(41.888082067345245, -87.62050117084912)",2014-08-05
285498,08/05/2014,Completed,08/05/2014,14-01268974,Pothole in Street,Final Outcome,Pothole Patched,5.0,200 E LOWER WACKER DR,60601.0,1177841.838795,1902667.04722636,42.0,1.0,32.0,,41.88833327214449,-87.62223599155249,"(41.88833327214449, -87.62223599155249)",2014-08-05
285499,08/05/2014,Completed,08/05/2014,14-01268979,Pothole in Street,Final Outcome,Pothole Patched,5.0,300 N STETSON AVE,60601.0,1177852.9320873998,1902181.66009206,42.0,1.0,32.0,,41.886964844278495,-87.6224759756237,"(41.88696484427849, -87.62247597562371)",2014-08-05
