,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,date
89646,10/08/2015,Completed - Dup,10/15/2015,15-05330881,Abandoned Vehicle Complaint,G32V4015,Honda,Silver,,,30.0,2202 W HOMER ST,60647.0,1161371.35152812,1912978.09158475,32.0,14.0,22.0,,41.916998685279076,-87.6827024618047,"(41.916998685279076, -87.6827024618047)",2015-10-08
90091,10/20/2015,Completed,10/30/2015,15-05510993,Abandoned Vehicle Complaint,NONE,Toyota,White,FVI - Outcome,Need Vehicle Tow Report,18.0,2404 W 53RD ST,60609.0,,,,,,,41.797617250510534,-87.6843395190018,"(41.797617250510534, -87.6843395190018)",2015-10-20
90174,10/16/2015,Completed,11/09/2015,15-05403191,Abandoned Vehicle Complaint,,Oldsmobile,Black,FVI - Outcome,Need Vehicle Tow Report,7.0,4327 W 17TH ST,60623.0,,,24.0,10.0,29.0,,41.8577226464729,-87.7333669141419,"(41.857722646472894, -87.7333669141419)",2015-10-16
90448,10/16/2015,Completed,11/09/2015,15-05409394,Abandoned Vehicle Complaint,,Buick,Green,FVI - Outcome,Need Vehicle Tow Report,2.0,314 E WACKER DR,60601.0,,,42.0,1.0,32.0,,41.88797680295103,-87.61996405601982,"(41.88797680295103, -87.61996405601981)",2015-10-16
90509,10/14/2015,Completed,11/10/2015,15-05371437,Abandoned Vehicle Complaint,,Mercedes,Gray,FVI - Outcome,Need Vehicle Tow Report,45.0,6602 S PEORIA ST,60621.0,,,6.0,7.0,68.0,,41.77410688000372,-87.6472165025676,"(41.77410688000372, -87.64721650256759)",2015-10-14
91130,10/27/2015,Completed,11/20/2015,15-05684494,Abandoned Vehicle Complaint,V885492,Buick,White,,,24.0,3846 W MAYPOLE AVE,60624.0,,,28.0,11.0,26.0,,41.884176980909096,-87.72254796457474,"(41.88417698090909, -87.72254796457474)",2015-10-27
91277,10/27/2015,Completed,11/20/2015,15-05687870,Abandoned Vehicle Complaint,,Pontiac,Green,,,10.0,4717 W ARTHINGTON ST,60644.0,,,24.0,11.0,25.0,,41.86945764903029,-87.74315759903341,"(41.86945764903029, -87.74315759903341)",2015-10-27
91298,10/27/2015,Completed,11/20/2015,15-05689221,Abandoned Vehicle Complaint,184774,Nissan,Brown,FVI - Outcome,Need Vehicle Tow Report,21.0,1744 E 85TH PL,60617.0,,,8.0,4.0,45.0,,41.739819342953,-87.58104276788309,"(41.739819342953, -87.58104276788309)",2015-10-27
108907,10/07/2015,Completed,10/07/2015,15-05307095,Abandoned Vehicle Complaint,,,,FVI - Outcome,Return to Owner - Vehicle,,4344 W ADAMS ST,60624.0,,,28.0,11.0,26.0,,41.87797714799052,-87.73472778116405,"(41.87797714799052, -87.73472778116404)",2015-10-07
109362,10/01/2015,Completed - Dup,10/01/2015,15-05185924,Abandoned Vehicle Complaint,Y728790,Bmw,Blue,FVI - Outcome,Create Work Order,10.0,3219 N OAK PARK AVE,60634.0,1130523.49379819,1920640.81912362,36.0,16.0,17.0,,41.93876144375419,-87.79557304019606,"(41.93876144375419, -87.79557304019605)",2015-10-01
