,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What is the Nature of this Code Violation?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
90196,10/01/2015,Completed,10/01/2015,15-05186952,Sanitation Code Violation,Other,5248 N MOBILE AVE,60630.0,1133300.4400228001,1934516.90968326,45.0,16.0,11.0,41.97653713005441,-87.78517848242006,"(41.97653713005441, -87.78517848242006)",2015-10-01
90252,10/01/2015,Completed,10/02/2015,15-05186614,Sanitation Code Violation,Garbage in alley,7744 N EASTLAKE TER,60626.0,1165740.68311755,1951197.31197871,49.0,24.0,1.0,42.02167691849184,-87.66540336478099,"(42.02167691849184, -87.66540336478099)",2015-10-01
90253,10/01/2015,Completed,10/02/2015,15-05189137,Sanitation Code Violation,Other,3000 W BERTEAU AVE,60618.0,1155630.42800516,1927761.43398113,33.0,17.0,16.0,41.95757824865568,-87.70324386008517,"(41.95757824865568, -87.70324386008515)",2015-10-01
90254,10/01/2015,Completed,10/02/2015,15-05191734,Sanitation Code Violation,Other,4919 N KEDZIE AVE,60625.0,1154155.7971982001,1932503.68109676,33.0,17.0,14.0,41.97062089396378,-87.70853797980358,"(41.97062089396378, -87.70853797980358)",2015-10-01
90255,10/01/2015,Completed,10/02/2015,15-05193959,Sanitation Code Violation,,4028 N DRAKE AVE,60618.0,1152005.21940287,1926547.29292172,35.0,17.0,16.0,41.9543189307908,-87.71660350578709,"(41.9543189307908, -87.71660350578709)",2015-10-01
90256,10/01/2015,Completed,10/02/2015,15-05196170,Sanitation Code Violation,Garbage in yard,5232 W STRONG ST,60630.0,1140485.0088277,1932431.52071188,45.0,16.0,11.0,41.97068545432304,-87.75880886213375,"(41.97068545432304, -87.75880886213375)",2015-10-01
90257,10/01/2015,Completed,10/02/2015,15-05198087,Sanitation Code Violation,Other,7346 N WINCHESTER AVE,60626.0,1162044.46006641,1948861.16988511,49.0,24.0,1.0,42.015344844342344,-87.67907121535217,"(42.01534484434234, -87.67907121535217)",2015-10-01
90258,10/02/2015,Completed - Dup,10/02/2015,15-05210984,Sanitation Code Violation,Garbage in alley,4263 N MILWAUKEE AVE,60641.0,1142239.40089088,1927934.69598351,45.0,16.0,15.0,41.95831332408977,-87.75246983493582,"(41.95831332408977, -87.75246983493582)",2015-10-02
90259,10/02/2015,Completed,10/02/2015,15-05208276,Sanitation Code Violation,Dumpster not being emptied,3052 N ASHLAND AVE,60657.0,1165118.06916634,1920417.17182763,32.0,19.0,6.0,41.937228512689096,-87.66857364626308,"(41.9372285126891, -87.6685736462631)",2015-10-02
90260,10/02/2015,Completed,10/02/2015,15-05208422,Sanitation Code Violation,Other,2216 W FLETCHER ST,60618.0,1161033.95987464,1920884.37321103,32.0,19.0,5.0,41.93859646366197,-87.68357036077789,"(41.938596463661966, -87.68357036077789)",2015-10-02
90261,10/02/2015,Completed,10/02/2015,15-05211275,Sanitation Code Violation,Garbage in alley,4329 W CORTEZ ST,60651.0,1147284.31012833,1906644.96007043,37.0,11.0,23.0,41.89979699363204,-87.73446936954538,"(41.89979699363204, -87.73446936954537)",2015-10-02
90262,10/02/2015,Completed,10/02/2015,15-05212046,Sanitation Code Violation,Other,4935 W ARGYLE ST,60630.0,1142409.58249125,1932788.94122082,45.0,16.0,12.0,41.9716306111134,-87.75172303703468,"(41.9716306111134, -87.75172303703468)",2015-10-02
90263,10/02/2015,Completed,10/02/2015,15-05212131,Sanitation Code Violation,Other,4907 W ARGYLE ST,60630.0,1142711.39281347,1932796.02971813,45.0,16.0,12.0,41.97164443467906,-87.75061304884646,"(41.971644434679064, -87.75061304884645)",2015-10-02
90264,10/02/2015,Completed,10/02/2015,15-05218998,Sanitation Code Violation,Garbage in alley,1500 W WELLINGTON AVE,60657.0,1165789.99709582,1920004.75967598,32.0,19.0,6.0,41.9360825081833,-87.66611601057173,"(41.936082508183304, -87.66611601057174)",2015-10-02
90265,10/02/2015,Completed,10/02/2015,15-05219073,Sanitation Code Violation,Garbage in alley,815 W DICKENS AVE,60614.0,1170449.60299483,1914175.27759613,43.0,18.0,7.0,41.91998534718793,-87.64916258622813,"(41.91998534718793, -87.64916258622813)",2015-10-02
90266,10/02/2015,Completed,10/02/2015,15-05219119,Sanitation Code Violation,Dumpster not being emptied,2206 N LEAVITT ST,60647.0,1161332.17518004,1914661.69988908,32.0,14.0,22.0,41.92151483892815,-87.68264790995768,"(41.92151483892815, -87.68264790995767)",2015-10-02
90334,10/03/2015,Completed,10/04/2015,15-05231231,Sanitation Code Violation,Dumpster not being emptied,5760 N MILWAUKEE AVE,60646.0,1135448.75050918,1937989.55099116,45.0,16.0,11.0,41.9860283681292,-87.77719519682914,"(41.9860283681292, -87.77719519682914)",2015-10-03
90340,10/05/2015,Completed - Dup,10/05/2015,15-05252129,Sanitation Code Violation,Dumpster not being emptied,4243 N LINCOLN AVE,60618.0,1161401.61880895,1928248.75939018,47.0,19.0,5.0,41.95879709193433,-87.68201344869898,"(41.95879709193433, -87.68201344869898)",2015-10-05
90341,10/05/2015,Completed - Dup,10/05/2015,15-05252138,Sanitation Code Violation,Dumpster not being emptied,4243 N LINCOLN AVE,60618.0,1161401.61880895,1928248.75939018,47.0,19.0,5.0,41.95879709193433,-87.68201344869898,"(41.95879709193433, -87.68201344869898)",2015-10-05
90342,10/05/2015,Completed - Dup,10/05/2015,15-05254104,Sanitation Code Violation,Garbage in alley,4243 N LINCOLN AVE,60618.0,1161401.61880895,1928248.75939018,47.0,19.0,5.0,41.95879709193433,-87.68201344869898,"(41.95879709193433, -87.68201344869898)",2015-10-05
90343,10/05/2015,Completed - Dup,10/05/2015,15-05255865,Sanitation Code Violation,Garbage in yard,4243 N LINCOLN AVE,60618.0,1161401.61880895,1928248.75939018,47.0,19.0,5.0,41.95879709193433,-87.68201344869898,"(41.95879709193433, -87.68201344869898)",2015-10-05
90344,10/05/2015,Completed,10/05/2015,15-05251679,Sanitation Code Violation,Construction Site Cleanliness/Fence,4711 N RACINE AVE,60640.0,1167457.47060485,1931491.28789909,46.0,19.0,3.0,41.96756624301515,-87.65965609637016,"(41.96756624301515, -87.65965609637016)",2015-10-05
90345,10/05/2015,Completed,10/05/2015,15-05253012,Sanitation Code Violation,Dumpster not being emptied,4032 S INDIANA AVE,60653.0,1178264.85210072,1878319.16222525,3.0,2.0,38.0,41.82141940857565,-87.62154079842163,"(41.82141940857565, -87.62154079842162)",2015-10-05
90346,10/05/2015,Completed,10/05/2015,15-05256735,Sanitation Code Violation,Overflowing carts,1852 S PAULINA ST,60608.0,1165332.94006834,1891025.64599507,25.0,12.0,31.0,41.8565714604415,-87.66862085532003,"(41.8565714604415, -87.66862085532003)",2015-10-05
90347,10/05/2015,Completed,10/05/2015,15-05257074,Sanitation Code Violation,Overflowing carts,2410 S PRINCETON AVE,60616.0,1174593.53178156,1888269.35201154,25.0,9.0,34.0,41.84880622566686,-87.6347121121718,"(41.84880622566686, -87.6347121121718)",2015-10-05
90348,10/02/2015,Completed,10/05/2015,15-05211241,Sanitation Code Violation,Overflowing carts,1258 W LELAND AVE,60640.0,1166921.06627713,1931342.28418077,46.0,19.0,3.0,41.96716892826464,-87.66163268757929,"(41.967168928264634, -87.6616326875793)",2015-10-02
