,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,date
2647,05/19/2012,Completed,08/06/2012,12-00945593,Abandoned Vehicle Complaint,,,,,,,400 E LOWER WACKER DR,60601.0,1179182.06297533,1902386.82172984,42.0,1.0,32.0,,41.88755113170046,-87.61735600828747,"(41.88755113170046, -87.61735600828747)",2012-05-19
2792,05/31/2012,Completed,07/12/2012,12-01008871,Abandoned Vehicle Complaint,,,,,,,4700 S CORNELL AVE,60615.0,1186833.64143042,1874369.00668386,4.0,2.0,39.0,,41.81021958558944,-87.59030198932379,"(41.810219585589444, -87.59030198932378)",2012-05-31
2938,05/31/2012,Completed,07/12/2012,12-01008872,Abandoned Vehicle Complaint,,,,,,,5520 S RACINE AVE,60636.0,1169263.89521756,1868074.84241518,16.0,7.0,67.0,,41.793131338394154,-87.65499580220154,"(41.793131338394154, -87.65499580220154)",2012-05-31
19227,05/02/2012,Completed,07/12/2012,12-00849768,Abandoned Vehicle Complaint,,,,FVI - Outcome,Create Work Order,,617 N AVERS AVE,60624.0,,,27.0,11.0,23.0,,41.89229905367512,-87.72217437400074,"(41.892299053675124, -87.72217437400073)",2012-05-02
19691,05/02/2012,Completed,07/12/2012,12-00849830,Abandoned Vehicle Complaint,,,,FVI - Outcome,Create Work Order,,617 N AVERS AVE,60624.0,,,27.0,11.0,23.0,,41.89229905367512,-87.72217437400074,"(41.892299053675124, -87.72217437400073)",2012-05-02
19797,05/02/2012,Completed,07/12/2012,12-00849899,Abandoned Vehicle Complaint,,,,FVI - Outcome,Create Work Order,,628 N AVERS AVE,60624.0,,,27.0,11.0,23.0,,41.892648026299455,-87.72247870462223,"(41.89264802629945, -87.72247870462223)",2012-05-02
19860,05/02/2012,Completed,07/12/2012,12-00850504,Abandoned Vehicle Complaint,,,,FVI - Outcome,Create Work Order,,632 N AVERS AVE,60624.0,,,27.0,11.0,23.0,,41.89276598589164,-87.72248223396878,"(41.892765985891636, -87.72248223396878)",2012-05-02
20029,05/02/2012,Completed,07/16/2012,12-00849528,Abandoned Vehicle Complaint,,,,,,,620 N HAMLIN AVE,60624.0,1150945.48607769,1903870.90891292,27.0,11.0,23.0,,41.89242258499569,-87.7212476765743,"(41.89242258499569, -87.72124767657428)",2012-05-02
20634,05/02/2012,Completed,08/01/2012,12-00851875,Abandoned Vehicle Complaint,,,,FVI - Outcome,Create Work Order,,4836 S BISHOP ST,60609.0,,,20.0,9.0,61.0,,41.805722468843754,-87.66139162841971,"(41.80572246884376, -87.66139162841971)",2012-05-02
20925,05/02/2012,Completed,08/06/2012,12-00849598,Abandoned Vehicle Complaint,,,,FVI - Outcome,Create Work Order,,619 N AVERS AVE,60624.0,,,27.0,11.0,23.0,,41.89235803347785,-87.7221761383869,"(41.892358033477855, -87.72217613838689)",2012-05-02
20994,05/01/2012,Completed - Dup,05/02/2012,12-00844112,Abandoned Vehicle Complaint,UNKNOWN,,White,FVI - Outcome,Create Work Order,21.0,6328 W HYACINTH ST,60646.0,1133067.5210066002,1940122.25492966,45.0,16.0,10.0,,41.99192012212219,-87.78612486384375,"(41.99192012212219, -87.78612486384375)",2012-05-01
