,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,date
84922,02/26/2015,Completed,03/18/2015,15-00430796,Abandoned Vehicle Complaint,,,,,,,428 W 80TH ST,60620.0,1174775.32892956,1851879.20099302,17.0,6.0,44.0,,41.74904564442783,-87.6355113935837,"(41.749045644427824, -87.63551139358371)",2015-02-26
87079,02/17/2015,Completed - Dup,02/20/2015,15-00312236,Abandoned Vehicle Complaint,S920648,Ford,White,,,40.0,4309 S MOZART ST,60632.0,1158081.4467033,1875952.48662899,12.0,9.0,58.0,,41.81521121446304,-87.69549792483896,"(41.81521121446304, -87.69549792483896)",2015-02-17
87294,02/17/2015,Completed - Dup,02/20/2015,15-00312458,Abandoned Vehicle Complaint,N794659,Chevrolet,Green,,,30.0,3117 N BERNARD ST,60618.0,1152848.91996707,1920517.69948905,35.0,14.0,21.0,,41.93798872545228,-87.71352268090166,"(41.93798872545227, -87.71352268090165)",2015-02-17
87441,02/14/2015,Completed - Dup,02/20/2015,15-00291256,Abandoned Vehicle Complaint,7017475,Volkswagen,Black,,,60.0,1825 W EDDY ST,60657.0,1163471.80581942,1923597.71991667,47.0,19.0,5.0,,41.945874823004864,-87.67497835556456,"(41.94587482300487, -87.67497835556456)",2015-02-14
87634,02/22/2015,Completed,03/30/2015,15-00370551,Abandoned Vehicle Complaint,60312C,Ford,Blue,FVI - Outcome,Need Vehicle Tow Report,150.0,1138 W LILL AVE,60614.0,,,32.0,19.0,7.0,,41.928140010631,-87.65767108884941,"(41.928140010631, -87.6576710888494)",2015-02-22
90819,02/01/2015,Completed - Dup,02/01/2015,15-00186998,Abandoned Vehicle Complaint,L771489,(Unlisted Make),Black,FVI - Outcome,Create Work Order,25.0,3515 W 62ND PL,60629.0,1154046.7711329,1862955.22567695,15.0,8.0,66.0,3.0,41.779660478244814,-87.71107818395157,"(41.779660478244814, -87.71107818395157)",2015-02-01
90825,02/01/2015,Completed - Dup,02/01/2015,15-00185161,Abandoned Vehicle Complaint,V728959,Acura,Green,FVI - Outcome,Create Work Order,20.0,4332 N MONTICELLO AVE,60618.0,1151279.12699698,1928547.93437065,33.0,17.0,16.0,,41.96022671155973,-87.71937995611391,"(41.960226711559734, -87.7193799561139)",2015-02-01
90826,02/01/2015,Completed - Dup,02/01/2015,15-00186584,Abandoned Vehicle Complaint,L77 1489,Hyundai,Black,FVI - Outcome,Create Work Order,24.0,3515 W 62ND PL,60629.0,1154046.7711329,1862955.22567695,15.0,8.0,66.0,3.0,41.779660478244814,-87.71107818395157,"(41.779660478244814, -87.71107818395157)",2015-02-01
90842,02/02/2015,Completed,02/02/2015,15-00189240,Abandoned Vehicle Complaint,858R498,Chevrolet,Black,FVI - Outcome,Return to Owner - Vehicle,2.0,6302 S ELLIS AVE,60637.0,1184138.77009557,1863433.43517311,20.0,3.0,42.0,,41.780322122902454,-87.60060200817341,"(41.78032212290245, -87.6006020081734)",2015-02-02
90843,02/02/2015,Completed,02/02/2015,15-00189272,Abandoned Vehicle Complaint,N18 6523,Mercedes,Black,FVI - Outcome,Return to Owner - Vehicle,1.0,1913 W OHIO ST,60622.0,1163542.32903306,1904033.53176733,1.0,12.0,24.0,29.0,41.892190270600864,-87.67508017422819,"(41.892190270600864, -87.67508017422819)",2015-02-02
90844,02/02/2015,Completed,02/02/2015,15-00189337,Abandoned Vehicle Complaint,R50 1399,Chrysler,Burgundy,FVI - Outcome,Vehicle was moved from original address requested,1.0,2114 W CHURCHILL ST,60647.0,1161913.82238506,1912167.39916872,32.0,14.0,22.0,,41.91476725700319,-87.68060761735669,"(41.914767257003184, -87.68060761735669)",2015-02-02
90845,02/02/2015,Completed,02/02/2015,15-00189786,Abandoned Vehicle Complaint,E38 5942,Dodge,Blue,FVI - Outcome,Return to Owner - Vehicle,1.0,1371 E 54TH ST,60615.0,1186280.26003089,1869866.45998057,4.0,2.0,41.0,,41.79792897475766,-87.5923463092147,"(41.79792897475766, -87.5923463092147)",2015-02-02
90846,02/02/2015,Completed,02/02/2015,15-00189978,Abandoned Vehicle Complaint,V620493,(Unlisted Make),White,FVI - Outcome,,1.0,448 W 38TH PL,60609.0,1173781.40128548,1879378.28793047,11.0,9.0,60.0,,41.82455014685344,-87.6383542338896,"(41.82455014685344, -87.6383542338896)",2015-02-02
90847,02/02/2015,Completed,02/02/2015,15-00190093,Abandoned Vehicle Complaint,0,Nissan,Silver,FVI - Outcome,Return to Owner - Vehicle,1.0,963 E 40TH ST,60653.0,1183610.9333708,1878798.36168866,4.0,2.0,36.0,,41.822645381012066,-87.60147793243803,"(41.82264538101206, -87.60147793243803)",2015-02-02
90848,02/02/2015,Completed,02/02/2015,15-00190167,Abandoned Vehicle Complaint,UNKNOWN,Dodge,Silver,FVI - Outcome,Return to Owner - Vehicle,2.0,10851 S AVENUE F,60617.0,1203511.71001816,1833617.41996952,10.0,4.0,52.0,,41.69771301873287,-87.53030864316072,"(41.69771301873287, -87.53030864316072)",2015-02-02
90849,02/02/2015,Completed,02/02/2015,15-00190494,Abandoned Vehicle Complaint,NOT SURE,Acura,Silver,FVI - Outcome,Vehicle was moved from original address requested,1.0,1406 W TAYLOR ST,60607.0,1167130.6299285,1895691.17490964,25.0,12.0,28.0,,41.869444423971316,-87.66196259421959,"(41.869444423971316, -87.66196259421959)",2015-02-02
90850,02/02/2015,Completed,02/02/2015,15-00190533,Abandoned Vehicle Complaint,0000000,(Unlisted Make),White,FVI - Outcome,Vehicle was moved from original address requested,1.0,1830 W 23RD ST,60608.0,1164527.19999945,1888883.47000377,25.0,10.0,31.0,,41.85081147693114,-87.67220562145937,"(41.85081147693114, -87.67220562145938)",2015-02-02
90851,02/02/2015,Completed,02/02/2015,15-00191084,Abandoned Vehicle Complaint,V703136,Pontiac,Black,FVI - Outcome,Vehicle was moved from original address requested,1.0,432 W WELLINGTON AVE,60657.0,1172835.19598483,1920240.5809685,44.0,19.0,6.0,,41.936681623112115,-87.64076194800145,"(41.936681623112115, -87.64076194800145)",2015-02-02
90852,02/02/2015,Completed,02/02/2015,15-00191371,Abandoned Vehicle Complaint,IL K230442,Kia Motors Corp,Green,FVI - Outcome,Return to Owner - Vehicle,1.0,1123 E 54TH ST,60615.0,1184527.6923168001,1869823.23149859,4.0,2.0,41.0,,41.79785373694118,-87.59866126236118,"(41.79785373694118, -87.59866126236119)",2015-02-02
90853,02/01/2015,Completed - Dup,02/02/2015,15-00187350,Abandoned Vehicle Complaint,669617,"(Assembled From Parts,Homemade)",Black,FVI - Outcome,Create Work Order,2.0,2533 N SAWYER AVE,60647.0,1154047.59583112,1916653.09470592,35.0,14.0,22.0,,41.927519732820954,-87.70922481445803,"(41.92751973282095, -87.70922481445803)",2015-02-01
