Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Location of Trees,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
06/15/2010,Completed,10/21/2011,10-00862558,Tree Trim,,7237 S AVERS AVE,60629.0,1151953.62467509,1856339.87741701,13.0,8.0,65.0,41.761662537751896,-87.71864092116587,"(41.761662537751896, -87.71864092116586)",2010-06-15
06/15/2010,Completed,10/24/2012,10-00861435,Tree Trim,Parkway,7827 S TRUMBULL AVE,60652.0,1154740.32239948,1852493.35850165,18.0,8.0,70.0,41.75105196947029,-87.70852966806123,"(41.75105196947029, -87.70852966806123)",2010-06-15
06/15/2010,Completed,10/25/2011,10-00853312,Tree Trim,Parkway,1821 W EDDY ST,60657.0,1163494.90581942,1923598.31991667,47.0,19.0,5.0,41.94599213964815,-87.67444914936094,"(41.94599213964815, -87.67444914936094)",2010-06-15
06/15/2010,Completed,10/26/2011,10-00856362,Tree Trim,Parkway,10053 S EBERHART AVE,60628.0,1181349.96050284,1838413.81057416,9.0,5.0,49.0,41.711844378036105,-87.61145178817647,"(41.711844378036105, -87.61145178817645)",2010-06-15
06/15/2010,Completed,10/26/2011,10-00858764,Tree Trim,Parkway,5234 W PENSACOLA AVE,60641.0,1140676.79589838,1928421.76690904,38.0,16.0,15.0,41.95967881175858,-87.75820260590397,"(41.95967881175858, -87.75820260590397)",2010-06-15
06/15/2010,Completed,10/27/2011,10-00860705,Tree Trim,Parkway,4504 N HAZEL ST,60640.0,1169450.42570757,1930124.74318279,46.0,23.0,3.0,41.96377316813134,-87.65236817807583,"(41.96377316813134, -87.65236817807583)",2010-06-15
06/15/2010,Completed,10/31/2011,10-00857478,Tree Trim,Parkway,9157 S UNION AVE,60620.0,1173246.53016976,1844142.6461134998,21.0,22.0,73.0,41.72774771271878,-87.6409598599177,"(41.72774771271878, -87.64095985991771)",2010-06-15
06/15/2010,Completed,10/31/2011,10-00860381,Tree Trim,Parkway,8854 S LOWE AVE,60620.0,1173521.04801317,1846194.93280289,21.0,22.0,71.0,41.73337340306709,-87.63989369033916,"(41.73337340306709, -87.63989369033915)",2010-06-15
06/15/2010,Completed,11/01/2011,10-00855789,Tree Trim,Parkway,9124 S LUELLA AVE,60617.0,1192762.4966148997,1844910.16292461,7.0,4.0,48.0,41.72940084764093,-87.56944558250704,"(41.72940084764093, -87.56944558250703)",2010-06-15
06/15/2010,Completed,11/02/2012,10-00854370,Tree Trim,Parkway,7241 W MYRTLE AVE,60631.0,1126976.80162857,1940674.74048261,41.0,16.0,10.0,41.99354351710224,-87.80829480765999,"(41.99354351710224, -87.80829480765999)",2010-06-15
06/15/2010,Completed,11/09/2011,10-00861373,Tree Trim,Parkway,12324 S WENTWORTH AVE,60628.0,1177165.96612028,1823219.92370494,9.0,5.0,53.0,41.670245347913976,-87.62723071728088,"(41.670245347913976, -87.62723071728088)",2010-06-15
06/15/2010,Completed,11/13/2012,10-00859716,Tree Trim,Parkway,2900 W FLETCHER ST,60618.0,1156495.98828244,1920803.18671431,33.0,14.0,21.0,41.93846685539624,-87.70025071643927,"(41.93846685539624, -87.70025071643927)",2010-06-15
06/15/2010,Completed,11/16/2012,10-00856364,Tree Trim,Parkway,9620 S BRENNAN AVE,60617.0,1193215.53313108,1841777.57983408,7.0,4.0,51.0,41.72079369815539,-87.56788805983877,"(41.72079369815539, -87.56788805983878)",2010-06-15
06/15/2010,Completed,11/17/2011,10-00857222,Tree Trim,Parkway,3639 W 86TH ST,60652.0,1153593.16508823,1847303.46999335,18.0,8.0,70.0,41.73683281720101,-87.71287059963146,"(41.736832817201005, -87.71287059963147)",2010-06-15
06/15/2010,Completed,11/20/2012,10-00852961,Tree Trim,Parkway,6500 N PONCHARTRAIN BLVD,60646.0,1137180.40929356,1942787.07871728,41.0,16.0,12.0,41.99916213306988,-87.77071018896986,"(41.99916213306988, -87.77071018896986)",2010-06-15
