,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,date
71241,04/01/2014,Completed,04/01/2014,14-00460317,Abandoned Vehicle Complaint,S863974,Buick,Gray,FVI - Outcome,Return to Owner - Vehicle,7.0,6820 S THROOP ST,60636.0,,,17.0,7.0,67.0,,41.76981976049203,-87.656817023392,"(41.76981976049202, -87.656817023392)",2014-04-01
71349,04/02/2014,Completed,04/02/2014,14-00468242,Abandoned Vehicle Complaint,L290418,Ford,Black,FVI - Outcome,Vehicle was moved from original address requested,30.0,5239 W KAMERLING AVE,60651.0,,,37.0,25.0,25.0,,41.904840621006336,-87.75736255065672,"(41.904840621006336, -87.75736255065672)",2014-04-02
71350,04/01/2014,Completed,04/02/2014,14-00461668,Abandoned Vehicle Complaint,L796109,(Unlisted Make),Green,FVI - Outcome,Vehicle was moved from original address requested,30.0,8215 S WOLCOTT AVE,60620.0,,,18.0,6.0,71.0,,41.744314021735576,-87.67042124828397,"(41.74431402173558, -87.67042124828399)",2014-04-01
71351,04/01/2014,Completed,04/02/2014,14-00462436,Abandoned Vehicle Complaint,00000000,(Unlisted Make),Green,FVI - Outcome,Vehicle was moved from original address requested,16.0,1938 S SPAULDING AVE,60623.0,,,24.0,10.0,29.0,,41.854226303218155,-87.70790917530935,"(41.854226303218155, -87.70790917530935)",2014-04-01
71352,04/01/2014,Completed,04/02/2014,14-00463184,Abandoned Vehicle Complaint,L726281,Chevrolet,Black,FVI - Outcome,Vehicle was moved from original address requested,90.0,3556 W 111TH ST,60655.0,,,19.0,22.0,74.0,55.0,41.69152684425337,-87.71043753038376,"(41.69152684425337, -87.71043753038376)",2014-04-01
71353,04/01/2014,Completed,04/02/2014,14-00463481,Abandoned Vehicle Complaint,R161250,Hyundai,Black,FVI - Outcome,Vehicle was moved from original address requested,160.0,2518 S FRANCISCO AVE,60623.0,,,12.0,10.0,30.0,,41.845780512552565,-87.69787136671623,"(41.84578051255256, -87.69787136671623)",2014-04-01
71354,04/01/2014,Completed,04/02/2014,14-00463686,Abandoned Vehicle Complaint,SEXY72,Honda,Black,FVI - Outcome,Vehicle was moved from original address requested,14.0,814 N HOMAN AVE,60651.0,,,27.0,11.0,23.0,63.0,41.89596340852837,-87.71159849650532,"(41.89596340852837, -87.71159849650532)",2014-04-01
71355,04/01/2014,Completed,04/02/2014,14-00464157,Abandoned Vehicle Complaint,511LSW,Oldsmobile,Brown,FVI - Outcome,Return to Owner - Vehicle,365.0,7521 S DANTE AVE,60619.0,,,5.0,4.0,43.0,42.0,41.758081499293425,-87.58941986818694,"(41.758081499293425, -87.58941986818694)",2014-04-01
71356,04/01/2014,Completed - Dup,04/02/2014,14-00463503,Abandoned Vehicle Complaint,5218402,Chevrolet,Black,FVI - Outcome,Create Work Order,160.0,2518 S FRANCISCO AVE,60623.0,1157431.71757891,1887080.72406911,12.0,10.0,30.0,,41.845780512552565,-87.69787136671623,"(41.84578051255256, -87.69787136671623)",2014-04-01
71443,04/02/2014,Completed,04/03/2014,14-00471161,Abandoned Vehicle Complaint,SKM231,Pontiac,Green,FVI - Outcome,Vehicle was moved from original address requested,7.0,6721 S MERRILL AVE,60649.0,,,5.0,3.0,43.0,,41.77283536998704,-87.57266479069965,"(41.77283536998704, -87.57266479069966)",2014-04-02
71444,04/02/2014,Completed,04/03/2014,14-00473524,Abandoned Vehicle Complaint,K525239,(Unlisted Make),Brown,FVI - Outcome,Vehicle was moved from original address requested,7.0,10637 S AVENUE D,60617.0,,,10.0,4.0,52.0,,41.701593606893866,-87.52802906235948,"(41.701593606893866, -87.52802906235948)",2014-04-02
71445,04/02/2014,Completed,04/03/2014,14-00473586,Abandoned Vehicle Complaint,NO PLATES,Dodge,Purple,FVI - Outcome,Vehicle was moved from original address requested,14.0,8734 S COTTAGE GROVE AVE,60619.0,,,6.0,6.0,44.0,51.0,41.73562692650054,-87.60494351301594,"(41.73562692650054, -87.60494351301593)",2014-04-02
71446,04/01/2014,Completed - Dup,04/03/2014,14-00463046,Abandoned Vehicle Complaint,L93-8577,Dodge,Silver,FVI - Outcome,Create Work Order,8.0,210 E 44TH ST,60653.0,1178379.07858687,1875891.16727126,3.0,2.0,38.0,,41.814869459052524,-87.62082653877519,"(41.81486945905252, -87.6208265387752)",2014-04-01
71447,04/01/2014,Completed - Dup,04/03/2014,14-00463442,Abandoned Vehicle Complaint,R989794,"Trailco Mfg. Sales Co., Div. Of Dorsey Trailers",Black,FVI - Outcome,Create Work Order,70.0,2849 N MARMORA AVE,60634.0,1136564.11141573,1918336.41047877,30.0,25.0,19.0,,41.932629062066226,-87.773438153433,"(41.932629062066226, -87.773438153433)",2014-04-01
71448,04/01/2014,Completed,04/03/2014,14-00460631,Abandoned Vehicle Complaint,P14 3322,Chevrolet,Silver,FVI - Outcome,Vehicle was moved from original address requested,0.0,4550 S MCDOWELL AVE,60609.0,,,3.0,9.0,61.0,,41.81116521826957,-87.66187819214689,"(41.811165218269565, -87.66187819214689)",2014-04-01
71449,04/01/2014,Completed,04/03/2014,14-00462773,Abandoned Vehicle Complaint,L938577,Dodge,Gray,FVI - Outcome,Vehicle was moved from original address requested,21.0,210 E 44TH ST,60653.0,,,3.0,2.0,38.0,,41.814869459052524,-87.62082653877519,"(41.81486945905252, -87.6208265387752)",2014-04-01
71450,04/01/2014,Completed,04/03/2014,14-00466044,Abandoned Vehicle Complaint,FUF9240,Volkswagen,Blue,FVI - Outcome,Vehicle was moved from original address requested,30.0,4300 W ROSCOE ST,60641.0,,,30.0,17.0,16.0,,41.94274557467893,-87.73474239353091,"(41.94274557467893, -87.73474239353091)",2014-04-01
71651,04/02/2014,Completed,04/04/2014,14-00473703,Abandoned Vehicle Complaint,NO PLATES,Chevrolet,Red,FVI - Outcome,Return to Owner - Vehicle,14.0,4103 W CERMAK RD,60623.0,,,22.0,10.0,29.0,,41.85139857756962,-87.72734068778469,"(41.85139857756962, -87.72734068778468)",2014-04-02
71652,04/02/2014,Completed,04/04/2014,14-00474497,Abandoned Vehicle Complaint,4169999,Mercedes,Gray,FVI - Outcome,Vehicle was moved from original address requested,60.0,3712 W 62ND ST,60629.0,,,13.0,8.0,65.0,,41.78069545723041,-87.71603391924354,"(41.78069545723041, -87.71603391924354)",2014-04-02
71653,04/02/2014,Completed,04/04/2014,14-00469302,Abandoned Vehicle Complaint,2963355,Toyota,Black,FVI - Outcome,Return to Owner - Vehicle,,6419 N BELL AVE,60645.0,1160143.98462385,1942577.4410806,50.0,24.0,2.0,43.0,41.99839287735792,-87.68609740654676,"(41.998392877357915, -87.68609740654676)",2014-04-02
71654,04/01/2014,Completed - Dup,04/04/2014,14-00460694,Abandoned Vehicle Complaint,7084234,Toyota,Gold,FVI - Outcome,Create Work Order,14.0,4404 W GEORGE ST,60641.0,1146502.54730641,1918919.13891235,31.0,25.0,20.0,,41.933595803652956,-87.73708650592745,"(41.93359580365295, -87.73708650592745)",2014-04-01
71655,04/01/2014,Completed,04/04/2014,14-00461248,Abandoned Vehicle Complaint,NONE,Cadillac,Purple,FVI - Outcome,Vehicle was moved from original address requested,90.0,1017 N CICERO AVE,60651.0,,,37.0,11.0,25.0,,41.89920117569897,-87.74575605932422,"(41.89920117569897, -87.74575605932422)",2014-04-01
71656,04/01/2014,Completed,04/04/2014,14-00462863,Abandoned Vehicle Complaint,R161993,Bmw,Blue,FVI - Outcome,Vehicle was moved from original address requested,7.0,4500 W NORTH AVE,60639.0,,,37.0,25.0,23.0,,41.90982971151685,-87.73861095911465,"(41.90982971151685, -87.73861095911464)",2014-04-01
71657,04/01/2014,Completed,04/04/2014,14-00463615,Abandoned Vehicle Complaint,,Chevrolet,Red,FVI - Outcome,Need Vehicle Tow Report,7.0,1108 S CALIFORNIA AVE,60612.0,,,28.0,11.0,29.0,,41.86800430984749,-87.69609171551683,"(41.868004309847485, -87.69609171551683)",2014-04-01
71658,04/01/2014,Completed,04/04/2014,14-00463862,Abandoned Vehicle Complaint,296FQR,Chevrolet,Blue,FVI - Outcome,Need Vehicle Tow Report,7.0,1140 S CALIFORNIA AVE,60612.0,,,28.0,11.0,29.0,,41.867067444203656,-87.69606475318308,"(41.867067444203656, -87.69606475318308)",2014-04-01
71659,04/01/2014,Completed,04/04/2014,14-00465700,Abandoned Vehicle Complaint,725YLM,(Unlisted Make),Green,FVI - Outcome,Vehicle was moved from original address requested,7.0,1209 N MAYFIELD AVE,60651.0,,,29.0,25.0,25.0,,41.902352498993004,-87.77279996091372,"(41.90235249899301, -87.77279996091372)",2014-04-01
71660,04/01/2014,Completed,04/04/2014,14-00466252,Abandoned Vehicle Complaint,UNKNOWN,Jeep/Cherokee,Black,FVI - Outcome,Vehicle was moved from original address requested,90.0,2200 N ORCHARD ST,60614.0,,,43.0,18.0,7.0,35.0,41.92194027012729,-87.64636391683467,"(41.92194027012729, -87.64636391683467)",2014-04-01
71661,04/01/2014,Completed,04/04/2014,14-00466452,Abandoned Vehicle Complaint,,(Unlisted Make),Unknown,FVI - Outcome,Vehicle was moved from original address requested,60.0,957 W DIVERSEY PKWY,60614.0,,,43.0,19.0,7.0,17.0,41.932531176231386,-87.65370947965263,"(41.93253117623138, -87.65370947965262)",2014-04-01
71981,04/07/2014,Completed,04/07/2014,14-00492513,Abandoned Vehicle Complaint,P678167,Dodge,Blue,FVI - Outcome,Vehicle was moved from original address requested,8.0,3142 S INDIANA AVE,60616.0,,,3.0,2.0,35.0,,41.837061869326256,-87.62203703692008,"(41.837061869326256, -87.62203703692008)",2014-04-07
71982,04/07/2014,Completed,04/07/2014,14-00493220,Abandoned Vehicle Complaint,0000000000,Buick,Black,FVI - Outcome,Return to Owner - Vehicle,30.0,4136 W CRYSTAL ST,60651.0,,,37.0,25.0,23.0,,41.90363039826776,-87.73028917296577,"(41.90363039826776, -87.73028917296577)",2014-04-07
71983,04/07/2014,Completed,04/07/2014,14-00493400,Abandoned Vehicle Complaint,R198996,Toyota,Brown,FVI - Outcome,Vehicle was moved from original address requested,14.0,2140 E 70TH ST,60649.0,,,5.0,3.0,43.0,,41.768130135822226,-87.57228197429852,"(41.76813013582223, -87.57228197429852)",2014-04-07
71984,04/06/2014,Completed,04/07/2014,14-00490035,Abandoned Vehicle Complaint,N/LP,Jeep/Cherokee,Silver,FVI - Outcome,Vehicle was moved from original address requested,15.0,400 S JEFFERSON ST,60607.0,,,2.0,1.0,28.0,,41.876684243746574,-87.64264312089718,"(41.876684243746574, -87.64264312089719)",2014-04-06
71985,04/05/2014,Completed - Dup,04/07/2014,14-00488789,Abandoned Vehicle Complaint,H70 2056,Dodge,White,FVI - Outcome,Create Work Order,90.0,9208 S FOREST AVE,60619.0,1179870.22018109,1843990.92003151,6.0,6.0,49.0,,41.72701024827536,-87.61684346107515,"(41.72701024827536, -87.61684346107516)",2014-04-05
71986,04/05/2014,Completed,04/07/2014,14-00488036,Abandoned Vehicle Complaint,UNKNOWN,Chevrolet,Maroon,FVI - Outcome,Return to Owner - Vehicle,60.0,7411 S LANGLEY AVE,60619.0,,,6.0,3.0,69.0,51.0,41.75998979232664,-87.6077301010282,"(41.759989792326635, -87.6077301010282)",2014-04-05
71987,04/05/2014,Completed,04/07/2014,14-00488277,Abandoned Vehicle Complaint,052CQS,Bmw,Black,FVI - Outcome,Return to Owner - Vehicle,10.0,680 S FEDERAL ST,60605.0,,,2.0,1.0,32.0,,41.873416373565775,-87.6297767178152,"(41.87341637356577, -87.6297767178152)",2014-04-05
71988,04/05/2014,Completed,04/07/2014,14-00488292,Abandoned Vehicle Complaint,7851892,Toyota,White,FVI - Outcome,Vehicle was moved from original address requested,30.0,5824 S HARPER AVE,60637.0,1187230.66853304,1866658.11147741,5.0,2.0,41.0,,41.78889136177799,-87.58911594417594,"(41.78889136177799, -87.58911594417596)",2014-04-05
71989,04/05/2014,Completed,04/07/2014,14-00488783,Abandoned Vehicle Complaint,H70 2056,Dodge,White,FVI - Outcome,Vehicle was moved from original address requested,3.0,9208 S FOREST AVE,60619.0,,,6.0,6.0,49.0,,41.72701024827536,-87.61684346107515,"(41.72701024827536, -87.61684346107516)",2014-04-05
71990,04/04/2014,Completed,04/07/2014,14-00485428,Abandoned Vehicle Complaint,S859910,Toyota,White,FVI - Outcome,Vehicle was moved from original address requested,30.0,3211 S GILES AVE,60616.0,,,2.0,2.0,35.0,,41.83619435989477,-87.61929313396674,"(41.83619435989477, -87.61929313396674)",2014-04-04
71991,04/03/2014,Completed,04/07/2014,14-00475581,Abandoned Vehicle Complaint,K722388IL,Honda,Black,FVI - Outcome,Vehicle was moved from original address requested,30.0,6058 W FULLERTON AVE,60639.0,,,29.0,25.0,19.0,,41.923899717001575,-87.77808976572628,"(41.92389971700158, -87.77808976572628)",2014-04-03
71992,04/03/2014,Completed,04/07/2014,14-00475763,Abandoned Vehicle Complaint,R354022,(Unlisted Make),Red,FVI - Outcome,Vehicle was moved from original address requested,4.0,2711 W GRAND AVE,60612.0,,,27.0,12.0,23.0,,41.893415836063866,-87.69469183958162,"(41.893415836063866, -87.69469183958162)",2014-04-03
71993,04/03/2014,Completed,04/07/2014,14-00477171,Abandoned Vehicle Complaint,TIO499,Chevrolet,Tan,FVI - Outcome,Return to Owner - Vehicle,8.0,7031 S CREGIER AVE,60649.0,,,5.0,3.0,43.0,42.0,41.767077364679345,-87.58110543312416,"(41.76707736467934, -87.58110543312415)",2014-04-03
71994,04/03/2014,Completed,04/07/2014,14-00480956,Abandoned Vehicle Complaint,R132736,Volkswagen,Black,FVI - Outcome,Vehicle was moved from original address requested,20.0,3400 W 30TH ST,60623.0,,,22.0,10.0,30.0,,41.83907992519001,-87.70982253258974,"(41.83907992519001, -87.70982253258975)",2014-04-03
71995,04/03/2014,Completed,04/07/2014,14-00481531,Abandoned Vehicle Complaint,X552203,Toyota,Beige,FVI - Outcome,Vehicle was moved from original address requested,14.0,3414 S WOOD ST,60608.0,,,11.0,9.0,59.0,,41.83178754294945,-87.67057678256941,"(41.831787542949456, -87.67057678256941)",2014-04-03
71996,04/02/2014,Completed,04/07/2014,14-00468115,Abandoned Vehicle Complaint,N231933,Plymouth,Green,FVI - Outcome,Vehicle was moved from original address requested,30.0,4342 W CULLERTON ST,60623.0,,,24.0,10.0,29.0,,41.85439302796578,-87.73386797287796,"(41.85439302796577, -87.73386797287795)",2014-04-02
71997,04/02/2014,Completed,04/07/2014,14-00468128,Abandoned Vehicle Complaint,L763811,Chrysler,Silver,FVI - Outcome,Vehicle was moved from original address requested,30.0,2725 W MEDILL AVE,60647.0,,,1.0,14.0,22.0,,41.92375485780172,-87.69664946764826,"(41.92375485780172, -87.69664946764827)",2014-04-02
71998,04/02/2014,Completed,04/07/2014,14-00468781,Abandoned Vehicle Complaint,NONE,,Gray,FVI - Outcome,Vehicle was moved from original address requested,1.0,12200 S ABERDEEN ST,60643.0,,,34.0,5.0,53.0,,41.672157173574256,-87.64917916313519,"(41.67215717357426, -87.64917916313519)",2014-04-02
71999,04/02/2014,Completed,04/07/2014,14-00469286,Abandoned Vehicle Complaint,UNKNOWN,Legacy Unknown,Purple,FVI - Outcome,Vehicle was moved from original address requested,30.0,2100 N HAMLIN AVE,60647.0,,,26.0,25.0,22.0,,41.919095419463545,-87.72186930584792,"(41.919095419463545, -87.7218693058479)",2014-04-02
72000,04/02/2014,Completed,04/07/2014,14-00470226,Abandoned Vehicle Complaint,UNKNOWN,Honda,Purple,FVI - Outcome,Vehicle was moved from original address requested,32.0,2154 N HAMLIN AVE,60647.0,,,26.0,25.0,22.0,,41.92071830713484,-87.7219193227368,"(41.92071830713484, -87.7219193227368)",2014-04-02
72001,04/02/2014,Completed,04/07/2014,14-00470856,Abandoned Vehicle Complaint,UNKN,Legacy Unknown,White,FVI - Outcome,Return to Owner - Vehicle,270.0,1052 W WELLINGTON AVE,60657.0,1168657.71001007,1920087.04150051,44.0,19.0,6.0,,41.936348473939006,-87.6561032829661,"(41.936348473939006, -87.6561032829661)",2014-04-02
