,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,date
11473,03/01/2010,Completed - Dup,01/10/2011,10-00261980,Abandoned Vehicle Complaint,2695200,Jeep/Cherokee,White,,,60.0,3433 W 66TH PL,60629.0,1154652.82549279,1860315.08361449,15.0,8.0,66.0,,41.772400816271755,-87.70915581628681,"(41.77240081627176, -87.70915581628681)",2010-03-01
12125,03/04/2010,Completed - Dup,01/10/2011,10-00277320,Abandoned Vehicle Complaint,A843497,Ford/Taurus,Silver,,,,7906 S KOSTNER AVE,60652.0,1148443.61313424,1851756.65040103,13.0,8.0,70.0,,41.74900672937447,-87.73176466486227,"(41.74900672937447, -87.73176466486227)",2010-03-04
13586,03/12/2010,Completed,03/02/2011,10-00323269,Abandoned Vehicle Complaint,8236788,Nissan,Black,,,90.0,55 W GOETHE ST,60610.0,1175526.46387106,1909044.53407792,42.0,18.0,8.0,,41.905684174237216,-87.63063581826306,"(41.905684174237216, -87.63063581826307)",2010-03-12
15081,03/21/2010,Completed,04/14/2011,10-00364913,Abandoned Vehicle Complaint,ALHL178,Mazda,Black,Place 7 Day Sticker,Follow on Activity was created,30.0,2651 N STOCKTON DR,60614.0,1173245.02883173,1918044.03773023,43.0,23.0,7.0,,41.930904122379715,-87.63874041462624,"(41.930904122379715, -87.63874041462624)",2010-03-21
15287,03/22/2010,Completed,04/06/2011,10-00365770,Abandoned Vehicle Complaint,,Ford,White,Place 7 Day Sticker,Follow on Activity was created,7.0,1410 N KILDARE AVE,60651.0,1147455.14681869,1909026.42312471,37.0,25.0,23.0,,41.90654481532858,-87.73392767415658,"(41.90654481532858, -87.73392767415656)",2010-03-22
15666,03/24/2010,Completed - Dup,01/10/2011,10-00381408,Abandoned Vehicle Complaint,UNKNOWN,Ford,White,,,200.0,406 W 60TH PL,60621.0,1174591.81117135,1864814.62466789,20.0,7.0,68.0,,41.784537338864816,-87.63561294209205,"(41.78453733886481, -87.63561294209207)",2010-03-24
15667,03/24/2010,Completed,04/06/2011,10-00384905,Abandoned Vehicle Complaint,,Pontiac,Green,Place 7 Day Sticker,Follow on Activity was created,8.0,8200 W IRVING PARK RD,60634.0,1120677.28867955,1925557.54309031,36.0,16.0,17.0,,41.95227202540028,-87.83185946827206,"(41.952272025400276, -87.83185946827206)",2010-03-24
16060,03/27/2010,Completed - Dup,01/10/2011,10-00401483,Abandoned Vehicle Complaint,NONE,Mercury,Green,,,180.0,406 W 60TH PL,60621.0,1174591.81117135,1864814.62466789,20.0,7.0,68.0,,41.784537338864816,-87.63561294209205,"(41.78453733886481, -87.63561294209207)",2010-03-27
16061,03/27/2010,Completed - Dup,01/10/2011,10-00401485,Abandoned Vehicle Complaint,NONE,Chevrolet,Brown,,,180.0,406 W 60TH PL,60621.0,1174591.81117135,1864814.62466789,20.0,7.0,68.0,,41.784537338864816,-87.63561294209205,"(41.78453733886481, -87.63561294209207)",2010-03-27
16176,03/28/2010,Completed - Dup,01/10/2011,10-00402523,Abandoned Vehicle Complaint,000000000,Mercury,Green,,,240.0,406 W 60TH PL,60621.0,1174591.81117135,1864814.62466789,20.0,7.0,68.0,,41.784537338864816,-87.63561294209205,"(41.78453733886481, -87.63561294209207)",2010-03-28
16177,03/28/2010,Completed - Dup,01/10/2011,10-00402526,Abandoned Vehicle Complaint,000000000,Chevrolet,Brown,,,240.0,406 W 60TH PL,60621.0,1174591.81117135,1864814.62466789,20.0,7.0,68.0,,41.784537338864816,-87.63561294209205,"(41.78453733886481, -87.63561294209207)",2010-03-28
