,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,date
98623,05/01/2015,Completed - Dup,05/01/2015,15-01715803,Abandoned Vehicle Complaint,S152052,Geo/Metro,Gold,FVI - Outcome,Create Work Order,24.0,3242 W 84TH PL,60652.0,1156237.95821174,1848381.81920675,18.0,8.0,70.0,,41.73983765233996,-87.70383029569392,"(41.73983765233996, -87.7038302956939)",2015-05-01
98624,05/01/2015,Completed - Dup,05/01/2015,15-01716978,Abandoned Vehicle Complaint,N333434,Ford,Red,,,30.0,3600 N OTTAWA AVE,60634.0,1124441.91617513,1923062.95332499,36.0,16.0,17.0,,41.945319462455025,-87.81815892667058,"(41.94531946245502, -87.81815892667056)",2015-05-01
98625,05/01/2015,Completed - Dup,05/01/2015,15-01719170,Abandoned Vehicle Complaint,9625973,Jeep/Cherokee,Green,,,21.0,6233 N SACRAMENTO AVE,60659.0,1155218.69178851,1941214.38791742,50.0,24.0,2.0,,41.99488757762906,-87.70425808691941,"(41.994887577629065, -87.7042580869194)",2015-05-01
98626,05/01/2015,Completed,05/01/2015,15-01717763,Abandoned Vehicle Complaint,A643498,Chevrolet,White,FVI - Outcome,Vehicle was moved from original address requested,21.0,4795 W 64TH ST,60629.0,,,13.0,8.0,64.0,3.0,41.77649689225221,-87.74216323401062,"(41.77649689225221, -87.74216323401063)",2015-05-01
98787,05/04/2015,Completed - Dup,05/04/2015,15-01781630,Abandoned Vehicle Complaint,L20 3750,Ford,Blue,FVI - Outcome,Create Work Order,20.0,1830 W 34TH PL,60608.0,1164711.74770731,1881831.45992408,11.0,9.0,59.0,,41.83145658695354,-87.67168282126099,"(41.83145658695355, -87.67168282126099)",2015-05-04
98788,05/04/2015,Completed - Dup,05/04/2015,15-01781906,Abandoned Vehicle Complaint,S110758,Toyota,Green,FVI - Outcome,Create Work Order,60.0,8228 S JUSTINE ST,60620.0,1167435.76807928,1850164.11493114,21.0,6.0,71.0,69.0,41.74402765964272,-87.66221104375748,"(41.74402765964272, -87.66221104375748)",2015-05-04
98789,05/04/2015,Completed - Dup,05/04/2015,15-01782383,Abandoned Vehicle Complaint,L709378,Buick,Tan,FVI - Outcome,Create Work Order,60.0,7828 S ADA ST,60620.0,1168799.3132342,1852856.1509834,17.0,6.0,71.0,32.0,41.751386664308136,-87.6571377453743,"(41.751386664308136, -87.6571377453743)",2015-05-04
98790,05/04/2015,Completed - Dup,05/04/2015,15-01782456,Abandoned Vehicle Complaint,N15 6156,Mercury,Black,FVI - Outcome,Create Work Order,30.0,2118 W HOOD AVE,60659.0,1161008.11707824,1940721.17992731,40.0,24.0,2.0,,41.993138533609255,-87.68317966101853,"(41.993138533609255, -87.68317966101851)",2015-05-04
98791,05/04/2015,Completed - Dup,05/04/2015,15-01785674,Abandoned Vehicle Complaint,P24 5337,Mercedes,Black,FVI - Outcome,Create Work Order,-27.0,4940 S KIMBARK AVE,60615.0,1185510.82058816,1872499.92848129,4.0,2.0,39.0,,41.804795241722466,-87.59528302251115,"(41.80479524172247, -87.59528302251115)",2015-05-04
98792,05/04/2015,Completed - Dup,05/04/2015,15-01786303,Abandoned Vehicle Complaint,277535TC,(Unlisted Construction Equipment Make),Black,FVI - Outcome,Create Work Order,60.0,2910 W MONTROSE AVE,60618.0,1156140.31018815,1929096.47667964,33.0,17.0,14.0,60.0,41.961341255815675,-87.70136659482124,"(41.96134125581568, -87.70136659482124)",2015-05-04
