,CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION,date
245331,05/01/2014,Completed,05/01/2014,14-00634608,Pothole in Street,Final Outcome,Pothole Patched,19.0,3600 S CALIFORNIA AVE,60632.0,1158287.55410937,1880659.79301247,12.0,9.0,58.0,,41.8282242811993,-87.69490963019314,"(41.828224281199304, -87.69490963019314)",2014-05-01
245332,05/01/2014,Completed,05/01/2014,14-00634636,Pothole in Street,Final Outcome,Pothole Patched,6.0,2638 W 38TH ST,60632.0,1159403.31081724,1879363.21958153,12.0,9.0,58.0,,41.82478899333602,-87.69133447837118,"(41.82478899333602, -87.69133447837118)",2014-05-01
245333,05/01/2014,Completed,05/01/2014,14-00634645,Pothole in Street,Final Outcome,Pothole Patched,1.0,2700 W 38TH ST,60632.0,1158993.51718194,1879348.91422639,12.0,9.0,58.0,,41.824768897330166,-87.69233621528922,"(41.82476889733017, -87.69233621528922)",2014-05-01
245334,05/01/2014,Completed,05/01/2014,14-00634712,Pothole in Street,Final Outcome,Pothole Patched,18.0,7300 S CLYDE AVE,60649.0,1191485.19989004,1856976.50231408,5.0,3.0,43.0,,41.76245028568891,-87.5738789451945,"(41.762450285688914, -87.5738789451945)",2014-05-01
245335,05/01/2014,Completed,05/01/2014,14-00634719,Pothole in Street,Final Outcome,Pothole Patched,1.0,7000 S CLYDE AVE,60649.0,1191421.23373248,1858966.56468272,5.0,3.0,43.0,42.0,41.767916493885494,-87.57404911659965,"(41.767916493885494, -87.57404911659965)",2014-05-01
245336,05/01/2014,Completed,05/01/2014,14-00634749,Pothole in Street,Final Outcome,Pothole Patched,9.0,6800 S CLYDE AVE,60649.0,1191382.67311303,1860297.7216071999,5.0,3.0,43.0,,41.771565944855496,-87.57414747521662,"(41.77156594485549, -87.57414747521662)",2014-05-01
245337,05/01/2014,Completed,05/01/2014,14-00634765,Pothole in Street,Final Outcome,Pothole Patched,6.0,6800 S CHAPPEL AVE,60649.0,1191049.5569096,1860289.1056992,5.0,3.0,43.0,,41.771550304453704,-87.57536863755625,"(41.7715503044537, -87.57536863755625)",2014-05-01
245338,05/01/2014,Completed - Dup,05/01/2014,14-00633658,Pothole in Street,,,,709 W ALDINE AVE,60657.0,1170910.95407923,1922139.25197196,44.0,19.0,6.0,8.0,41.94171563694144,-87.6474218901562,"(41.94171563694144, -87.64742189015618)",2014-05-01
245339,05/01/2014,Completed,05/01/2014,14-00630296,Pothole in Street,Final Outcome,Pothole Patched,16.0,3900 S CAMPBELL AVE,60632.0,1160338.12181987,1878727.61159637,12.0,9.0,58.0,,41.82288229479865,-87.68744004873794,"(41.822882294798646, -87.68744004873794)",2014-05-01
245340,05/01/2014,Completed,05/01/2014,14-00630914,Pothole in Street,Final Outcome,Pothole Patched,7.0,1600 S PRAIRIE AVE,60616.0,1178334.09162443,1892465.16062407,2.0,1.0,33.0,,41.86017040462029,-87.6209715916939,"(41.860170404620284, -87.62097159169389)",2014-05-01
245341,05/01/2014,Completed,05/01/2014,14-00630927,Pothole in Street,Final Outcome,Pothole Patched,10.0,400 N WABASH AVE,60611.0,1176653.85626856,1903040.8674003999,42.0,18.0,8.0,,41.88937649758656,-87.62681500365946,"(41.88937649758656, -87.62681500365946)",2014-05-01
245342,05/01/2014,Completed,05/01/2014,14-00630939,Pothole in Street,Final Outcome,No Potholes Found,0.0,100 S COLUMBUS DR,60603.0,1178289.33516738,1899985.72937356,42.0,1.0,32.0,,41.880805655311754,-87.62093499181854,"(41.88080565531175, -87.62093499181854)",2014-05-01
245343,05/01/2014,Completed,05/01/2014,14-00630947,Pothole in Street,Final Outcome,No Potholes Found,0.0,200 S COLUMBUS DR,60603.0,1178304.65681481,1899522.48549411,42.0,1.0,32.0,,41.87953616765913,-87.62089452855987,"(41.87953616765913, -87.62089452855987)",2014-05-01
245344,05/01/2014,Completed,05/01/2014,14-00630954,Pothole in Street,Final Outcome,No Potholes Found,0.0,300 S COLUMBUS DR,60604.0,1178328.15011775,1899059.8168214,2.0,1.0,32.0,,41.8782655778329,-87.62082230297354,"(41.8782655778329, -87.62082230297355)",2014-05-01
245345,05/01/2014,Completed,05/01/2014,14-00630962,Pothole in Street,Final Outcome,No Potholes Found,0.0,400 S COLUMBUS DR,60605.0,1178341.1393191002,1898593.58200471,2.0,1.0,32.0,,41.876986157351155,-87.62078896999229,"(41.87698615735116, -87.62078896999229)",2014-05-01
245346,05/01/2014,Completed,05/01/2014,14-00630970,Pothole in Street,Final Outcome,No Potholes Found,0.0,500 S COLUMBUS DR,60605.0,1178359.88616763,1898128.12540485,2.0,1.0,32.0,,41.875711033222,-87.62073676292151,"(41.875711033222004, -87.6207367629215)",2014-05-01
245347,05/01/2014,Completed,05/01/2014,14-00630978,Pothole in Street,Final Outcome,No Potholes Found,0.0,600 S COLUMBUS DR,60605.0,1178365.24668107,1897658.30997791,2.0,1.0,32.0,,41.87441933246045,-87.62072907070866,"(41.87441933246045, -87.62072907070866)",2014-05-01
245348,05/01/2014,Completed,05/01/2014,14-00630993,Pothole in Street,Final Outcome,Pothole Patched,10.0,329 E MCFETRIDGE DR,60605.0,1178647.99702515,1894182.44459788,2.0,1.0,33.0,,41.8648323010369,-87.61962388797966,"(41.8648323010369, -87.61962388797966)",2014-05-01
245349,05/01/2014,Completed,05/01/2014,14-00631011,Pothole in Street,Final Outcome,Pothole Patched,10.0,500 E MCFETRIDGE DR,60605.0,1179783.05633001,1894222.46272919,2.0,1.0,33.0,,41.86513523511381,-87.61542192120865,"(41.86513523511381, -87.61542192120866)",2014-05-01
245350,05/01/2014,Completed,05/01/2014,14-00631019,Pothole in Street,Final Outcome,Pothole Patched,5.0,1620 E MUSEUM DR,60637.0,1188206.24472109,1867565.13092025,5.0,3.0,41.0,,41.79179753398665,-87.58538752740418,"(41.791797533986646, -87.58538752740417)",2014-05-01
245351,05/01/2014,Completed,05/01/2014,14-00631029,Pothole in Street,Final Outcome,Pothole Patched,5.0,1400 S MUSEUM CAMPUS DR,60605.0,1180173.6655213998,1893501.54428985,2.0,1.0,33.0,,41.86278333215588,-87.6150267395372,"(41.86278333215588, -87.6150267395372)",2014-05-01
245352,05/01/2014,Completed,05/01/2014,14-00631038,Pothole in Street,Final Outcome,Pothole Patched,5.0,1500 S MUSEUM CAMPUS DR,60605.0,1180199.05417514,1893013.45122469,2.0,1.0,33.0,,41.86132564957469,-87.61456230597582,"(41.86132564957469, -87.61456230597581)",2014-05-01
245353,05/01/2014,Completed,05/01/2014,14-00631044,Pothole in Street,Final Outcome,Pothole Patched,5.0,1600 S MUSEUM CAMPUS DR,60616.0,1180224.05417514,1892530.25122469,2.0,1.0,33.0,,41.86023492363997,-87.61400924995026,"(41.860234923639965, -87.61400924995027)",2014-05-01
245354,05/01/2014,Completed,05/01/2014,14-00631052,Pothole in Street,Final Outcome,Pothole Patched,10.0,1700 S MUSEUM CAMPUS DR,60616.0,1180224.05417514,1892530.25122469,2.0,1.0,33.0,,41.85935051999192,-87.61408005999814,"(41.85935051999192, -87.61408005999816)",2014-05-01
