Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Location of Trees,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
10/01/2011,Completed - Dup,01/19/2012,11-03883333,Tree Trim,Parkway,4537 S RICHMOND ST,60632.0,1157460.67680588,1874422.98197041,14.0,9.0,58.0,41.81117538001859,-87.6979670611045,"(41.81117538001859, -87.6979670611045)",2011-10-01
10/01/2011,Completed - Dup,01/24/2012,11-03883181,Tree Trim,Parkway,2710 W JEROME ST,60645.0,1157032.10801781,1949961.03590433,50.0,24.0,2.0,42.018466556764665,-87.69748488681532,"(42.018466556764665, -87.69748488681532)",2011-10-01
10/01/2011,Completed - Dup,01/27/2012,11-03884337,Tree Trim,Parkway,5628 N MASON AVE,60646.0,1135558.38481694,1937039.93081851,45.0,16.0,11.0,41.98342057457136,-87.77681465344686,"(41.983420574571355, -87.77681465344686)",2011-10-01
10/01/2011,Completed - Dup,02/16/2012,11-03883462,Tree Trim,Parkway,6125 S CHAMPLAIN AVE,60637.0,1181619.89466713,1864539.76138898,20.0,3.0,42.0,41.783530651952354,-87.60965851578202,"(41.78353065195235, -87.60965851578202)",2011-10-01
10/01/2011,Completed - Dup,02/27/2012,11-03883160,Tree Trim,Parkway,10925 S DRAKE AVE,60655.0,1154626.4667962,1831932.28908625,19.0,22.0,74.0,41.694631001738784,-87.70949290424178,"(41.694631001738784, -87.70949290424178)",2011-10-01
10/01/2011,Completed - Dup,03/12/2012,11-03883547,Tree Trim,Parkway,6900 S CORNELL AVE,60649.0,1188542.49989999,1859564.92999705,5.0,3.0,43.0,41.76971663082019,-87.58443704106882,"(41.76971663082019, -87.58443704106881)",2011-10-01
10/01/2011,Completed - Dup,03/27/2012,11-03883857,Tree Trim,Parkway,459 W 45TH ST,60609.0,1173991.01112443,1875092.91732301,11.0,9.0,37.0,41.81266237868991,-87.63731520328353,"(41.81266237868991, -87.63731520328355)",2011-10-01
10/01/2011,Completed - Dup,03/28/2012,11-03884420,Tree Trim,,3801 N KENNETH AVE,60641.0,1145800.4163928002,1924893.99450049,38.0,17.0,16.0,41.94990240504834,-87.7394555509188,"(41.94990240504834, -87.73945555091882)",2011-10-01
10/01/2011,Completed - Dup,11/14/2011,11-03883724,Tree Trim,Parkway,2420 W ERIE ST,60612.0,1160157.23401286,1904266.83470196,26.0,13.0,24.0,41.893014901993496,-87.68725261882071,"(41.89301490199349, -87.6872526188207)",2011-10-01
10/01/2011,Completed - Dup,12/19/2011,11-03883858,Tree Trim,Parkway,500 W 45TH ST,60609.0,1173710.11112443,1875087.51732301,11.0,9.0,61.0,41.81265379903297,-87.6383457027241,"(41.81265379903298, -87.6383457027241)",2011-10-01
10/01/2011,Completed,01/11/2013,11-03883290,Tree Trim,Parkway,10801 S TROY ST,60655.0,1157256.03180685,1832829.53762742,19.0,22.0,74.0,41.69704055263817,-87.6998410448946,"(41.69704055263817, -87.69984104489461)",2011-10-01
10/01/2011,Completed,01/19/2012,11-03883295,Tree Trim,Alley,60 E 102ND ST,60628.0,1178649.49739844,1837361.76650212,9.0,5.0,49.0,41.70901912895381,-87.6213733904017,"(41.709019128953805, -87.6213733904017)",2011-10-01
10/01/2011,Completed,01/22/2013,11-03884376,Tree Trim,Alley,5642 N MASON AVE,60646.0,1135559.28481694,1937133.93081851,45.0,16.0,11.0,41.98367850265592,-87.7768090970356,"(41.98367850265592, -87.7768090970356)",2011-10-01
10/01/2011,Completed,01/25/2012,11-03883024,Tree Trim,Parkway,1003 E 92ND ST,60619.0,1184524.73402241,1844183.0371268,8.0,4.0,47.0,41.727602185190676,-87.59964498447162,"(41.72760218519067, -87.59964498447162)",2011-10-01
10/01/2011,Completed,01/25/2012,11-03883615,Tree Trim,Parkway,500 W 32ND ST,60616.0,1173481.67441783,1883709.98701688,11.0,9.0,60.0,41.836319703653366,-87.63892798345975,"(41.836319703653366, -87.63892798345977)",2011-10-01
10/01/2011,Completed,02/08/2013,11-03883205,Tree Trim,,2451 N KIMBALL AVE,60647.0,1153297.41383409,1916090.25919674,35.0,14.0,22.0,41.9255984255875,-87.71213176322173,"(41.9255984255875, -87.71213176322175)",2011-10-01
10/01/2011,Completed,02/20/2012,11-03883967,Tree Trim,Parkway,2856 N WOODARD ST,60618.0,1153379.85770399,1918867.26378396,35.0,14.0,21.0,41.93321711006678,-87.71175484791605,"(41.93321711006678, -87.71175484791605)",2011-10-01
10/01/2011,Completed,02/20/2013,11-03883512,Tree Trim,Parkway,4909 N MERRIMAC AVE,60630.0,1133541.57110031,1932313.07549247,45.0,16.0,11.0,41.97048536261643,-87.78434366328803,"(41.97048536261643, -87.78434366328801)",2011-10-01
10/01/2011,Completed,03/02/2012,11-03884270,Tree Trim,Vacant Lot,4223 S ST LAWRENCE AVE,60653.0,1180961.78998218,1877049.72998506,4.0,2.0,38.0,41.81787425413075,-87.6116862635398,"(41.81787425413075, -87.6116862635398)",2011-10-01
10/01/2011,Completed,03/14/2013,11-03883059,Tree Trim,Parkway,3800 N PAGE AVE,60634.0,1121722.21288261,1924274.98286836,36.0,16.0,17.0,41.94862747145318,-87.82797957666183,"(41.94862747145318, -87.82797957666185)",2011-10-01
10/01/2011,Completed,03/21/2013,11-03882970,Tree Trim,Parkway,3425 N SEELEY AVE,60618.0,1162080.34951977,1922739.00080115,32.0,19.0,5.0,41.94366384061136,-87.67967265869869,"(41.94366384061136, -87.67967265869868)",2011-10-01
10/01/2011,Completed,03/22/2012,11-03883275,Tree Trim,Parkway,7917 S PAXTON AVE,60617.0,1192239.72120192,1852906.6324678,7.0,4.0,46.0,41.7513565913664,-87.5711011558837,"(41.75135659136641, -87.57110115588368)",2011-10-01
10/01/2011,Completed,04/11/2012,11-03883112,Tree Trim,Parkway,5753 S OAK PARK AVE,60638.0,1132043.48479539,1865634.89481396,23.0,8.0,56.0,41.78753711066939,-87.79140050813538,"(41.78753711066939, -87.79140050813537)",2011-10-01
10/01/2011,Completed,04/25/2012,11-03883152,Tree Trim,Parkway,10537 S AVENUE O,60617.0,1200856.73719005,1835689.4250820999,10.0,4.0,52.0,41.703897455232024,-87.54010613312367,"(41.70389745523202, -87.54010613312367)",2011-10-01
10/01/2011,Completed,04/25/2012,11-03883527,Tree Trim,Parkway,9754 S AVENUE L,60617.0,1201793.959799,1841035.83449175,10.0,4.0,52.0,41.71854469486657,-87.53649311296736,"(41.71854469486658, -87.53649311296736)",2011-10-01
10/01/2011,Completed,04/30/2012,11-03884375,Tree Trim,Parkway,5626 N MASON AVE,60646.0,1135558.18481694,1937026.53081851,45.0,16.0,11.0,41.983383807377145,-87.77681570923775,"(41.983383807377145, -87.77681570923775)",2011-10-01
10/01/2011,Completed,05/08/2012,11-03884053,Tree Trim,Parkway,1317 N ROCKWELL ST,60622.0,1158828.36419549,1908727.40013245,26.0,14.0,24.0,41.90528242474083,-87.69201059936506,"(41.90528242474083, -87.69201059936506)",2011-10-01
10/01/2011,Completed,05/15/2012,11-03883447,Tree Trim,Parkway,9122 S NORMAL AVE,60620.0,1174566.82766581,1844413.94202367,21.0,22.0,73.0,41.72846294121005,-87.63611535117775,"(41.728462941210054, -87.63611535117775)",2011-10-01
10/01/2011,Completed,06/12/2012,11-03883003,Tree Trim,Parkway,515 E 89TH ST,60619.0,1181234.93800848,1846083.42357338,6.0,6.0,44.0,41.732893387709105,-87.61163755703552,"(41.73289338770911, -87.61163755703551)",2011-10-01
10/01/2011,Completed,11/30/2011,11-03883522,Tree Trim,Parkway,4423 S TALMAN AVE,60632.0,1159439.10276822,1875237.34751584,12.0,9.0,58.0,41.81336973361107,-87.6906879578253,"(41.81336973361107, -87.6906879578253)",2011-10-01
10/01/2011,Completed,12/12/2011,11-03883093,Tree Trim,Parkway,438 W ARLINGTON PL,60614.0,1172931.30001915,1916831.98998218,43.0,23.0,7.0,41.927220789939305,-87.63996556588181,"(41.927220789939305, -87.63996556588182)",2011-10-01
10/02/2011,Completed - Dup,01/27/2012,11-03884989,Tree Trim,Parkway,2038 W CHICAGO AVE,60622.0,1162670.57907631,1905335.38333061,32.0,13.0,24.0,41.89589478031112,-87.67799208590732,"(41.89589478031112, -87.67799208590733)",2011-10-02
10/02/2011,Completed,02/21/2012,11-03885285,Tree Trim,Parkway,5406 W FERDINAND ST,60644.0,1140198.14221511,1902624.98657962,37.0,15.0,25.0,41.88889848571504,-87.7605958369652,"(41.88889848571504, -87.76059583696521)",2011-10-02
10/02/2011,Completed,02/22/2012,11-03884839,Tree Trim,Alley,10200 S FOREST AVE,60628.0,1180047.91492031,1837402.79368926,9.0,5.0,49.0,41.70909987060888,-87.61625102298834,"(41.70909987060888, -87.61625102298834)",2011-10-02
10/02/2011,Completed,02/24/2012,11-03885729,Tree Trim,Parkway,5645 S MAY ST,60621.0,1169614.76440263,1867358.96598377,16.0,7.0,68.0,41.791535710280705,-87.65359162601828,"(41.7915357102807, -87.65359162601828)",2011-10-02
10/02/2011,Completed,02/27/2013,11-03885730,Tree Trim,Parkway,5641 S MAY ST,60621.0,1169613.96440263,1867385.76598377,16.0,7.0,68.0,41.791609269913465,-87.65359378247412,"(41.791609269913465, -87.65359378247412)",2011-10-02
